gene_id,length
Mcavernosa14234-RA,1247
Mcavernosa14238-RA,1116
Mcavernosa14236-RA,300
Mcavernosa14235-RA,1270
Mcavernosa14239-RA,1999
Mcavernosa14233-RA,273
Mcavernosa14250-RA,3294
Mcavernosa14246-RA,1775
Mcavernosa14251-RA,3040
Mcavernosa14248-RA,390
Mcavernosa14243-RA,1931
Mcavernosa14242-RA,783
Mcavernosa14249-RA,1164
Mcavernosa14253-RA,3597
Mcavernosa14258-RA,1189
Mcavernosa14257-RA,1198
Mcavernosa14260-RA,1726
Mcavernosa14262-RA,3660
Mcavernosa14267-RA,1294
Mcavernosa14268-RA,767
Mcavernosa14265-RA,626
Mcavernosa14269-RA,3057
Mcavernosa14261-RA,1083
Mcavernosa14266-RA,663
Mcavernosa14263-RA,407
Mcavernosa14272-RA,1053
Mcavernosa14273-RA,451
Mcavernosa14275-RA,789
Mcavernosa14278-RA,1227
Mcavernosa14274-RA,300
Mcavernosa14270-RA,782
Mcavernosa14271-RA,756
Mcavernosa14276-RA,459
Mcavernosa14279-RA,805
Mcavernosa14281-RA,624
Mcavernosa14289-RA,468
Mcavernosa14291-RA,1076
Mcavernosa14282-RA,1122
Mcavernosa14294-RA,496
Mcavernosa14295-RA,1965
Mcavernosa14292-RA,1071
Mcavernosa14286-RA,1158
Mcavernosa14285-RA,541
Mcavernosa14288-RA,375
Mcavernosa14284-RA,480
Mcavernosa14283-RA,654
Mcavernosa14280-RA,447
Mcavernosa14290-RA,246
Mcavernosa27803-RA,1393
Mcavernosa27805-RA,2855
Mcavernosa27807-RA,963
Mcavernosa27804-RA,1176
Mcavernosa27816-RA,405
Mcavernosa27808-RA,1194
Mcavernosa27814-RA,1739
Mcavernosa27811-RA,1707
Mcavernosa27812-RA,1064
Mcavernosa27815-RA,1415
Mcavernosa27809-RA,3267
Mcavernosa27813-RA,767
Mcavernosa27824-RA,1455
Mcavernosa27827-RA,3213
Mcavernosa27819-RA,1264
Mcavernosa27822-RA,2125
Mcavernosa27828-RA,1984
Mcavernosa27825-RA,2586
Mcavernosa27821-RA,993
Mcavernosa27826-RA,2160
Mcavernosa27817-RA,600
Mcavernosa27834-RA,1653
Mcavernosa27832-RA,468
Mcavernosa27831-RA,1161
Mcavernosa27835-RA,1517
Mcavernosa27833-RA,1348
Mcavernosa27840-RA,1620
Mcavernosa27837-RA,496
Mcavernosa27839-RA,465
Mcavernosa27836-RA,444
Mcavernosa27843-RA,2383
Mcavernosa27842-RA,582
Mcavernosa27845-RA,3023
Mcavernosa27851-RA,1233
Mcavernosa27852-RA,1421
Mcavernosa27846-RA,453
Mcavernosa27847-RA,1052
Mcavernosa27850-RA,1053
Mcavernosa27848-RA,581
Mcavernosa27856-RA,1140
Mcavernosa27855-RA,645
Mcavernosa27859-RA,579
Mcavernosa27860-RA,597
Mcavernosa27861-RA,894
Mcavernosa27857-RA,1002
Mcavernosa27858-RA,966
Mcavernosa27868-RA,258
Mcavernosa27865-RA,4566
Mcavernosa27864-RA,426
Mcavernosa27867-RA,273
Mcavernosa27866-RA,249
Mcavernosa27863-RA,4883
Mcavernosa27862-RA,873
Mcavernosa27877-RA,544
Mcavernosa27870-RA,1498
Mcavernosa27874-RA,285
Mcavernosa27876-RA,1389
Mcavernosa27872-RA,1701
Mcavernosa27878-RA,218
Mcavernosa27884-RA,1446
Mcavernosa27882-RA,930
Mcavernosa27885-RA,525
Mcavernosa27886-RA,1135
Mcavernosa27881-RA,2266
Mcavernosa27879-RA,2051
Mcavernosa27883-RA,429
Mcavernosa27887-RA,840
Mcavernosa27890-RA,816
Mcavernosa27892-RA,2575
Mcavernosa27895-RA,2807
Mcavernosa27891-RA,1297
Mcavernosa27900-RA,1427
Mcavernosa27896-RA,654
Mcavernosa27888-RA,540
Mcavernosa27889-RA,395
Mcavernosa27898-RA,4488
Mcavernosa27899-RA,3075
Mcavernosa27903-RA,3680
Mcavernosa27902-RA,696
Mcavernosa27910-RA,1403
Mcavernosa27911-RA,987
Mcavernosa27906-RA,2703
Mcavernosa27908-RA,1029
Mcavernosa27913-RA,1525
Mcavernosa27907-RA,2597
Mcavernosa27909-RA,1275
Mcavernosa27914-RA,522
Mcavernosa27912-RA,406
Mcavernosa27915-RA,1159
Mcavernosa27916-RA,636
Mcavernosa27931-RA,916
Mcavernosa27923-RA,2553
Mcavernosa27918-RA,1665
Mcavernosa27917-RA,6421
Mcavernosa27929-RA,1795
Mcavernosa27927-RA,1194
Mcavernosa27920-RA,342
Mcavernosa27926-RA,489
Mcavernosa27921-RA,477
Mcavernosa27925-RA,765
Mcavernosa27938-RA,416
Mcavernosa27939-RA,3408
Mcavernosa27935-RA,920
Mcavernosa27932-RA,681
Mcavernosa27936-RA,201
Mcavernosa27933-RA,2132
Mcavernosa27934-RA,993
Mcavernosa27947-RA,957
Mcavernosa27950-RA,497
Mcavernosa27941-RA,1785
Mcavernosa27951-RA,150
Mcavernosa27953-RA,366
Mcavernosa27943-RA,213
Mcavernosa27944-RA,774
Mcavernosa27940-RA,705
Mcavernosa27949-RA,2340
Mcavernosa27942-RA,1067
Mcavernosa27954-RA,405
Mcavernosa27963-RA,1013
Mcavernosa27966-RA,1311
Mcavernosa27956-RA,775
Mcavernosa27962-RA,427
Mcavernosa27957-RA,3407
Mcavernosa27958-RA,1113
Mcavernosa27960-RA,2452
Mcavernosa27964-RA,3122
Mcavernosa27967-RA,1004
Mcavernosa27961-RA,721
Mcavernosa27959-RA,2316
Mcavernosa27965-RA,654
Mcavernosa27969-RA,384
Mcavernosa27970-RA,357
Mcavernosa27971-RA,609
Mcavernosa27975-RA,312
Mcavernosa27972-RA,366
Mcavernosa27968-RA,2707
Mcavernosa27973-RA,4212
Mcavernosa27974-RA,315
Mcavernosa27976-RA,615
Mcavernosa27982-RA,1337
Mcavernosa27977-RA,1626
Mcavernosa27984-RA,3849
Mcavernosa27983-RA,1275
Mcavernosa27985-RA,5156
Mcavernosa27987-RA,6568
Mcavernosa27990-RA,1182
Mcavernosa27988-RA,261
Mcavernosa27989-RA,7785
Mcavernosa27994-RA,354
Mcavernosa27992-RA,915
Mcavernosa27993-RA,1161
Mcavernosa27991-RA,2740
Mcavernosa27995-RA,1112
Mcavernosa27997-RA,672
Mcavernosa28002-RA,1386
Mcavernosa27998-RA,2374
Mcavernosa28003-RA,964
Mcavernosa28001-RA,1365
Mcavernosa28000-RA,705
Mcavernosa28014-RA,729
Mcavernosa28005-RA,447
Mcavernosa28016-RA,4188
Mcavernosa28017-RA,1366
Mcavernosa28015-RA,591
Mcavernosa28012-RA,810
Mcavernosa28010-RA,372
Mcavernosa28013-RA,192
Mcavernosa28009-RA,501
Mcavernosa28024-RA,2717
Mcavernosa28018-RA,2242
Mcavernosa28026-RA,1966
Mcavernosa28029-RA,2297
Mcavernosa28027-RA,1203
Mcavernosa28025-RA,942
Mcavernosa28020-RA,4077
Mcavernosa28023-RA,2205
Mcavernosa28028-RA,900
Mcavernosa28030-RA,594
Mcavernosa28037-RA,1266
Mcavernosa28039-RA,837
Mcavernosa28040-RA,1379
Mcavernosa28033-RA,1931
Mcavernosa28046-RA,1868
Mcavernosa28038-RA,290
Mcavernosa28032-RA,4695
Mcavernosa28036-RA,821
Mcavernosa28041-RA,1890
Mcavernosa28045-RA,208
Mcavernosa28035-RA,534
Mcavernosa28034-RA,450
Mcavernosa28047-RA,264
Mcavernosa28049-RA,606
Mcavernosa28048-RA,731
Mcavernosa28050-RA,462
Mcavernosa28056-RA,423
Mcavernosa28055-RA,975
Mcavernosa28053-RA,885
Mcavernosa28051-RA,2045
Mcavernosa28058-RA,780
Mcavernosa28059-RA,5838
Mcavernosa28061-RA,5093
Mcavernosa28062-RA,2473
Mcavernosa28064-RA,1192
Mcavernosa28063-RA,1315
Mcavernosa28060-RA,282
Mcavernosa28068-RA,279
Mcavernosa28075-RA,489
Mcavernosa28079-RA,2905
Mcavernosa28076-RA,414
Mcavernosa28071-RA,495
Mcavernosa28078-RA,951
Mcavernosa28074-RA,1098
Mcavernosa28077-RA,4693
Mcavernosa28065-RA,2738
Mcavernosa28080-RA,4067
Mcavernosa28067-RA,2710
Mcavernosa28072-RA,972
Mcavernosa28073-RA,381
Mcavernosa28087-RA,993
Mcavernosa28086-RA,1510
Mcavernosa28085-RA,1002
Mcavernosa28089-RA,861
Mcavernosa28090-RA,1578
Mcavernosa28091-RA,318
Mcavernosa28098-RA,873
Mcavernosa28099-RA,2326
Mcavernosa28096-RA,1056
Mcavernosa28100-RA,3622
Mcavernosa28101-RA,2498
Mcavernosa28107-RA,4037
Mcavernosa28102-RA,2276
Mcavernosa28103-RA,1221
Mcavernosa28117-RA,1194
Mcavernosa28119-RA,1125
Mcavernosa28110-RA,704
Mcavernosa28106-RA,1535
Mcavernosa28113-RA,3211
Mcavernosa28104-RA,1197
Mcavernosa28114-RA,2741
Mcavernosa28109-RA,3475
Mcavernosa28118-RA,2068
Mcavernosa28108-RA,537
Mcavernosa28112-RA,624
Mcavernosa28111-RA,624
Mcavernosa28122-RA,890
Mcavernosa28130-RA,345
Mcavernosa28124-RA,618
Mcavernosa28125-RA,618
Mcavernosa28121-RA,2338
Mcavernosa28126-RA,2521
Mcavernosa28128-RA,1642
Mcavernosa28127-RA,1059
Mcavernosa28123-RA,1015
Mcavernosa28132-RA,645
Mcavernosa28131-RA,300
Mcavernosa28139-RA,1583
Mcavernosa28133-RA,956
Mcavernosa28137-RA,1770
Mcavernosa28138-RA,1056
Mcavernosa28140-RA,1431
Mcavernosa28141-RA,369
Mcavernosa28150-RA,1303
Mcavernosa28147-RA,1449
Mcavernosa28151-RA,726
Mcavernosa28146-RA,335
Mcavernosa28149-RA,432
Mcavernosa28155-RA,2981
Mcavernosa28159-RA,588
Mcavernosa28158-RA,321
Mcavernosa28157-RA,2071
Mcavernosa28156-RA,2576
Mcavernosa28160-RA,725
Mcavernosa28165-RA,501
Mcavernosa28162-RA,1530
Mcavernosa28161-RA,1350
Mcavernosa28163-RA,1128
Mcavernosa28166-RA,1017
Mcavernosa28169-RA,1369
Mcavernosa28171-RA,2335
Mcavernosa28168-RA,1869
Mcavernosa28167-RA,1037
Mcavernosa28170-RA,769
Mcavernosa28181-RA,753
Mcavernosa28183-RA,504
Mcavernosa28182-RA,3867
Mcavernosa28179-RA,3260
Mcavernosa28184-RA,2410
Mcavernosa28178-RA,1761
Mcavernosa28210-RA,1228
Mcavernosa28202-RA,1113
Mcavernosa28200-RA,6604
Mcavernosa28201-RA,686
Mcavernosa28214-RA,3921
Mcavernosa28204-RA,491
Mcavernosa28215-RA,270
Mcavernosa28236-RA,7452
Mcavernosa28234-RA,4268
Mcavernosa28235-RA,963
Mcavernosa28237-RA,11619
Mcavernosa28243-RA,1566
Mcavernosa28244-RA,3609
Mcavernosa28250-RA,5691
Mcavernosa28245-RA,1236
Mcavernosa28249-RA,8612
Mcavernosa28240-RA,7333
Mcavernosa28248-RA,213
Mcavernosa28252-RA,1778
Mcavernosa28254-RA,1554
Mcavernosa28259-RA,477
Mcavernosa28251-RA,1207
Mcavernosa28256-RA,771
Mcavernosa28253-RA,1253
Mcavernosa28255-RA,246
Mcavernosa28264-RA,393
Mcavernosa28262-RA,1303
Mcavernosa28263-RA,1119
Mcavernosa28261-RA,1053
Mcavernosa28266-RA,396
Mcavernosa28269-RA,1587
Mcavernosa28265-RA,675
Mcavernosa28257-RA,2802
Mcavernosa28260-RA,1761
Mcavernosa28258-RA,1590
Mcavernosa28268-RA,2308
Mcavernosa28267-RA,348
Mcavernosa28274-RA,330
Mcavernosa28277-RA,2621
Mcavernosa28272-RA,2085
Mcavernosa28279-RA,1925
Mcavernosa28278-RA,677
Mcavernosa28276-RA,783
Mcavernosa28275-RA,759
Mcavernosa28271-RA,2730
Mcavernosa28273-RA,456
Mcavernosa28270-RA,1347
Mcavernosa28290-RA,2724
Mcavernosa28282-RA,258
Mcavernosa28281-RA,975
Mcavernosa28280-RA,3195
Mcavernosa28289-RA,2346
Mcavernosa28286-RA,387
Mcavernosa28296-RA,1752
Mcavernosa28294-RA,1153
Mcavernosa28298-RA,513
Mcavernosa28292-RA,573
Mcavernosa28293-RA,349
Mcavernosa28299-RA,270
Mcavernosa28311-RA,2645
Mcavernosa28307-RA,591
Mcavernosa28303-RA,837
Mcavernosa28305-RA,630
Mcavernosa28309-RA,816
Mcavernosa28301-RA,843
Mcavernosa28313-RA,1397
Mcavernosa28306-RA,2849
Mcavernosa28304-RA,1197
Mcavernosa28316-RA,504
Mcavernosa28312-RA,552
Mcavernosa28310-RA,279
Mcavernosa28318-RA,426
Mcavernosa28317-RA,1632
Mcavernosa28327-RA,1103
Mcavernosa28326-RA,2095
Mcavernosa28328-RA,984
Mcavernosa28325-RA,513
Mcavernosa28323-RA,2846
Mcavernosa28321-RA,1054
Mcavernosa28319-RA,336
Mcavernosa28324-RA,270
Mcavernosa28333-RA,1326
Mcavernosa28334-RA,402
Mcavernosa28335-RA,678
Mcavernosa28330-RA,1110
Mcavernosa28336-RA,273
Mcavernosa28338-RA,1482
Mcavernosa28337-RA,591
Mcavernosa28340-RA,402
Mcavernosa28339-RA,360
Mcavernosa28344-RA,348
Mcavernosa28348-RA,672
Mcavernosa28345-RA,1989
Mcavernosa28349-RA,1965
Mcavernosa28360-RA,279
Mcavernosa28354-RA,234
Mcavernosa28352-RA,387
Mcavernosa28362-RA,294
Mcavernosa28361-RA,1074
Mcavernosa28365-RA,1814
Mcavernosa28368-RA,2302
Mcavernosa28364-RA,3413
Mcavernosa28367-RA,424
Mcavernosa28378-RA,315
Mcavernosa28381-RA,315
Mcavernosa28373-RA,3706
Mcavernosa28376-RA,1470
Mcavernosa28374-RA,1750
Mcavernosa28383-RA,2394
Mcavernosa28385-RA,327
Mcavernosa28382-RA,705
Mcavernosa28384-RA,558
Mcavernosa28377-RA,1781
Mcavernosa28370-RA,494
Mcavernosa28369-RA,617
Mcavernosa28391-RA,705
Mcavernosa28392-RA,1508
Mcavernosa28395-RA,1642
Mcavernosa28389-RA,1788
Mcavernosa28386-RA,252
Mcavernosa28387-RA,2076
Mcavernosa28397-RA,2322
Mcavernosa28406-RA,411
Mcavernosa28396-RA,2242
Mcavernosa28408-RA,2445
Mcavernosa28405-RA,1405
Mcavernosa28409-RA,738
Mcavernosa28407-RA,651
Mcavernosa28398-RA,3325
Mcavernosa28404-RA,1012
Mcavernosa28399-RA,888
Mcavernosa28400-RA,1195
Mcavernosa28402-RA,558
Mcavernosa28410-RA,3080
Mcavernosa28417-RA,2004
Mcavernosa28413-RA,3322
Mcavernosa28416-RA,2710
Mcavernosa28412-RA,2683
Mcavernosa28411-RA,1825
Mcavernosa28415-RA,971
Mcavernosa28421-RA,1155
Mcavernosa28427-RA,2512
Mcavernosa28420-RA,2421
Mcavernosa28418-RA,2518
Mcavernosa28424-RA,3753
Mcavernosa28423-RA,2316
Mcavernosa28428-RA,600
Mcavernosa28430-RA,381
Mcavernosa28431-RA,1896
Mcavernosa28429-RA,378
Mcavernosa28426-RA,1902
Mcavernosa28425-RA,1068
Mcavernosa28441-RA,921
Mcavernosa28440-RA,877
Mcavernosa28437-RA,4010
Mcavernosa28439-RA,1275
Mcavernosa28433-RA,3795
Mcavernosa28442-RA,996
Mcavernosa28438-RA,2215
Mcavernosa28432-RA,324
Mcavernosa28450-RA,1051
Mcavernosa28451-RA,1407
Mcavernosa28444-RA,810
Mcavernosa28443-RA,337
Mcavernosa28447-RA,1636
Mcavernosa28448-RA,754
Mcavernosa28445-RA,1283
Mcavernosa28458-RA,834
Mcavernosa28457-RA,2701
Mcavernosa28459-RA,1755
Mcavernosa28455-RA,828
Mcavernosa28462-RA,522
Mcavernosa28460-RA,1026
Mcavernosa28463-RA,1026
Mcavernosa28465-RA,2016
Mcavernosa28456-RA,795
Mcavernosa28468-RA,387
Mcavernosa28466-RA,2337
Mcavernosa28467-RA,2761
Mcavernosa28469-RA,1800
Mcavernosa28473-RA,495
Mcavernosa28474-RA,351
Mcavernosa28488-RA,3003
Mcavernosa28481-RA,390
Mcavernosa28485-RA,1685
Mcavernosa28487-RA,1161
Mcavernosa28480-RA,1084
Mcavernosa28483-RA,453
Mcavernosa28482-RA,441
Mcavernosa28484-RA,417
Mcavernosa28490-RA,2379
Mcavernosa28489-RA,2131
Mcavernosa28497-RA,795
Mcavernosa28499-RA,1395
Mcavernosa28493-RA,270
Mcavernosa28498-RA,1263
Mcavernosa28494-RA,471
Mcavernosa28495-RA,435
Mcavernosa28507-RA,3501
Mcavernosa28508-RA,861
Mcavernosa28510-RA,1611
Mcavernosa28521-RA,701
Mcavernosa28526-RA,3420
Mcavernosa28515-RA,2900
Mcavernosa28516-RA,2072
Mcavernosa28517-RA,1623
Mcavernosa28513-RA,583
Mcavernosa28520-RA,899
Mcavernosa28519-RA,2312
Mcavernosa28523-RA,1419
Mcavernosa28528-RA,15671
Mcavernosa28527-RA,1898
Mcavernosa28529-RA,2016
Mcavernosa28532-RA,228
Mcavernosa28531-RA,927
Mcavernosa28538-RA,380
Mcavernosa28539-RA,1630
Mcavernosa28541-RA,946
Mcavernosa28536-RA,1461
Mcavernosa28534-RA,1123
Mcavernosa28537-RA,415
Mcavernosa28548-RA,1569
Mcavernosa28549-RA,413
Mcavernosa28544-RA,1260
Mcavernosa28546-RA,4874
Mcavernosa28551-RA,1014
Mcavernosa28545-RA,2496
Mcavernosa28550-RA,642
Mcavernosa28552-RA,803
Mcavernosa28556-RA,2114
Mcavernosa28557-RA,567
Mcavernosa28553-RA,1827
Mcavernosa28559-RA,480
Mcavernosa28555-RA,1198
Mcavernosa28562-RA,519
Mcavernosa28561-RA,681
Mcavernosa28554-RA,2189
Mcavernosa28560-RA,269
Mcavernosa28571-RA,746
Mcavernosa28568-RA,1785
Mcavernosa28566-RA,474
Mcavernosa28572-RA,1668
Mcavernosa28570-RA,486
Mcavernosa28569-RA,843
Mcavernosa28565-RA,417
Mcavernosa28567-RA,318
Mcavernosa28580-RA,843
Mcavernosa28574-RA,1059
Mcavernosa28579-RA,3900
Mcavernosa28581-RA,1302
Mcavernosa28578-RA,447
Mcavernosa28576-RA,2688
Mcavernosa28582-RA,1943
Mcavernosa28599-RA,306
Mcavernosa28583-RA,1685
Mcavernosa28597-RA,495
Mcavernosa28584-RA,720
Mcavernosa28601-RA,981
Mcavernosa28600-RA,945
Mcavernosa28602-RA,1578
Mcavernosa28603-RA,1431
Mcavernosa28605-RA,2085
Mcavernosa28611-RA,1590
Mcavernosa28607-RA,826
Mcavernosa28609-RA,2866
Mcavernosa28604-RA,3315
Mcavernosa28610-RA,3288
Mcavernosa28606-RA,1089
Mcavernosa28617-RA,810
Mcavernosa28621-RA,1707
Mcavernosa28620-RA,211
Mcavernosa28619-RA,975
Mcavernosa28615-RA,312
Mcavernosa28616-RA,639
Mcavernosa28613-RA,1557
Mcavernosa28614-RA,402
Mcavernosa28637-RA,1708
Mcavernosa28636-RA,2484
Mcavernosa28635-RA,888
Mcavernosa28633-RA,1503
Mcavernosa28632-RA,1686
Mcavernosa28634-RA,915
Mcavernosa28638-RA,383
Mcavernosa28643-RA,3061
Mcavernosa28639-RA,2408
Mcavernosa28642-RA,2692
Mcavernosa28641-RA,2795
Mcavernosa28640-RA,568
Mcavernosa28645-RA,1478
Mcavernosa28656-RA,672
Mcavernosa28657-RA,648
Mcavernosa28658-RA,1527
Mcavernosa28655-RA,327
Mcavernosa28653-RA,273
Mcavernosa28659-RA,1774
Mcavernosa28654-RA,720
Mcavernosa28650-RA,372
Mcavernosa28646-RA,192
Mcavernosa28651-RA,390
Mcavernosa28647-RA,1290
Mcavernosa28652-RA,352
Mcavernosa28649-RA,339
Mcavernosa28660-RA,700
Mcavernosa28662-RA,756
Mcavernosa28661-RA,1886
Mcavernosa28663-RA,3403
Mcavernosa28665-RA,918
Mcavernosa28668-RA,708
Mcavernosa28667-RA,1449
Mcavernosa28664-RA,336
Mcavernosa28669-RA,1415
Mcavernosa28672-RA,1389
Mcavernosa28671-RA,1205
Mcavernosa28673-RA,759
Mcavernosa28679-RA,2008
Mcavernosa28677-RA,333
Mcavernosa28680-RA,936
Mcavernosa28676-RA,580
Mcavernosa28674-RA,195
Mcavernosa28682-RA,2189
Mcavernosa28681-RA,1181
Mcavernosa28683-RA,3598
Mcavernosa28686-RA,339
Mcavernosa28685-RA,1447
Mcavernosa28691-RA,447
Mcavernosa28689-RA,468
Mcavernosa28684-RA,1116
Mcavernosa28690-RA,1560
Mcavernosa28688-RA,744
Mcavernosa28692-RA,780
Mcavernosa28687-RA,597
Mcavernosa28693-RA,2048
Mcavernosa28704-RA,1714
Mcavernosa28701-RA,1472
Mcavernosa28700-RA,1172
Mcavernosa28695-RA,657
Mcavernosa28697-RA,439
Mcavernosa28698-RA,1395
Mcavernosa28696-RA,591
Mcavernosa28703-RA,474
Mcavernosa28694-RA,405
Mcavernosa28709-RA,5102
Mcavernosa28715-RA,5805
Mcavernosa28710-RA,661
Mcavernosa28714-RA,1347
Mcavernosa28713-RA,6942
Mcavernosa28712-RA,4898
Mcavernosa28711-RA,809
Mcavernosa28717-RA,2857
Mcavernosa28719-RA,3926
Mcavernosa28718-RA,1674
Mcavernosa28725-RA,1901
Mcavernosa28722-RA,2792
Mcavernosa28723-RA,4927
Mcavernosa28732-RA,1386
Mcavernosa28733-RA,758
Mcavernosa28731-RA,447
Mcavernosa28729-RA,759
Mcavernosa28727-RA,240
Mcavernosa28730-RA,357
Mcavernosa28728-RA,747
Mcavernosa28738-RA,1281
Mcavernosa28737-RA,1892
Mcavernosa28734-RA,845
Mcavernosa28736-RA,1484
Mcavernosa28742-RA,1663
Mcavernosa28739-RA,981
Mcavernosa28750-RA,999
Mcavernosa28751-RA,1176
Mcavernosa28748-RA,940
Mcavernosa28744-RA,417
Mcavernosa28745-RA,237
Mcavernosa28740-RA,460
Mcavernosa28746-RA,666
Mcavernosa28752-RA,11819
Mcavernosa28760-RA,375
Mcavernosa28753-RA,1979
Mcavernosa28754-RA,1418
Mcavernosa28755-RA,1184
Mcavernosa28759-RA,768
Mcavernosa28756-RA,1118
Mcavernosa28761-RA,927
Mcavernosa28767-RA,2313
Mcavernosa28770-RA,3453
Mcavernosa28766-RA,1419
Mcavernosa28772-RA,912
Mcavernosa28763-RA,198
Mcavernosa28765-RA,1011
Mcavernosa28769-RA,680
Mcavernosa28762-RA,3477
Mcavernosa28764-RA,2844
Mcavernosa28768-RA,510
Mcavernosa28773-RA,744
Mcavernosa28780-RA,993
Mcavernosa28777-RA,1846
Mcavernosa28778-RA,2105
Mcavernosa28774-RA,258
Mcavernosa28779-RA,969
Mcavernosa28781-RA,2732
Mcavernosa28776-RA,2044
Mcavernosa28775-RA,1694
Mcavernosa28782-RA,918
Mcavernosa28783-RA,867
Mcavernosa28785-RA,6125
Mcavernosa28784-RA,1350
Mcavernosa28790-RA,730
Mcavernosa28793-RA,250
Mcavernosa28799-RA,2259
Mcavernosa28796-RA,550
Mcavernosa28794-RA,1730
Mcavernosa28792-RA,2330
Mcavernosa28795-RA,4072
Mcavernosa28803-RA,297
Mcavernosa28800-RA,2642
Mcavernosa28797-RA,2713
Mcavernosa28801-RA,387
Mcavernosa28808-RA,786
Mcavernosa28809-RA,633
Mcavernosa28804-RA,2390
Mcavernosa28807-RA,711
Mcavernosa28818-RA,253
Mcavernosa28817-RA,693
Mcavernosa28811-RA,1352
Mcavernosa28819-RA,1557
Mcavernosa28810-RA,735
Mcavernosa28812-RA,1161
Mcavernosa28815-RA,333
Mcavernosa28816-RA,4261
Mcavernosa28813-RA,393
Mcavernosa28814-RA,183
Mcavernosa28820-RA,4892
Mcavernosa28828-RA,1335
Mcavernosa28827-RA,1843
Mcavernosa28829-RA,1118
Mcavernosa28831-RA,1118
Mcavernosa28825-RA,1849
Mcavernosa28821-RA,2247
Mcavernosa28822-RA,999
Mcavernosa28823-RA,1410
Mcavernosa28824-RA,1158
Mcavernosa28830-RA,762
Mcavernosa28837-RA,864
Mcavernosa28833-RA,351
Mcavernosa28842-RA,807
Mcavernosa28838-RA,685
Mcavernosa28834-RA,522
Mcavernosa28840-RA,764
Mcavernosa28841-RA,218
Mcavernosa28832-RA,1401
Mcavernosa28839-RA,336
Mcavernosa28844-RA,1310
Mcavernosa28854-RA,1160
Mcavernosa28847-RA,1650
Mcavernosa28850-RA,2586
Mcavernosa28845-RA,3023
Mcavernosa28853-RA,570
Mcavernosa28855-RA,636
Mcavernosa28852-RA,423
Mcavernosa08293-RA,1642
Mcavernosa08295-RA,2413
Mcavernosa08298-RA,330
Mcavernosa08297-RA,720
Mcavernosa08296-RA,720
Mcavernosa08299-RA,6967
Mcavernosa08308-RA,5478
Mcavernosa08303-RA,972
Mcavernosa08314-RA,4567
Mcavernosa08312-RA,4268
Mcavernosa08319-RA,492
Mcavernosa08313-RA,1518
Mcavernosa08315-RA,4755
Mcavernosa08318-RA,1783
Mcavernosa08317-RA,411
Mcavernosa08324-RA,207
Mcavernosa08326-RA,639
Mcavernosa08330-RA,726
Mcavernosa08327-RA,327
Mcavernosa08331-RA,2064
Mcavernosa08333-RA,1083
Mcavernosa08323-RA,1622
Mcavernosa08328-RA,763
Mcavernosa08332-RA,1907
Mcavernosa08335-RA,1352
Mcavernosa08338-RA,2673
Mcavernosa08334-RA,1372
Mcavernosa08340-RA,993
Mcavernosa08337-RA,1409
Mcavernosa08339-RA,1812
Mcavernosa08345-RA,1710
Mcavernosa08342-RA,309
Mcavernosa08346-RA,512
Mcavernosa08348-RA,783
Mcavernosa08347-RA,2364
Mcavernosa08351-RA,2940
Mcavernosa08349-RA,1210
Mcavernosa08350-RA,1173
Mcavernosa08358-RA,1339
Mcavernosa08352-RA,5705
Mcavernosa08355-RA,2855
Mcavernosa08360-RA,1757
Mcavernosa08359-RA,891
Mcavernosa08361-RA,645
Mcavernosa08363-RA,10824
Mcavernosa08364-RA,507
Mcavernosa08369-RA,267
Mcavernosa08365-RA,2345
Mcavernosa08366-RA,1856
Mcavernosa08362-RA,1245
Mcavernosa08368-RA,294
Mcavernosa08372-RA,1651
Mcavernosa08379-RA,2605
Mcavernosa08376-RA,1017
Mcavernosa08373-RA,555
Mcavernosa08381-RA,2063
Mcavernosa08370-RA,2862
Mcavernosa08377-RA,1407
Mcavernosa08378-RA,453
Mcavernosa08385-RA,14421
Mcavernosa08384-RA,1848
Mcavernosa08382-RA,2274
Mcavernosa08383-RA,2853
Mcavernosa08388-RA,909
Mcavernosa08389-RA,333
Mcavernosa08394-RA,1017
Mcavernosa08391-RA,6089
Mcavernosa08393-RA,404
Mcavernosa08395-RA,2108
Mcavernosa08396-RA,1158
Mcavernosa08392-RA,1527
Mcavernosa08390-RA,768
Mcavernosa08397-RA,2374
Mcavernosa08398-RA,1016
Mcavernosa08402-RA,759
Mcavernosa08401-RA,1650
Mcavernosa08403-RA,2763
Mcavernosa08400-RA,318
Mcavernosa08405-RA,2226
Mcavernosa08409-RA,3483
Mcavernosa08407-RA,324
Mcavernosa08414-RA,2151
Mcavernosa08412-RA,951
Mcavernosa08415-RA,372
Mcavernosa08416-RA,1710
Mcavernosa08410-RA,183
Mcavernosa08411-RA,2136
Mcavernosa08426-RA,4109
Mcavernosa08428-RA,1188
Mcavernosa08425-RA,2502
Mcavernosa08429-RA,849
Mcavernosa08424-RA,462
Mcavernosa08422-RA,897
Mcavernosa08418-RA,1740
Mcavernosa08420-RA,1476
Mcavernosa08437-RA,674
Mcavernosa08439-RA,1809
Mcavernosa08441-RA,720
Mcavernosa08431-RA,951
Mcavernosa08434-RA,279
Mcavernosa08442-RA,741
Mcavernosa08435-RA,1783
Mcavernosa08430-RA,1932
Mcavernosa08432-RA,702
Mcavernosa08433-RA,768
Mcavernosa08427-RA,2007
