"","GO.IDs","gene_id","term","ontology","over_represented_pvalue","log2FoldChange","padj","Treatment_Compare","Species","Site","GO.Term","GO.Slim.Term","Cat"
"1041","GO:0001765",NA,NA,NA,NA,NA,NA,NA,NA,NA,"membrane raft formation","cell organization and biogenesis","P"
"1042","GO:0001766",NA,NA,NA,NA,NA,NA,NA,NA,NA,"membrane raft polarization","cell organization and biogenesis","P"
"1043","GO:0001767",NA,NA,NA,NA,NA,NA,NA,NA,NA,"establishment of lymphocyte polarity","cell organization and biogenesis","P"
"1044","GO:0001768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"establishment of T cell polarity","cell organization and biogenesis","P"
"1045","GO:0001769",NA,NA,NA,NA,NA,NA,NA,NA,NA,"establishment of B cell polarity","cell organization and biogenesis","P"
"1046","GO:0001770","Mcavernosa02339","establishment of natural killer cell polarity","BP",0.005106591,1.071517133,0.018244336,"CvsT2","M.cavernosa","Florida","establishment of natural killer cell polarity","cell organization and biogenesis","P"
"1047","GO:0001771",NA,NA,NA,NA,NA,NA,NA,NA,NA,"formation of immunological synapse","other biological processes","P"
"1048","GO:0001772","Mcavernosa02339","immunological synapse","CC",0.03500846,1.071517133,0.018244336,"CvsT2","M.cavernosa","Florida","immunological synapse","plasma membrane","C"
"1049","GO:0001772","Mcavernosa02339","immunological synapse","CC",0.03500846,1.071517133,0.018244336,"CvsT2","M.cavernosa","Florida","immunological synapse","other membranes","C"
"1050","GO:0001773",NA,NA,NA,NA,NA,NA,NA,NA,NA,"myeloid dendritic cell activation","other biological processes","P"
"1051","GO:0001774",NA,NA,NA,NA,NA,NA,NA,NA,NA,"microglial cell activation","other biological processes","P"
"1052","GO:0001775",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cell activation","other biological processes","P"
"1053","GO:0001776",NA,NA,NA,NA,NA,NA,NA,NA,NA,"leukocyte homeostasis","other biological processes","P"
"1054","GO:0001777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"T cell homeostatic proliferation","cell cycle and proliferation","P"
"1055","GO:0001778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"plasma membrane repair","stress response","P"
"1056","GO:0001778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"plasma membrane repair","cell organization and biogenesis","P"
"1057","GO:0001779",NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural killer cell differentiation","developmental processes","P"
"1058","GO:0001780",NA,NA,NA,NA,NA,NA,NA,NA,NA,"neutrophil homeostasis","other biological processes","P"
"1059","GO:0001781",NA,NA,NA,NA,NA,NA,NA,NA,NA,"neutrophil apoptosis","death","P"
"1060","GO:0001782","Mcavernosa03628","B cell homeostasis","BP",0.026048226,-3.231938334,0.019021379,"CvsT2","M.cavernosa","Florida","B cell homeostasis","other biological processes","P"
"1061","GO:0001782","Mcavernosa03628","B cell homeostasis","BP",0.026048226,-3.563927207,0.006769312,"CvsT1","M.cavernosa","Florida","B cell homeostasis","other biological processes","P"
"1062","GO:0001783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B cell apoptosis","death","P"
"1063","GO:0001784",NA,NA,NA,NA,NA,NA,NA,NA,NA,"phosphotyrosine binding","other molecular function","F"
"1064","GO:0001785",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prostaglandin J receptor activity","signal transduction activity","F"
"1065","GO:0001786",NA,NA,NA,NA,NA,NA,NA,NA,NA,"phosphatidylserine binding","other molecular function","F"
"1066","GO:0001787",NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural killer cell proliferation","cell cycle and proliferation","P"
"1067","GO:0001788",NA,NA,NA,NA,NA,NA,NA,NA,NA,"antibody-dependent cellular cytotoxicity","stress response","P"
"1068","GO:0001788",NA,NA,NA,NA,NA,NA,NA,NA,NA,"antibody-dependent cellular cytotoxicity","death","P"
"1069","GO:0001789",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-protein signaling, coupled to S1P second messenger (sphingosine kinase activating)","signal transduction","P"
"1070","GO:0001790",NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymeric immunoglobulin binding","other molecular function","F"
"1071","GO:0001791",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IgM binding","other molecular function","F"
"1072","GO:0001792",NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymeric immunoglobulin receptor activity","signal transduction activity","F"
"1073","GO:0001793",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IgM receptor activity","signal transduction activity","F"
"1074","GO:0001794",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type IIa hypersensitivity","stress response","P"
"1075","GO:0001795",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type IIb hypersensitivity","stress response","P"
"1076","GO:0001796",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of type IIa hypersensitivity","stress response","P"
"1077","GO:0001797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of type IIa hypersensitivity","stress response","P"
"1078","GO:0001798",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of type IIa hypersensitivity","stress response","P"
"1079","GO:0001799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of type IIb hypersensitivity","stress response","P"
"1080","GO:0001800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of type IIb hypersensitivity","stress response","P"
"1081","GO:0001801",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of type IIb hypersensitivity","stress response","P"
"1082","GO:0001802",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type III hypersensitivity","stress response","P"
"1083","GO:0001803",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of type III hypersensitivity","stress response","P"
"1084","GO:0001804",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of type III hypersensitivity","stress response","P"
"1085","GO:0001805",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of type III hypersensitivity","stress response","P"
"1086","GO:0001806",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type IV hypersensitivity","stress response","P"
"1087","GO:0001807",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of type IV hypersensitivity","stress response","P"
"1088","GO:0001808",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of type IV hypersensitivity","stress response","P"
"1089","GO:0001809",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of type IV hypersensitivity","stress response","P"
"1090","GO:0001810",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of type I hypersensitivity","stress response","P"
"1091","GO:0001811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of type I hypersensitivity","stress response","P"
"1092","GO:0001812",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of type I hypersensitivity","stress response","P"
"1093","GO:0001813",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of antibody-dependent cellular cytotoxicity","stress response","P"
"1094","GO:0001813",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of antibody-dependent cellular cytotoxicity","death","P"
"1095","GO:0001814",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of antibody-dependent cellular cytotoxicity","stress response","P"
"1096","GO:0001814",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of antibody-dependent cellular cytotoxicity","death","P"
"1097","GO:0001815",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of antibody-dependent cellular cytotoxicity","stress response","P"
"1098","GO:0001815",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of antibody-dependent cellular cytotoxicity","death","P"
"1099","GO:0001816",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cytokine production","other biological processes","P"
"1100","GO:0001817",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of cytokine production","other biological processes","P"
"1101","GO:0001818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of cytokine production","other biological processes","P"
"1102","GO:0001819",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of cytokine production","other biological processes","P"
"1103","GO:0001820",NA,NA,NA,NA,NA,NA,NA,NA,NA,"serotonin secretion","transport","P"
"1104","GO:0001820",NA,NA,NA,NA,NA,NA,NA,NA,NA,"serotonin secretion","cell-cell signaling","P"
"1105","GO:0001821",NA,NA,NA,NA,NA,NA,NA,NA,NA,"histamine secretion","transport","P"
"1106","GO:0001822",NA,NA,NA,NA,NA,NA,NA,NA,NA,"kidney development","developmental processes","P"
"1107","GO:0001823",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mesonephros development","developmental processes","P"
"1108","GO:0001824",NA,NA,NA,NA,NA,NA,NA,NA,NA,"blastocyst development","developmental processes","P"
"1109","GO:0001825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"blastocyst formation","developmental processes","P"
"1110","GO:0001826",NA,NA,NA,NA,NA,NA,NA,NA,NA,"inner cell mass cell differentiation","developmental processes","P"
"1111","GO:0001827",NA,NA,NA,NA,NA,NA,NA,NA,NA,"inner cell mass cell fate commitment","developmental processes","P"
"1112","GO:0001828",NA,NA,NA,NA,NA,NA,NA,NA,NA,"inner cell mass cellular morphogenesis","developmental processes","P"
"1113","GO:0001828",NA,NA,NA,NA,NA,NA,NA,NA,NA,"inner cell mass cellular morphogenesis","cell organization and biogenesis","P"
"1114","GO:0001829",NA,NA,NA,NA,NA,NA,NA,NA,NA,"trophectodermal cell differentiation","developmental processes","P"
"1115","GO:0001830",NA,NA,NA,NA,NA,NA,NA,NA,NA,"trophectodermal cell fate commitment","developmental processes","P"
"1116","GO:0001831",NA,NA,NA,NA,NA,NA,NA,NA,NA,"trophectodermal cellular morphogenesis","developmental processes","P"
"1117","GO:0001831",NA,NA,NA,NA,NA,NA,NA,NA,NA,"trophectodermal cellular morphogenesis","cell organization and biogenesis","P"
"1118","GO:0001832",NA,NA,NA,NA,NA,NA,NA,NA,NA,"blastocyst growth","developmental processes","P"
"1119","GO:0001833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"inner cell mass cell proliferation","cell cycle and proliferation","P"
"1120","GO:0001833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"inner cell mass cell proliferation","developmental processes","P"
"1121","GO:0001834",NA,NA,NA,NA,NA,NA,NA,NA,NA,"trophectodermal cell proliferation","cell cycle and proliferation","P"
"1122","GO:0001834",NA,NA,NA,NA,NA,NA,NA,NA,NA,"trophectodermal cell proliferation","developmental processes","P"
"1123","GO:0001835",NA,NA,NA,NA,NA,NA,NA,NA,NA,"blastocyst hatching","developmental processes","P"
"1124","GO:0001836",NA,NA,NA,NA,NA,NA,NA,NA,NA,"release of cytochrome c from mitochondria","cell organization and biogenesis","P"
"1125","GO:0001836",NA,NA,NA,NA,NA,NA,NA,NA,NA,"release of cytochrome c from mitochondria","death","P"
"1126","GO:0001837",NA,NA,NA,NA,NA,NA,NA,NA,NA,"epithelial to mesenchymal transition","developmental processes","P"
"1127","GO:0001837",NA,NA,NA,NA,NA,NA,NA,NA,NA,"epithelial to mesenchymal transition","cell organization and biogenesis","P"
"1128","GO:0001838",NA,NA,NA,NA,NA,NA,NA,NA,NA,"embryonic epithelial tube formation","developmental processes","P"
"1129","GO:0001839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"neural plate morphogenesis","developmental processes","P"
"1130","GO:0001840",NA,NA,NA,NA,NA,NA,NA,NA,NA,"neural plate development","developmental processes","P"
"1131","GO:0001841",NA,NA,NA,NA,NA,NA,NA,NA,NA,"neural tube formation","developmental processes","P"
"1132","GO:0001842",NA,NA,NA,NA,NA,NA,NA,NA,NA,"neural fold formation","developmental processes","P"
"1133","GO:0001843",NA,NA,NA,NA,NA,NA,NA,NA,NA,"neural tube closure","developmental processes","P"
"1134","GO:0001844",NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein insertion into mitochondrial membrane during induction of apoptosis","cell organization and biogenesis","P"
"1135","GO:0001844",NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein insertion into mitochondrial membrane during induction of apoptosis","death","P"
"1136","GO:0001845",NA,NA,NA,NA,NA,NA,NA,NA,NA,"phagolysosome formation","transport","P"
"1137","GO:0001845",NA,NA,NA,NA,NA,NA,NA,NA,NA,"phagolysosome formation","cell organization and biogenesis","P"
"1138","GO:0001846",NA,NA,NA,NA,NA,NA,NA,NA,NA,"opsonin binding","other molecular function","F"
"1139","GO:0001847",NA,NA,NA,NA,NA,NA,NA,NA,NA,"opsonin receptor activity","signal transduction activity","F"
"1140","GO:0001848",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement binding","other molecular function","F"
"1141","GO:0001849",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component C1q binding","other molecular function","F"
"1142","GO:0001850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component C3a binding","other molecular function","F"
"1143","GO:0001851",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component C3b binding","other molecular function","F"
"1144","GO:0001852",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component iC3b binding","other molecular function","F"
"1145","GO:0001853",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component C3dg binding","other molecular function","F"
"1146","GO:0001854",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component C3d binding","other molecular function","F"
"1147","GO:0001855",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component C4b binding","other molecular function","F"
"1148","GO:0001856",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component C5a binding","other molecular function","F"
"1149","GO:0001857",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component C1q receptor activity","signal transduction activity","F"
"1150","GO:0001858",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component iC3b receptor activity","signal transduction activity","F"
"1151","GO:0001859",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component C3dg receptor activity","signal transduction activity","F"
"1152","GO:0001860",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component C3d receptor activity","signal transduction activity","F"
"1153","GO:0001861",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement component C4b receptor activity","signal transduction activity","F"
"1154","GO:0001862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collectin binding","other molecular function","F"
"1155","GO:0001863",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collectin receptor activity","signal transduction activity","F"
"1156","GO:0001864",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pentraxin binding","other molecular function","F"
"1157","GO:0001865",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NK T cell differentiation","developmental processes","P"
"1158","GO:0001866",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NK T cell proliferation","cell cycle and proliferation","P"
"1159","GO:0001867",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement activation, lectin pathway","stress response","P"
"1160","GO:0001867",NA,NA,NA,NA,NA,NA,NA,NA,NA,"complement activation, lectin pathway","protein metabolism","P"
"1161","GO:0001868",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of complement activation, lectin pathway","stress response","P"
"1162","GO:0001868",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of complement activation, lectin pathway","protein metabolism","P"
"1163","GO:0001869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of complement activation, lectin pathway","stress response","P"
"1164","GO:0001869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of complement activation, lectin pathway","protein metabolism","P"
"1165","GO:0001870",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of complement activation, lectin pathway","stress response","P"
"1166","GO:0001870",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of complement activation, lectin pathway","protein metabolism","P"
"1167","GO:0001871",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pattern binding","other molecular function","F"
"1168","GO:0001872",NA,NA,NA,NA,NA,NA,NA,NA,NA,"zymosan binding","other molecular function","F"
"1169","GO:0001873",NA,NA,NA,NA,NA,NA,NA,NA,NA,"polysaccharide receptor activity","signal transduction activity","F"
"1170","GO:0001874",NA,NA,NA,NA,NA,NA,NA,NA,NA,"zymosan receptor activity","signal transduction activity","F"
"1171","GO:0001875",NA,NA,NA,NA,NA,NA,NA,NA,NA,"lipopolysaccharide receptor activity","signal transduction activity","F"
"1172","GO:0001876",NA,NA,NA,NA,NA,NA,NA,NA,NA,"lipoarabinomannan binding","other molecular function","F"
"1173","GO:0001877",NA,NA,NA,NA,NA,NA,NA,NA,NA,"lipoarabinomannan receptor activity","signal transduction activity","F"
"1174","GO:0001878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"response to yeast","other biological processes","P"
"1175","GO:0001879",NA,NA,NA,NA,NA,NA,NA,NA,NA,"detection of yeast","other biological processes","P"
"1176","GO:0001880","Mcavernosa15503","Mullerian duct regression","BP",0.010454942,-1.847841721,0.036764989,"CvsT2","M.cavernosa","Florida","Mullerian duct regression","developmental processes","P"
"1177","GO:0001880","Mcavernosa15503","Mullerian duct regression","BP",0.010454942,-2.09934597,0.008148406,"CvsT3","M.cavernosa","Florida","Mullerian duct regression","developmental processes","P"
"1178","GO:0001881",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receptor recycling","signal transduction","P"
"1179","GO:0001881",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receptor recycling","other metabolic processes","P"
"1180","GO:0001882",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nucleoside binding","other molecular function","F"
"1181","GO:0001883",NA,NA,NA,NA,NA,NA,NA,NA,NA,"purine nucleoside binding","other molecular function","F"
"1182","GO:0001884",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pyrimidine nucleoside binding","other molecular function","F"
"1183","GO:0001885",NA,NA,NA,NA,NA,NA,NA,NA,NA,"endothelial cell development","other biological processes","P"
"1184","GO:0001886",NA,NA,NA,NA,NA,NA,NA,NA,NA,"endothelial cell morphogenesis","cell organization and biogenesis","P"
"1185","GO:0001887",NA,NA,NA,NA,NA,NA,NA,NA,NA,"selenium metabolic process","other metabolic processes","P"
"1186","GO:0001888",NA,NA,NA,NA,NA,NA,NA,NA,NA,"glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity","other molecular function","F"
"1187","GO:0001889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"liver development","developmental processes","P"
"1188","GO:0001890",NA,NA,NA,NA,NA,NA,NA,NA,NA,"placenta development","developmental processes","P"
"1189","GO:0001891",NA,NA,NA,NA,NA,NA,NA,NA,NA,"phagocytic cup","plasma membrane","C"
"1190","GO:0001891",NA,NA,NA,NA,NA,NA,NA,NA,NA,"phagocytic cup","other membranes","C"
"1191","GO:0001892",NA,NA,NA,NA,NA,NA,NA,NA,NA,"embryonic placenta development","developmental processes","P"
"1192","GO:0001893",NA,NA,NA,NA,NA,NA,NA,NA,NA,"maternal placenta development","developmental processes","P"
"1193","GO:0001894",NA,NA,NA,NA,NA,NA,NA,NA,NA,"tissue homeostasis","other biological processes","P"
"1194","GO:0001895",NA,NA,NA,NA,NA,NA,NA,NA,NA,"retina homeostasis","other biological processes","P"
"1195","GO:0001896",NA,NA,NA,NA,NA,NA,NA,NA,NA,"autolysis","death","P"
"1196","GO:0001897",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cytolysis by symbiont of host cells","other biological processes","P"
"1197","GO:0001898",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of cytolysis by symbiont of host cells","other biological processes","P"
"1198","GO:0001899",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of cytolysis by symbiont of host cells","other biological processes","P"
"1199","GO:0001900",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of cytolysis by symbiont of host cells","other biological processes","P"
"1200","GO:0001905",NA,NA,NA,NA,NA,NA,NA,NA,NA,"activation of membrane attack complex","stress response","P"
"1201","GO:0001905",NA,NA,NA,NA,NA,NA,NA,NA,NA,"activation of membrane attack complex","protein metabolism","P"
"1202","GO:0001906",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cell killing","other biological processes","P"
"1203","GO:0001907",NA,NA,NA,NA,NA,NA,NA,NA,NA,"killing by symbiont of host cells","other biological processes","P"
"1204","GO:0001909",NA,NA,NA,NA,NA,NA,NA,NA,NA,"leukocyte mediated cytotoxicity","other biological processes","P"
"1205","GO:0001910",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of leukocyte mediated cytotoxicity","other biological processes","P"
"1206","GO:0001911",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of leukocyte mediated cytotoxicity","other biological processes","P"
"1207","GO:0001912",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of leukocyte mediated cytotoxicity","other biological processes","P"
"1208","GO:0001913",NA,NA,NA,NA,NA,NA,NA,NA,NA,"T cell mediated cytotoxicity","death","P"
"1209","GO:0001914",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of T cell mediated cytotoxicity","death","P"
"1210","GO:0001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of T cell mediated cytotoxicity","death","P"
"1211","GO:0001916",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of T cell mediated cytotoxicity","death","P"
"1212","GO:0001917",NA,NA,NA,NA,NA,NA,NA,NA,NA,"photoreceptor inner segment","other cellular component","C"
"1213","GO:0001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,"farnesylated protein binding","other molecular function","F"
"1214","GO:0001919",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of receptor recycling","signal transduction","P"
"1215","GO:0001919",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of receptor recycling","protein metabolism","P"
"1216","GO:0001920",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of receptor recycling","signal transduction","P"
"1217","GO:0001920",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of receptor recycling","protein metabolism","P"
"1218","GO:0001921",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of receptor recycling","signal transduction","P"
"1219","GO:0001921",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of receptor recycling","protein metabolism","P"
"1220","GO:0001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-1 B cell homeostasis","other biological processes","P"
"1221","GO:0001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-1 B cell differentiation","developmental processes","P"
"1222","GO:0001924",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of B-1 B cell differentiation","developmental processes","P"
"1223","GO:0001925",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of B-1 B cell differentiation","developmental processes","P"
"1224","GO:0001926",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of B-1 B cell differentiation","developmental processes","P"
"1225","GO:0001927",NA,NA,NA,NA,NA,NA,NA,NA,NA,"exocyst assembly","transport","P"
"1226","GO:0001927",NA,NA,NA,NA,NA,NA,NA,NA,NA,"exocyst assembly","cell organization and biogenesis","P"
"1227","GO:0001928",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of exocyst assembly","transport","P"
"1228","GO:0001928",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of exocyst assembly","cell organization and biogenesis","P"
"1229","GO:0001929",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of exocyst assembly","transport","P"
"1230","GO:0001929",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of exocyst assembly","cell organization and biogenesis","P"
"1231","GO:0001930",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of exocyst assembly","transport","P"
"1232","GO:0001930",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of exocyst assembly","cell organization and biogenesis","P"
"1233","GO:0001931","Mcavernosa25973","uropod","CC",0.017055801,-2.719399108,0.000239703,"CvsT2","M.cavernosa","Florida","uropod","other cellular component","C"
"1234","GO:0001931","Mcavernosa25973","uropod","CC",0.017055801,2.726494755,0.002353914,"T2vsT3","M.cavernosa","Florida","uropod","other cellular component","C"
"1235","GO:0001932",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of protein amino acid phosphorylation","protein metabolism","P"
"1236","GO:0001933",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of protein amino acid phosphorylation","protein metabolism","P"
"1237","GO:0001934",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of protein amino acid phosphorylation","protein metabolism","P"
"1238","GO:0001935",NA,NA,NA,NA,NA,NA,NA,NA,NA,"endothelial cell proliferation","cell cycle and proliferation","P"
"1239","GO:0001936",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of endothelial cell proliferation","cell cycle and proliferation","P"
"1240","GO:0001937",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of endothelial cell proliferation","cell cycle and proliferation","P"
"1241","GO:0001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of endothelial cell proliferation","cell cycle and proliferation","P"
"1242","GO:0001939",NA,NA,NA,NA,NA,NA,NA,NA,NA,"female pronucleus","nucleus","C"
"1243","GO:0001940",NA,NA,NA,NA,NA,NA,NA,NA,NA,"male pronucleus","nucleus","C"
"1244","GO:0001941",NA,NA,NA,NA,NA,NA,NA,NA,NA,"postsynaptic membrane organization","cell organization and biogenesis","P"
"1245","GO:0001942",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hair follicle development","developmental processes","P"
"1246","GO:0001944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"vasculature development","developmental processes","P"
"1247","GO:0001945",NA,NA,NA,NA,NA,NA,NA,NA,NA,"lymph vessel development","developmental processes","P"
"1248","GO:0001946",NA,NA,NA,NA,NA,NA,NA,NA,NA,"lymphangiogenesis","developmental processes","P"
"1249","GO:0001947",NA,NA,NA,NA,NA,NA,NA,NA,NA,"heart looping","developmental processes","P"
"1250","GO:0001948",NA,NA,NA,NA,NA,NA,NA,NA,NA,"glycoprotein binding","other molecular function","F"
"1251","GO:0001949",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sebaceous gland cell differentiation","developmental processes","P"
"1252","GO:0001950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"plasma membrane enriched fraction","other membranes","C"
"1253","GO:0001951",NA,NA,NA,NA,NA,NA,NA,NA,NA,"intestinal D-glucose absorption","transport","P"
"1254","GO:0001952",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of cell-matrix adhesion","cell adhesion","P"
"1255","GO:0001953",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of cell-matrix adhesion","cell adhesion","P"
"1256","GO:0001954",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of cell-matrix adhesion","cell adhesion","P"
"1257","GO:0001955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"blood vessel maturation","developmental processes","P"
"1258","GO:0001956",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of neurotransmitter secretion","transport","P"
"1259","GO:0001956",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of neurotransmitter secretion","cell-cell signaling","P"
"1260","GO:0001957",NA,NA,NA,NA,NA,NA,NA,NA,NA,"intramembranous ossification","developmental processes","P"
"1261","GO:0001958",NA,NA,NA,NA,NA,NA,NA,NA,NA,"endochondral ossification","developmental processes","P"
"1262","GO:0001959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of cytokine-mediated signaling pathway","signal transduction","P"
"1263","GO:0001960",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of cytokine-mediated signaling pathway","signal transduction","P"
"1264","GO:0001961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of cytokine-mediated signaling pathway","signal transduction","P"
