"","gene_id","GO.ID"
"2063","Mcavernosa06123-RA","GO:0003953"
"2064","Mcavernosa06124-RA","GO:0015293;GO:0016021;GO:0015293,GO:0016021"
"2065","Mcavernosa06125-RA","GO:0005085;GO:0005856"
"2066","Mcavernosa06128-RA","GO:0003954;GO:0005739;GO:0008137;GO:0003954,GO:0005739,GO:0008137"
"2067","Mcavernosa06135-RA","GO:0046872;GO:0051537"
"2068","Mcavernosa06136-RA","GO:0005509"
"2069","Mcavernosa06138-RA","GO:0004181;GO:0006508;GO:0008270;GO:0004181,GO:0006508,GO:0008270"
"2070","Mcavernosa06139-RA","GO:0004181;GO:0006508;GO:0008270;GO:0004181,GO:0006508,GO:0008270"
"2071","Mcavernosa06140-RA","GO:0004930;GO:0007186;GO:0016021;GO:0004888;GO:0007166;GO:0016021;GO:0004930;GO:0007186;GO:0004930,GO:0007186,GO:0016021;GO:0004888,GO:0007166,GO:0016021;GO:0004930,GO:0007186"
"2072","Mcavernosa06141-RA","GO:0004930;GO:0007186;GO:0016021;GO:0004888;GO:0007166;GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0004888,GO:0007166,GO:0016021"
"2073","Mcavernosa06142-RA","GO:0005515"
"2074","Mcavernosa06144-RA","GO:0005515;GO:0005524;GO:0004672;GO:0006468;GO:0004672;GO:0005524;GO:0006468;GO:0004672,GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"2075","Mcavernosa06151-RA","GO:0004386"
"2076","Mcavernosa06159-RA","GO:0005515;GO:0004713;GO:0006468;GO:0004672;GO:0006468;GO:0004672;GO:0005524;GO:0006468;GO:0005524;GO:0004713,GO:0006468;GO:0004672,GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"2077","Mcavernosa06160-RA","GO:0005524;GO:0004672;GO:0005524;GO:0006468;GO:0004672;GO:0006468;GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0006468"
"2078","Mcavernosa06161-RA","GO:0005515"
"2079","Mcavernosa06167-RA","GO:0016491;GO:0055114;GO:0043546;GO:0055114;GO:0016491;GO:0030151;GO:0055114;GO:0016491,GO:0055114;GO:0043546,GO:0055114;GO:0016491,GO:0030151,GO:0055114"
"2080","Mcavernosa06168-RA","GO:0006812;GO:0008324;GO:0016021;GO:0055085;GO:0006812,GO:0008324,GO:0016021,GO:0055085"
"2081","Mcavernosa06169-RA","GO:0006812;GO:0008324;GO:0016021;GO:0055085;GO:0006812,GO:0008324,GO:0016021,GO:0055085"
"2082","Mcavernosa06170-RA","GO:0016491;GO:0055114;GO:0016491,GO:0055114"
"2083","Mcavernosa06172-RA","GO:0016491;GO:0055114;GO:0016491,GO:0055114"
"2084","Mcavernosa06173-RA","GO:0008168;GO:0004164;GO:0017183;GO:0004164,GO:0017183"
"2085","Mcavernosa06174-RA","GO:0019843;GO:0003723"
"2086","Mcavernosa06175-RA","GO:0004674;GO:0005524;GO:0006468;GO:0004672;GO:0005524;GO:0006468;GO:0005524;GO:0004674,GO:0005524,GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"2087","Mcavernosa06177-RA","GO:0003777;GO:0005524;GO:0007018;GO:0008017;GO:0003777,GO:0005524,GO:0007018,GO:0008017"
"2088","Mcavernosa06178-RA","GO:0046872"
"2089","Mcavernosa06179-RA","GO:0003676"
"2090","Mcavernosa06181-RA","GO:0003824;GO:0019346;GO:0030170;GO:0019346,GO:0030170"
"2091","Mcavernosa06182-RA","GO:0006506;GO:0016021;GO:0017176;GO:0006506,GO:0016021,GO:0017176"
"2092","Mcavernosa06183-RA","GO:0015293;GO:0016021;GO:0015293,GO:0016021"
"2093","Mcavernosa06185-RA","GO:0003676"
"2094","Mcavernosa06186-RA","GO:0005509"
"2095","Mcavernosa06192-RA","GO:0005524;GO:0005524;GO:0016887;GO:0016020;GO:0042626;GO:0005524,GO:0016887"
"2096","Mcavernosa06196-RA","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"2097","Mcavernosa06198-RA","GO:0003951;GO:0006741;GO:0003951,GO:0006741"
"2098","Mcavernosa06203-RA","GO:0005524;GO:0016887;GO:0005524;GO:0016020;GO:0005524,GO:0016887"
"2099","Mcavernosa06205-RA","GO:0005515"
"2100","Mcavernosa06206-RA","GO:0004252;GO:0006508;GO:0004252,GO:0006508"
"2101","Mcavernosa06208-RA","GO:0004252;GO:0006508;GO:0004252,GO:0006508"
"2102","Mcavernosa06209-RA","GO:0004252;GO:0006508;GO:0004252,GO:0006508"
"2103","Mcavernosa06210-RA","GO:0008519;GO:0015696;GO:0016020;GO:0008519,GO:0015696,GO:0016020"
"2104","Mcavernosa06211-RA","GO:0008519;GO:0015696;GO:0016020;GO:0008519,GO:0015696,GO:0016020"
"2105","Mcavernosa06213-RA","GO:0008519;GO:0015696;GO:0016020;GO:0008519,GO:0015696,GO:0016020"
"2106","Mcavernosa06214-RA","GO:0008519;GO:0015696;GO:0016020;GO:0008519,GO:0015696,GO:0016020"
"2107","Mcavernosa06215-RA","GO:0008519;GO:0016020;GO:0072488;GO:0008519;GO:0015696;GO:0016020;GO:0005887;GO:0008519,GO:0016020,GO:0072488;GO:0008519,GO:0015696,GO:0016020"
"2108","Mcavernosa06217-RA","GO:0006915"
"2109","Mcavernosa06218-RA","GO:0005102;GO:0005576;GO:0007275;GO:0016055;GO:0005102,GO:0005576,GO:0007275,GO:0016055"
"2110","Mcavernosa06219-RA","GO:0004252;GO:0006508;GO:0005509;GO:0004252,GO:0006508"
"2111","Mcavernosa06221-RA","GO:0005509"
"2112","Mcavernosa06222-RA","GO:0006915;GO:0005634;GO:0005737;GO:0006309;GO:0016787;GO:0005634,GO:0005737,GO:0006309,GO:0016787"
"2113","Mcavernosa06223-RA","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"2114","Mcavernosa06233-RA","GO:0004842"
"2115","Mcavernosa06235-RA","GO:0004252;GO:0006508;GO:0004252,GO:0006508"
"2116","Mcavernosa06239-RA","GO:0005524;GO:0016021;GO:0042626;GO:0055085;GO:0005524;GO:0016887;GO:0005524;GO:0016021;GO:0005524;GO:0005524,GO:0016021,GO:0042626,GO:0055085;GO:0005524,GO:0016887;GO:0005524,GO:0016021"
"2117","Mcavernosa06240-RA","GO:0005524;GO:0016021;GO:0005524;GO:0016021;GO:0042626;GO:0055085;GO:0005524;GO:0005524,GO:0016021;GO:0005524,GO:0016021,GO:0042626,GO:0055085"
"2118","Mcavernosa06242-RA","GO:0005524;GO:0016021;GO:0042626;GO:0055085;GO:0005524;GO:0005524;GO:0016021;GO:0005524,GO:0016021,GO:0042626,GO:0055085;GO:0005524,GO:0016021"
"2119","Mcavernosa06245-RA","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"2120","Mcavernosa06248-RA","GO:0008270"
"2121","Mcavernosa06254-RA","GO:0019773;GO:0006511;GO:0019773;GO:0005839;GO:0051603;GO:0006511,GO:0019773;GO:0005839,GO:0051603"
"2122","Mcavernosa06257-RA","GO:0005634;GO:0007096;GO:0005634,GO:0007096"
"2123","Mcavernosa06258-RA","GO:0004672;GO:0005524;GO:0006468;GO:0004672;GO:0006468;GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0006468"
"2124","Mcavernosa06260-RA","GO:0000287;GO:0004721;GO:0030145;GO:0016791;GO:0043169;GO:0000287,GO:0004721,GO:0030145"
"2125","Mcavernosa06261-RA","GO:0055114;GO:0016746;GO:0016491;GO:0016740;GO:0004315;GO:0006633;GO:0004315,GO:0006633"
"2126","Mcavernosa06265-RA","GO:0004462;GO:0046872;GO:0004462,GO:0046872"
"2127","Mcavernosa06267-RA","GO:0005515"
"2128","Mcavernosa06270-RA","GO:0005515"
"2129","Mcavernosa06278-RA","GO:0005739"
"2130","Mcavernosa06282-RA","GO:0005737;GO:0045765;GO:0005737,GO:0045765"
"2131","Mcavernosa06285-RA","GO:0046982"
"2132","Mcavernosa06288-RA","GO:0003677;GO:0006260;GO:0003677,GO:0006260"
"2133","Mcavernosa06290-RA","GO:0005515"
"2134","Mcavernosa06292-RA","GO:0005509"
"2135","Mcavernosa06294-RA","GO:0005515"
"2136","Mcavernosa06341-RA","GO:0016274;GO:0018216;GO:0016274,GO:0018216"
"2137","Mcavernosa06349-RA","GO:0035091"
"2138","Mcavernosa06350-RA","GO:0005509"
"2139","Mcavernosa06351-RA","GO:0004418;GO:0033014;GO:0004418,GO:0033014"
"2140","Mcavernosa06355-RA","GO:0004418;GO:0033014;GO:0004418,GO:0033014"
"2141","Mcavernosa06358-RA","GO:0003779"
"2142","Mcavernosa06361-RA","GO:0004672;GO:0005524;GO:0006468;GO:0004672;GO:0006468;GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0006468"
"2143","Mcavernosa06364-RA","GO:0004672;GO:0006468;GO:0004672;GO:0005524;GO:0006468;GO:0004672,GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"2144","Mcavernosa06366-RA","GO:0004672;GO:0005524;GO:0006468;GO:0004672;GO:0006468;GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0006468"
"2145","Mcavernosa06368-RA","GO:0016021;GO:0038023;GO:0016021,GO:0038023"
"2146","Mcavernosa06369-RA","GO:0005515"
"2147","Mcavernosa06378-RA","GO:0004672;GO:0006468;GO:0004672,GO:0006468"
"2148","Mcavernosa06386-RA","GO:0004198;GO:0006508;GO:0004198,GO:0006508"
"2149","Mcavernosa06388-RA","GO:0004198;GO:0006508;GO:0004198,GO:0006508"
"2150","Mcavernosa06389-RA","GO:0005506;GO:0016705;GO:0020037;GO:0055114;GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"2151","Mcavernosa06391-RA","GO:0005515"
"2152","Mcavernosa06395-RA","GO:0008146"
"2153","Mcavernosa06398-RA","GO:0003676;GO:0005524;GO:0003676,GO:0005524"
"2154","Mcavernosa06405-RA","GO:0003677;GO:0006355;GO:0003677,GO:0006355"
"2155","Mcavernosa06411-RA","GO:0005515"
"2156","Mcavernosa06412-RA","GO:0005515"
"2157","Mcavernosa06414-RA","GO:0003676;GO:0005524;GO:0004386;GO:0003676;GO:0008270;GO:0003676,GO:0005524;GO:0003676,GO:0008270"
"2158","Mcavernosa06415-RA","GO:0016301;GO:0016772;GO:0003824;GO:0016301,GO:0016772"
"2159","Mcavernosa06416-RA","GO:0016301;GO:0016772;GO:0003824;GO:0016301,GO:0016772"
"2160","Mcavernosa06419-RA","GO:0005515"
"2161","Mcavernosa06421-RA","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"2162","Mcavernosa06423-RA","GO:0008017;GO:0031122;GO:0008017,GO:0031122"
"2163","Mcavernosa06430-RA","GO:0005515"
"2164","Mcavernosa06434-RA","GO:0009374"
"2165","Mcavernosa06438-RA","GO:0005515"
"2166","Mcavernosa06441-RA","GO:0005515"
"2167","Mcavernosa06445-RA","GO:0016021"
"2168","Mcavernosa06453-RA","GO:0006464;GO:0005524"
"2169","Mcavernosa06457-RA","GO:0006520;GO:0030170;GO:0006520,GO:0030170"
"2170","Mcavernosa06460-RA","GO:0003924;GO:0005525;GO:0003924,GO:0005525"
"2171","Mcavernosa06463-RA","GO:0005839;GO:0051603;GO:0004298;GO:0005839;GO:0051603;GO:0006511;GO:0019773;GO:0005839,GO:0051603;GO:0004298,GO:0005839,GO:0051603;GO:0006511,GO:0019773"
"2172","Mcavernosa06469-RA","GO:0003676;GO:0008270;GO:0003676,GO:0008270"
"2173","Mcavernosa06470-RA","GO:0005525;GO:0007165;GO:0016020;GO:0003924;GO:0005525;GO:0005525,GO:0007165,GO:0016020;GO:0003924,GO:0005525"
"2174","Mcavernosa06471-RA","GO:0005525;GO:0007165;GO:0016020;GO:0003924;GO:0005525;GO:0005525,GO:0007165,GO:0016020;GO:0003924,GO:0005525"
"2175","Mcavernosa06473-RA","GO:0003676;GO:0000166;GO:0004812;GO:0005524;GO:0006418;GO:0000166;GO:0004816;GO:0005524;GO:0006421;GO:0000166,GO:0004812,GO:0005524,GO:0006418;GO:0000166,GO:0004816,GO:0005524,GO:0006421"
"2176","Mcavernosa06474-RA","GO:0016868;GO:0071704;GO:0005975;GO:0016868;GO:0004610;GO:0000287;GO:0016868,GO:0071704;GO:0005975,GO:0016868"
"2177","Mcavernosa06475-RA","GO:0003735;GO:0005840;GO:0006412;GO:0003735,GO:0005840,GO:0006412"
"2178","Mcavernosa06476-RA","GO:0004725;GO:0016311;GO:0016311;GO:0016791;GO:0004725;GO:0006470;GO:0004725,GO:0016311;GO:0016311,GO:0016791;GO:0004725,GO:0006470"
"2179","Mcavernosa06479-RA","GO:0003712;GO:0006357;GO:0016592;GO:0003712,GO:0006357,GO:0016592"
"2180","Mcavernosa06481-RA","GO:0016020;GO:0030001;GO:0046873;GO:0055085;GO:0016020,GO:0030001,GO:0046873,GO:0055085"
"2181","Mcavernosa06482-RA","GO:0042981"
"2182","Mcavernosa06483-RA","GO:0006486;GO:0016020;GO:0006486,GO:0016020"
"2183","Mcavernosa06484-RA","GO:0003735;GO:0005840;GO:0006412;GO:0003723;GO:0003735,GO:0005840,GO:0006412"
"2184","Mcavernosa06485-RA","GO:0043565"
"2185","Mcavernosa06494-RA","GO:0005506;GO:0016226;GO:0051536;GO:0005506,GO:0016226,GO:0051536"
"2186","Mcavernosa06495-RA","GO:0005576;GO:0008061;GO:0008061;GO:0005576,GO:0008061"
"2187","Mcavernosa06501-RA","GO:0016021;GO:0055085;GO:0016021,GO:0055085"
"2188","Mcavernosa06502-RA","GO:0005515"
"2189","Mcavernosa06504-RA","GO:0009190;GO:0035556;GO:0020037;GO:0004383;GO:0006182;GO:0009190;GO:0016849;GO:0035556;GO:0009190,GO:0035556;GO:0004383,GO:0006182;GO:0009190,GO:0016849,GO:0035556"
"2190","Mcavernosa06506-RA","GO:0004383;GO:0006182;GO:0020037;GO:0009190;GO:0035556;GO:0004383,GO:0006182;GO:0009190,GO:0035556"
"2191","Mcavernosa06507-RA","GO:0005515;GO:0005086;GO:0032012;GO:0005086,GO:0032012"
"2192","Mcavernosa06509-RA","GO:0047429"
"2193","Mcavernosa06510-RA","GO:0046983"
"2194","Mcavernosa06511-RA","GO:0046983"
"2195","Mcavernosa06512-RA","GO:0003700;GO:0005634;GO:0006355;GO:0003700;GO:0006355;GO:0003700,GO:0005634,GO:0006355;GO:0003700,GO:0006355"
"2196","Mcavernosa06513-RA","GO:0008237;GO:0004222;GO:0006508;GO:0006508;GO:0008237;GO:0008270;GO:0004222,GO:0006508;GO:0006508,GO:0008237,GO:0008270"
"2197","Mcavernosa06514-RA","GO:0004222;GO:0006508;GO:0008237;GO:0004222,GO:0006508"
"2198","Mcavernosa06517-RA","GO:0008270"
"2199","Mcavernosa06522-RA","GO:0005515;GO:0005524;GO:0005524;GO:0016887;GO:0005524,GO:0016887"
"2200","Mcavernosa06524-RA","GO:0003735;GO:0006412;GO:0015935;GO:0003735;GO:0006412;GO:0003723;GO:0003735,GO:0006412,GO:0015935;GO:0003735,GO:0006412"
"2201","Mcavernosa06526-RA","GO:0016639;GO:0006520;GO:0016491;GO:0055114;GO:0016639;GO:0055114;GO:0006520,GO:0016491,GO:0055114;GO:0016639,GO:0055114"
"2202","Mcavernosa06529-RA","GO:0003700;GO:0005634;GO:0006355;GO:0008270;GO:0003700,GO:0005634,GO:0006355,GO:0008270"
"2203","Mcavernosa06532-RA","GO:0005515;GO:0005509"
"2204","Mcavernosa06533-RA","GO:0005515"
"2205","Mcavernosa06535-RA","GO:0006811;GO:0016021;GO:0006811,GO:0016021"
"2206","Mcavernosa06536-RA","GO:0005230;GO:0006811;GO:0016021;GO:0004888;GO:0005216;GO:0016021;GO:0034220;GO:0005230,GO:0006811,GO:0016021;GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"2207","Mcavernosa06537-RA","GO:0005230;GO:0006811;GO:0016021;GO:0004888;GO:0005216;GO:0016021;GO:0034220;GO:0006811;GO:0016021;GO:0005230,GO:0006811,GO:0016021;GO:0004888,GO:0005216,GO:0016021,GO:0034220;GO:0006811,GO:0016021"
"2208","Mcavernosa06542-RA","GO:0005515"
"2209","Mcavernosa06545-RA","GO:0008168"
"2210","Mcavernosa06546-RA","GO:0008168"
"2211","Mcavernosa06548-RA","GO:0003735;GO:0005840;GO:0006412;GO:0019843;GO:0003735;GO:0005840;GO:0006412;GO:0003735,GO:0005840,GO:0006412,GO:0019843;GO:0003735,GO:0005840,GO:0006412"
"2212","Mcavernosa06551-RA","GO:0003676;GO:0008270;GO:0003676,GO:0008270"
"2213","Mcavernosa06553-RA","GO:0008168"
"2214","Mcavernosa06560-RA","GO:0005515;GO:0005509"
"2215","Mcavernosa06562-RA","GO:0005515"
"2216","Mcavernosa06563-RA","GO:0016787"
"2217","Mcavernosa06584-RA","GO:0005509"
"2218","Mcavernosa06586-RA","GO:0008083"
"2219","Mcavernosa06587-RA","GO:0005509"
"2220","Mcavernosa06593-RA","GO:0005230;GO:0006811;GO:0016021;GO:0004888;GO:0005216;GO:0016021;GO:0034220;GO:0006811;GO:0016021;GO:0005230,GO:0006811,GO:0016021;GO:0004888,GO:0005216,GO:0016021,GO:0034220;GO:0006811,GO:0016021"
"2221","Mcavernosa06595-RA","GO:0005515"
"2222","Mcavernosa06596-RA","GO:0005856"
"2223","Mcavernosa06610-RA","GO:0005540;GO:0007155;GO:0005540,GO:0007155"
"2224","Mcavernosa06612-RA","GO:0004725;GO:0006470;GO:0016311;GO:0016791;GO:0004725;GO:0016311;GO:0004725,GO:0006470;GO:0016311,GO:0016791;GO:0004725,GO:0016311"
"2225","Mcavernosa06614-RA","GO:0005515"
"2226","Mcavernosa06615-RA","GO:0005515"
"2227","Mcavernosa06616-RA","GO:0005515"
"2228","Mcavernosa06617-RA","GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0003700;GO:0006355;GO:0000978;GO:0006357;GO:0003677,GO:0003700,GO:0005634,GO:0006355;GO:0003700,GO:0006355;GO:0000978,GO:0006357"
"2229","Mcavernosa06619-RA","GO:0005524;GO:0016021;GO:0005524;GO:0016021;GO:0042626;GO:0055085;GO:0005524,GO:0016021;GO:0005524,GO:0016021,GO:0042626,GO:0055085"
"2230","Mcavernosa06620-RA","GO:0005524;GO:0016021;GO:0005524;GO:0016021;GO:0042626;GO:0055085;GO:0005524,GO:0016021;GO:0005524,GO:0016021,GO:0042626,GO:0055085"
"2231","Mcavernosa06621-RA","GO:0005524;GO:0016021;GO:0042626;GO:0055085;GO:0005524;GO:0016021;GO:0005524,GO:0016021,GO:0042626,GO:0055085;GO:0005524,GO:0016021"
"2232","Mcavernosa06622-RA","GO:0005524;GO:0016021;GO:0042626;GO:0055085;GO:0005524;GO:0016021;GO:0005524,GO:0016021,GO:0042626,GO:0055085;GO:0005524,GO:0016021"
"2233","Mcavernosa06624-RA","GO:0008146"
"2234","Mcavernosa06632-RA","GO:0007165"
"2235","Mcavernosa06637-RA","GO:0005524;GO:0016021;GO:0005524;GO:0016021;GO:0042626;GO:0055085;GO:0005524,GO:0016021;GO:0005524,GO:0016021,GO:0042626,GO:0055085"
"2236","Mcavernosa06638-RA","GO:0005524;GO:0005524;GO:0016887;GO:0005524,GO:0016887"
"2237","Mcavernosa06639-RA","GO:0005524;GO:0016021;GO:0005524,GO:0016021"
"2238","Mcavernosa06641-RA","GO:0003777;GO:0005524;GO:0007018;GO:0008017;GO:0003777;GO:0005524;GO:0007018;GO:0003777,GO:0005524,GO:0007018,GO:0008017;GO:0003777,GO:0005524,GO:0007018"
"2239","Mcavernosa06644-RA","GO:0005085;GO:0005085;GO:0035556;GO:0005085,GO:0035556"
"2240","Mcavernosa06648-RA","GO:0005515"
"2241","Mcavernosa06650-RA","GO:0004672;GO:0005524;GO:0006468;GO:0005524;GO:0004672;GO:0006468;GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0006468"
"2242","Mcavernosa06656-RA","GO:0005524;GO:0006298;GO:0030983;GO:0005524,GO:0006298,GO:0030983"
"2243","Mcavernosa06657-RA","GO:0005524;GO:0006298;GO:0030983;GO:0005524,GO:0006298,GO:0030983"
"2244","Mcavernosa06659-RA","GO:0005815;GO:0034453;GO:0005815,GO:0034453"
"2245","Mcavernosa06662-RA","GO:0005524;GO:0006298;GO:0030983;GO:0005524,GO:0006298,GO:0030983"
"2246","Mcavernosa06664-RA","GO:0005815;GO:0034453;GO:0005815,GO:0034453"
"2247","Mcavernosa06666-RA","GO:0005509"
"2248","Mcavernosa06667-RA","GO:0003676"
"2249","Mcavernosa06670-RA","GO:0003676;GO:0003676;GO:0008270;GO:0003676,GO:0008270"
"2250","Mcavernosa06671-RA","GO:0004386;GO:0003676;GO:0005524;GO:0003676,GO:0005524"
"2251","Mcavernosa06675-RA","GO:0003824;GO:0016791"
"2252","Mcavernosa06679-RA","GO:0003677"
"2253","Mcavernosa06680-RA","GO:0004843;GO:0006511;GO:0004843;GO:0016579;GO:0004843,GO:0006511;GO:0004843,GO:0016579"
"2254","Mcavernosa06681-RA","GO:0003824;GO:0016791"
"2255","Mcavernosa06682-RA","GO:0003824;GO:0016791"
"2256","Mcavernosa06685-RA","GO:0016791;GO:0003824"
"2257","Mcavernosa06686-RA","GO:0005515"
"2258","Mcavernosa06689-RA","GO:0005515"
"2259","Mcavernosa06691-RA","GO:0004114;GO:0007165;GO:0008081;GO:0004114,GO:0007165"
"2260","Mcavernosa06700-RA","GO:0008270;GO:0005515;GO:0046872"
"2261","Mcavernosa06702-RA","GO:0003777;GO:0005524;GO:0007018;GO:0008017;GO:0008017;GO:0003777,GO:0005524,GO:0007018,GO:0008017"
"2262","Mcavernosa06705-RA","GO:0005975"
"2263","Mcavernosa06707-RA","GO:0005515"
"2264","Mcavernosa06708-RA","GO:0005515"
"2265","Mcavernosa06712-RA","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"2266","Mcavernosa06713-RA","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"2267","Mcavernosa06721-RA","GO:0004672;GO:0005524;GO:0006468;GO:0004672;GO:0006468;GO:0004674;GO:0005524;GO:0006468;GO:0005524;GO:0000287;GO:0004674;GO:0006468;GO:0035556;GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0006468;GO:0004674,GO:0005524,GO:0006468;GO:0000287,GO:0004674,GO:0006468,GO:0035556"
"2268","Mcavernosa06724-RA","GO:0005634;GO:1901031;GO:0005634,GO:1901031"
"2269","Mcavernosa06725-RA","GO:0005515;GO:0005634;GO:0006355;GO:0005634,GO:0006355"
"2270","Mcavernosa06730-RA","GO:0003700;GO:0006355;GO:0043565;GO:0003700,GO:0006355,GO:0043565"
"2271","Mcavernosa06734-RA","GO:0000166;GO:0003677;GO:0000166;GO:0003676;GO:0000166,GO:0003677;GO:0000166,GO:0003676"
"2272","Mcavernosa06738-RA","GO:0016746"
"2273","Mcavernosa06742-RA","GO:0003676"
"2274","Mcavernosa06743-RA","GO:0003676"
"2275","Mcavernosa06749-RA","GO:0005515"
"2276","Mcavernosa06751-RA","GO:0008270;GO:0046872"
"2277","Mcavernosa06755-RA","GO:0000413;GO:0003755;GO:0003676;GO:0000413,GO:0003755"
"2278","Mcavernosa06756-RA","GO:0031262;GO:0051315;GO:0031262,GO:0051315"
"2279","Mcavernosa06758-RA","GO:0005525;GO:0003924;GO:0005525;GO:0003924,GO:0005525"
"2280","Mcavernosa06761-RA","GO:0005509;GO:0005576;GO:0005509,GO:0005576"
"2281","Mcavernosa06762-RA","GO:0005509;GO:0005576;GO:0005509,GO:0005576"
"2282","Mcavernosa06763-RA","GO:0005537;GO:0007041;GO:0038023;GO:0005537,GO:0007041,GO:0038023"
"2283","Mcavernosa06768-RA","GO:0005537;GO:0007041;GO:0038023;GO:0005537,GO:0007041,GO:0038023"
"2284","Mcavernosa06769-RA","GO:0005515"
"2285","Mcavernosa06771-RA","GO:0005515"
"2286","Mcavernosa06773-RA","GO:0005515"
"2287","Mcavernosa06775-RA","GO:0005515"
"2288","Mcavernosa06781-RA","GO:0005515"
"2289","Mcavernosa06784-RA","GO:0005509"
"2290","Mcavernosa06785-RA","GO:0003779;GO:0007155;GO:0051015;GO:0007155,GO:0051015"
"2291","Mcavernosa06786-RA","GO:0003779;GO:0001726;GO:0005200;GO:0005925;GO:0001726,GO:0005200,GO:0005925"
"2292","Mcavernosa06787-RA","GO:0005856"
"2293","Mcavernosa06788-RA","GO:0005515"
"2294","Mcavernosa06789-RA","GO:0005515;GO:0007165;GO:0005515,GO:0007165"
"2295","Mcavernosa06790-RA","GO:0005515"
"2296","Mcavernosa06791-RA","GO:0042981"
"2297","Mcavernosa06792-RA","GO:0016020"
"2298","Mcavernosa06793-RA","GO:0005525;GO:0003924;GO:0005525;GO:0003924,GO:0005525"
"2299","Mcavernosa06794-RA","GO:0005515"
"2300","Mcavernosa06795-RA","GO:0005515"
"2301","Mcavernosa06798-RA","GO:0003676"
"2302","Mcavernosa06799-RA","GO:0005525;GO:0003924;GO:0005525;GO:0003924,GO:0005525"
"2303","Mcavernosa06801-RA","GO:0005515"
"2304","Mcavernosa06805-RA","GO:0008318;GO:0018342;GO:0008318,GO:0018342"
"2305","Mcavernosa06806-RA","GO:0008318;GO:0018342;GO:0008318,GO:0018342"
"2306","Mcavernosa06814-RA","GO:0005515"
"2307","Mcavernosa06816-RA","GO:0016491;GO:0055114;GO:0016491,GO:0055114"
"2308","Mcavernosa06817-RA","GO:0016491;GO:0055114;GO:0016491,GO:0055114"
"2309","Mcavernosa06818-RA","GO:0016491;GO:0046872;GO:0055114;GO:0050660;GO:0016491;GO:0055114;GO:0071949;GO:0016491,GO:0046872,GO:0055114;GO:0016491,GO:0055114"
"2310","Mcavernosa06821-RA","GO:0006508;GO:0008234;GO:0006508,GO:0008234"
"2311","Mcavernosa06835-RA","GO:0005230;GO:0006811;GO:0016021;GO:0006811;GO:0016021;GO:0004888;GO:0005216;GO:0016021;GO:0034220;GO:0005230,GO:0006811,GO:0016021;GO:0006811,GO:0016021;GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"2312","Mcavernosa06836-RA","GO:0005524;GO:0005524;GO:0006457;GO:0051082;GO:0005524,GO:0006457,GO:0051082"
"2313","Mcavernosa06848-RA","GO:0016021"
"2314","Mcavernosa06849-RA","GO:0016021"
"2315","Mcavernosa06850-RA","GO:0016021"
"2316","Mcavernosa06851-RA","GO:0016746;GO:0016021;GO:0009058;GO:0016788;GO:0016740;GO:0004315;GO:0006633;GO:0009058,GO:0016788;GO:0004315,GO:0006633"
"2317","Mcavernosa06854-RA","GO:0005515"
"2318","Mcavernosa06858-RA","GO:0000154;GO:0000179;GO:0008649;GO:0000154,GO:0000179,GO:0008649"
"2319","Mcavernosa06859-RA","GO:0005515"
"2320","Mcavernosa06860-RA","GO:0005515"
"2321","Mcavernosa06880-RA","GO:0071816"
"2322","Mcavernosa06882-RA","GO:0016491"
"2323","Mcavernosa06883-RA","GO:0005515"
"2324","Mcavernosa06884-RA","GO:0016021"
"2325","Mcavernosa06885-RA","GO:0003774;GO:0005524;GO:0016459;GO:0003774,GO:0005524,GO:0016459"
"2326","Mcavernosa06892-RA","GO:0008376;GO:0032580;GO:0008376,GO:0032580"
"2327","Mcavernosa06893-RA","GO:0006366"
"2328","Mcavernosa06896-RA","GO:0006366"
"2329","Mcavernosa06899-RA","GO:0005856"
"2330","Mcavernosa06900-RA","GO:0004222;GO:0006508;GO:0004222,GO:0006508"
