,GO.IDs,gene_id,term,ontology,over_represented_pvalue,log2FoldChange,padj,Treatment_Compare,Species,Site,GO.Term,GO.Slim.Term,Cat
31067,GO:1902731,Mcavernosa15503,negative regulation of chondrocyte proliferation,BP,0.009746732,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
31068,GO:1902731,Mcavernosa15503,negative regulation of chondrocyte proliferation,BP,0.009746732,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
31069,GO:1902895,Mcavernosa15503,positive regulation of pri-miRNA transcription by RNA polymerase II,BP,0.041691004,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
31070,GO:1902895,Mcavernosa15503,positive regulation of pri-miRNA transcription by RNA polymerase II,BP,0.041691004,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
31071,GO:1903044,Mcavernosa25973,protein localization to membrane raft,BP,0.019942825,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,NA,NA,NA
31072,GO:1903044,Mcavernosa25973,protein localization to membrane raft,BP,0.019942825,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,NA,NA,NA
31073,GO:1903204,Mcavernosa13005,negative regulation of oxidative stress-induced neuron death,BP,0.034494398,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
31074,GO:1903204,Mcavernosa13005,negative regulation of oxidative stress-induced neuron death,BP,0.034494398,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
31075,GO:1903602,Mcavernosa01252,thermospermine catabolic process,BP,0.004225595,-2.691997683,0.000245061,CvsT2,M.cavernosa,Florida,NA,NA,NA
31076,GO:1903602,Mcavernosa01252,thermospermine catabolic process,BP,0.004225595,-2.078152054,0.039662932,CvsT1,M.cavernosa,Florida,NA,NA,NA
31077,GO:1903609,Mcavernosa02339,negative regulation of inward rectifier potassium channel activity,BP,0.009151091,1.071517133,0.018244336,CvsT2,M.cavernosa,Florida,NA,NA,NA
31078,GO:1903706,Mcavernosa13005,regulation of hemopoiesis,BP,0.022135443,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
31079,GO:1903706,Mcavernosa13005,regulation of hemopoiesis,BP,0.022135443,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
31080,GO:1904313,Mcavernosa02339,response to methamphetamine hydrochloride,BP,0.008770611,1.071517133,0.018244336,CvsT2,M.cavernosa,Florida,NA,NA,NA
31081,GO:1904414,Mcavernosa15503,positive regulation of cardiac ventricle development,BP,0.005289377,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
31082,GO:1904414,Mcavernosa15503,positive regulation of cardiac ventricle development,BP,0.005289377,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
31083,GO:1904707,Mcavernosa15503,positive regulation of vascular smooth muscle cell proliferation,BP,0.046221738,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
31084,GO:1904707,Mcavernosa15503,positive regulation of vascular smooth muscle cell proliferation,BP,0.046221738,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
31085,GO:1904719,Mcavernosa02339,positive regulation of AMPA glutamate receptor clustering,BP,0.005106591,1.071517133,0.018244336,CvsT2,M.cavernosa,Florida,NA,NA,NA
31086,GO:1905285,Mcavernosa15503,fibrous ring of heart morphogenesis,BP,0.005289377,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
31087,GO:1905285,Mcavernosa15503,fibrous ring of heart morphogenesis,BP,0.005289377,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
31088,GO:1990090,Mcavernosa02339,cellular response to nerve growth factor stimulus,BP,0.006368957,1.071517133,0.018244336,CvsT2,M.cavernosa,Florida,NA,NA,NA
31089,GO:1990090,Mcavernosa30410,cellular response to nerve growth factor stimulus,BP,0.006368957,-4.840038259,0.031070178,CvsT4,M.cavernosa,Florida,NA,NA,NA
31091,GO:1990504,Mcavernosa03157,dense core granule exocytosis,BP,0.012706826,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,NA,NA,NA
31094,GO:2000049,Mcavernosa25973,positive regulation of cell-cell adhesion mediated by cadherin,BP,0.020297038,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,NA,NA,NA
31095,GO:2000049,Mcavernosa25973,positive regulation of cell-cell adhesion mediated by cadherin,BP,0.020297038,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,NA,NA,NA
31096,GO:2000619,Mcavernosa13005,negative regulation of histone H4-K16 acetylation,BP,0.005654587,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
31097,GO:2000619,Mcavernosa13005,negative regulation of histone H4-K16 acetylation,BP,0.005654587,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
31098,GO:2000650,Mcavernosa03157,negative regulation of sodium ion transmembrane transporter activity,BP,0.012856776,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,NA,NA,NA
31099,GO:2000772,Mcavernosa15503,regulation of cellular senescence,BP,0.010394311,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
31100,GO:2000772,Mcavernosa15503,regulation of cellular senescence,BP,0.010394311,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
31101,GO:2001024,Mcavernosa03157,negative regulation of response to drug,BP,0.012706826,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,NA,NA,NA
31102,GO:2001031,Mcavernosa03157,positive regulation of cellular glucuronidation,BP,0.009110924,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,NA,NA,NA
1060,GO:0001782,Mcavernosa03628,B cell homeostasis,BP,0.026048226,-3.231938334,0.019021379,CvsT2,M.cavernosa,Florida,B cell homeostasis,other biological processes,P
1061,GO:0001782,Mcavernosa03628,B cell homeostasis,BP,0.026048226,-3.563927207,0.006769312,CvsT1,M.cavernosa,Florida,B cell homeostasis,other biological processes,P
1563,GO:0002281,Mcavernosa03157,macrophage activation involved in immune response,BP,0.022248911,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,macrophage activation during immune response,other biological processes,P
5817,GO:0007606,Mcavernosa03157,sensory perception of chemical stimulus,BP,0.016289886,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,sensory perception of chemical stimulus,other biological processes,P
5843,GO:0007635,Mcavernosa03157,chemosensory behavior,BP,0.023269311,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,chemosensory behavior,other biological processes,P
7067,GO:0009411,Mcavernosa09510,response to UV,BP,0.049569621,-1.087361575,0.047484759,CvsT3,M.cavernosa,Florida,response to UV,other biological processes,P
8273,GO:0010634,Mcavernosa03157,positive regulation of epithelial cell migration,BP,0.005596614,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,positive regulation of epithelial cell migration,other biological processes,P
8274,GO:0010634,Mcavernosa15302,positive regulation of epithelial cell migration,BP,0.005596614,-5.344808043,0.01764079,CvsT3,M.cavernosa,Florida,positive regulation of epithelial cell migration,other biological processes,P
8616,GO:0010917,Mcavernosa03157,negative regulation of mitochondrial membrane potential,BP,0.026092869,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,negative regulation of mitochondrial membrane potential,other biological processes,P
9016,GO:0014912,Mcavernosa15503,negative regulation of smooth muscle cell migration,BP,0.019935896,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,negative regulation of smooth muscle cell migration,other biological processes,P
9017,GO:0014912,Mcavernosa15503,negative regulation of smooth muscle cell migration,BP,0.019935896,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,negative regulation of smooth muscle cell migration,other biological processes,P
9885,GO:0016032,Mcavernosa30570,viral process,BP,0.02823049,3.770755151,8.67E-08,CvsT3,M.cavernosa,Florida,viral reproduction,other biological processes,P
9886,GO:0016032,Mcavernosa30570,viral process,BP,0.02823049,3.419651689,4.43E-06,CvsT2,M.cavernosa,Florida,viral reproduction,other biological processes,P
9887,GO:0016032,Mcavernosa30570,viral process,BP,0.02823049,3.786712496,4.06E-08,CvsT1,M.cavernosa,Florida,viral reproduction,other biological processes,P
9888,GO:0016032,Mcavernosa30570,viral process,BP,0.02823049,2.919238186,0.000160161,CvsT4,M.cavernosa,Florida,viral reproduction,other biological processes,P
11768,GO:0018991,Mcavernosa02620,oviposition,BP,0.029098814,-2.782782023,0.003814831,CvsT2,M.cavernosa,Florida,oviposition,other biological processes,P
16619,GO:0032915,Mcavernosa15503,positive regulation of transforming growth factor beta2 production,BP,0.005289377,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,positive regulation of transforming growth factor-beta2 production,other biological processes,P
16620,GO:0032915,Mcavernosa15503,positive regulation of transforming growth factor beta2 production,BP,0.005289377,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,positive regulation of transforming growth factor-beta2 production,other biological processes,P
20991,GO:0043547,Mcavernosa03628,positive regulation of GTPase activity,BP,0.013626736,-3.231938334,0.019021379,CvsT2,M.cavernosa,Florida,positive regulation of GTPase activity,other biological processes,P
20992,GO:0043547,Mcavernosa03628,positive regulation of GTPase activity,BP,0.013626736,-3.563927207,0.006769312,CvsT1,M.cavernosa,Florida,positive regulation of GTPase activity,other biological processes,P
20993,GO:0043547,Mcavernosa24806,positive regulation of GTPase activity,BP,0.013626736,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,positive regulation of GTPase activity,other biological processes,P
26601,GO:0050877,Mcavernosa13005,nervous system process,BP,0.027694513,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,neurological system process,other biological processes,P
26602,GO:0050877,Mcavernosa13005,nervous system process,BP,0.027694513,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,neurological system process,other biological processes,P
26603,GO:0050877,Mcavernosa21617,nervous system process,BP,0.027694513,1.018044844,0.0402567,CvsT2,M.cavernosa,Florida,neurological system process,other biological processes,P
26619,GO:0050893,Mcavernosa03157,sensory processing,BP,0.034578607,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,sensory processing,other biological processes,P
26652,GO:0050927,Mcavernosa03157,positive regulation of positive chemotaxis,BP,0.016411549,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,positive regulation of positive chemotaxis,other biological processes,P
26700,GO:0050975,Mcavernosa03157,sensory perception of touch,BP,0.029285013,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,sensory perception of touch,other biological processes,P
26880,GO:0051148,Mcavernosa15503,negative regulation of muscle cell differentiation,BP,0.015343969,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,negative regulation of muscle cell differentiation,other biological processes,P
26881,GO:0051148,Mcavernosa15503,negative regulation of muscle cell differentiation,BP,0.015343969,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,negative regulation of muscle cell differentiation,other biological processes,P
27325,GO:0051562,Mcavernosa03157,negative regulation of mitochondrial calcium ion concentration,BP,0.012706826,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,reduction of mitochondrial calcium ion concentration,other biological processes,P
28815,GO:0060284,Mcavernosa13005,regulation of cell development,BP,0.043690888,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,regulation of cell development,other biological processes,P
28816,GO:0060284,Mcavernosa13005,regulation of cell development,BP,0.043690888,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,regulation of cell development,other biological processes,P
28892,GO:0060355,Mcavernosa25973,positive regulation of cell adhesion molecule production,BP,0.019442068,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,positive regulation of cell adhesion molecule production,other biological processes,P
28893,GO:0060355,Mcavernosa25973,positive regulation of cell adhesion molecule production,BP,0.019442068,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,positive regulation of cell adhesion molecule production,other biological processes,P
416,GO:0000422,Mcavernosa13005,autophagy of mitochondrion,BP,0.024445749,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,mitochondrion degradation,other metabolic processes,P
417,GO:0000422,Mcavernosa13005,autophagy of mitochondrion,BP,0.024445749,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,mitochondrion degradation,other metabolic processes,P
4265,GO:0006071,Mcavernosa24249,glycerol metabolic process,BP,0.031802858,-3.986139509,0.015242565,CvsT4,M.cavernosa,Florida,glycerol metabolic process,other metabolic processes,P
4718,GO:0006544,Mcavernosa01732,glycine metabolic process,BP,0.018851804,-1.794675121,0.015425471,CvsT2,M.cavernosa,Florida,glycine metabolic process,other metabolic processes,P
4818,GO:0006641,Mcavernosa24249,triglyceride metabolic process,BP,0.03877324,-3.986139509,0.015242565,CvsT4,M.cavernosa,Florida,triglyceride metabolic process,other metabolic processes,P
4879,GO:0006703,Mcavernosa15503,estrogen biosynthetic process,BP,0.020076201,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,estrogen biosynthetic process,other metabolic processes,P
4880,GO:0006703,Mcavernosa15503,estrogen biosynthetic process,BP,0.020076201,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,estrogen biosynthetic process,other metabolic processes,P
4967,GO:0006807,Mcavernosa30571,nitrogen compound metabolic process,BP,0.017626361,4.512290209,2.02E-09,CvsT1,M.cavernosa,Florida,nitrogen compound metabolic process,other metabolic processes,P
4968,GO:0006807,Mcavernosa30575,nitrogen compound metabolic process,BP,0.017626361,4.506256497,1.46E-09,CvsT1,M.cavernosa,Florida,nitrogen compound metabolic process,other metabolic processes,P
4969,GO:0006807,Mcavernosa30575,nitrogen compound metabolic process,BP,0.017626361,4.207624689,3.09E-08,CvsT3,M.cavernosa,Florida,nitrogen compound metabolic process,other metabolic processes,P
4970,GO:0006807,Mcavernosa30571,nitrogen compound metabolic process,BP,0.017626361,3.975067304,1.61E-07,CvsT3,M.cavernosa,Florida,nitrogen compound metabolic process,other metabolic processes,P
4971,GO:0006807,Mcavernosa30571,nitrogen compound metabolic process,BP,0.017626361,3.292573354,3.45E-05,CvsT2,M.cavernosa,Florida,nitrogen compound metabolic process,other metabolic processes,P
4972,GO:0006807,Mcavernosa30571,nitrogen compound metabolic process,BP,0.017626361,3.02436151,0.000328235,CvsT4,M.cavernosa,Florida,nitrogen compound metabolic process,other metabolic processes,P
4973,GO:0006807,Mcavernosa30575,nitrogen compound metabolic process,BP,0.017626361,3.080140443,0.000116994,CvsT4,M.cavernosa,Florida,nitrogen compound metabolic process,other metabolic processes,P
4974,GO:0006807,Mcavernosa30575,nitrogen compound metabolic process,BP,0.017626361,3.351164074,1.34E-05,CvsT2,M.cavernosa,Florida,nitrogen compound metabolic process,other metabolic processes,P
9825,GO:0015966,Mcavernosa26093,diadenosine tetraphosphate biosynthetic process,BP,0.009090382,-2.078882671,0.001419634,CvsT2,M.cavernosa,Florida,diadenosine tetraphosphate biosynthetic process,other metabolic processes,P
9826,GO:0015966,Mcavernosa26093,diadenosine tetraphosphate biosynthetic process,BP,0.009090382,-2.005559371,0.003516066,CvsT3,M.cavernosa,Florida,diadenosine tetraphosphate biosynthetic process,other metabolic processes,P
9827,GO:0015966,Mcavernosa26093,diadenosine tetraphosphate biosynthetic process,BP,0.009090382,-2.065820478,0.002377438,CvsT1,M.cavernosa,Florida,diadenosine tetraphosphate biosynthetic process,other metabolic processes,P
13510,GO:0022900,Mcavernosa30573,electron transport chain,BP,0.001919699,2.429376336,2.41E-05,CvsT2,M.cavernosa,Florida,electron transport chain,other metabolic processes,P
13511,GO:0022900,Mcavernosa30572,electron transport chain,BP,0.001919699,2.536921528,2.30E-05,CvsT4,M.cavernosa,Florida,electron transport chain,other metabolic processes,P
13512,GO:0022900,Mcavernosa30572,electron transport chain,BP,0.001919699,2.454734168,1.50E-05,CvsT1,M.cavernosa,Florida,electron transport chain,other metabolic processes,P
13513,GO:0022900,Mcavernosa30572,electron transport chain,BP,0.001919699,2.52336795,1.34E-05,CvsT2,M.cavernosa,Florida,electron transport chain,other metabolic processes,P
13514,GO:0022900,Mcavernosa30573,electron transport chain,BP,0.001919699,2.621605005,1.71E-06,CvsT3,M.cavernosa,Florida,electron transport chain,other metabolic processes,P
13515,GO:0022900,Mcavernosa30573,electron transport chain,BP,0.001919699,2.642152981,1.36E-06,CvsT1,M.cavernosa,Florida,electron transport chain,other metabolic processes,P
13516,GO:0022900,Mcavernosa30572,electron transport chain,BP,0.001919699,2.621084843,1.71E-06,CvsT3,M.cavernosa,Florida,electron transport chain,other metabolic processes,P
13517,GO:0022900,Mcavernosa30573,electron transport chain,BP,0.001919699,1.877006536,0.007611554,CvsT4,M.cavernosa,Florida,electron transport chain,other metabolic processes,P
13680,GO:0030166,Mcavernosa15503,proteoglycan biosynthetic process,BP,0.034080184,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,proteoglycan biosynthetic process,other metabolic processes,P
13681,GO:0030166,Mcavernosa15503,proteoglycan biosynthetic process,BP,0.034080184,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,proteoglycan biosynthetic process,other metabolic processes,P
22675,GO:0045937,Mcavernosa24806,positive regulation of phosphate metabolic process,BP,0.007668244,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,positive regulation of phosphate metabolic process,other metabolic processes,P
22937,GO:0046167,Mcavernosa24249,glycerol-3-phosphate biosynthetic process,BP,0.00504164,-3.986139509,0.015242565,CvsT4,M.cavernosa,Florida,glycerol-3-phosphate biosynthetic process,other metabolic processes,P
22969,GO:0046203,Mcavernosa01252,spermidine catabolic process,BP,0.004225595,-2.691997683,0.000245061,CvsT2,M.cavernosa,Florida,spermidine catabolic process,other metabolic processes,P
22970,GO:0046203,Mcavernosa01252,spermidine catabolic process,BP,0.004225595,-2.078152054,0.039662932,CvsT1,M.cavernosa,Florida,spermidine catabolic process,other metabolic processes,P
22975,GO:0046208,Mcavernosa01252,spermine catabolic process,BP,0.004225595,-2.691997683,0.000245061,CvsT2,M.cavernosa,Florida,spermine catabolic process,other metabolic processes,P
22976,GO:0046208,Mcavernosa01252,spermine catabolic process,BP,0.004225595,-2.078152054,0.039662932,CvsT1,M.cavernosa,Florida,spermine catabolic process,other metabolic processes,P
26721,GO:0050996,Mcavernosa03157,positive regulation of lipid catabolic process,BP,0.009110924,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,positive regulation of lipid catabolic process,other metabolic processes,P
30547,GO:0075044,Mcavernosa13005,positive regulation by symbiont of host autophagy,BP,0.010771441,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,autophagy of host cells during interaction with symbiont,other metabolic processes,P
30548,GO:0075044,Mcavernosa13005,positive regulation by symbiont of host autophagy,BP,0.010771441,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,autophagy of host cells during interaction with symbiont,other metabolic processes,P
1408,GO:0002090,Mcavernosa25973,regulation of receptor internalization,BP,0.029506907,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,regulation of receptor internalization,protein metabolism,P
1411,GO:0002090,Mcavernosa25973,regulation of receptor internalization,BP,0.029506907,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,regulation of receptor internalization,protein metabolism,P
4606,GO:0006426,Mcavernosa26093,glycyl-tRNA aminoacylation,BP,0.00377484,-2.078882671,0.001419634,CvsT2,M.cavernosa,Florida,glycyl-tRNA aminoacylation,protein metabolism,P
4608,GO:0006426,Mcavernosa26093,glycyl-tRNA aminoacylation,BP,0.00377484,-2.005559371,0.003516066,CvsT3,M.cavernosa,Florida,glycyl-tRNA aminoacylation,protein metabolism,P
4610,GO:0006426,Mcavernosa26093,glycyl-tRNA aminoacylation,BP,0.00377484,-2.065820478,0.002377438,CvsT1,M.cavernosa,Florida,glycyl-tRNA aminoacylation,protein metabolism,P
4674,GO:0006497,Mcavernosa13005,protein lipidation,BP,0.021325233,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,protein amino acid lipidation,protein metabolism,P
4675,GO:0006497,Mcavernosa13005,protein lipidation,BP,0.021325233,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,protein amino acid lipidation,protein metabolism,P
4686,GO:0006513,Mcavernosa08717,protein monoubiquitination,BP,0.047496768,-1.411252966,0.006769312,CvsT1,M.cavernosa,Florida,protein monoubiquitination,protein metabolism,P
4687,GO:0006513,Mcavernosa08717,protein monoubiquitination,BP,0.047496768,-1.43965391,0.003623942,CvsT2,M.cavernosa,Florida,protein monoubiquitination,protein metabolism,P
4688,GO:0006513,Mcavernosa08717,protein monoubiquitination,BP,0.047496768,-1.323861668,0.016213107,CvsT3,M.cavernosa,Florida,protein monoubiquitination,protein metabolism,P
8120,GO:0010499,Mcavernosa22344,proteasomal ubiquitin-independent protein catabolic process,BP,0.016437567,-4.008289508,0.017345891,CvsT4,M.cavernosa,Florida,proteasomal ubiquitin-independent protein catabolic process,protein metabolism,P
8557,GO:0010862,Mcavernosa15503,positive regulation of pathway-restricted SMAD protein phosphorylation,BP,0.04356632,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,positive regulation of pathway-restricted SMAD protein phosphorylation,protein metabolism,P
8559,GO:0010862,Mcavernosa15503,positive regulation of pathway-restricted SMAD protein phosphorylation,BP,0.04356632,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,positive regulation of pathway-restricted SMAD protein phosphorylation,protein metabolism,P
14951,GO:0031396,Mcavernosa13005,regulation of protein ubiquitination,BP,0.038019541,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,regulation of protein ubiquitination,protein metabolism,P
14952,GO:0031396,Mcavernosa13005,regulation of protein ubiquitination,BP,0.038019541,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,regulation of protein ubiquitination,protein metabolism,P
26449,GO:0050730,Mcavernosa03157,regulation of peptidyl-tyrosine phosphorylation,BP,0.022968759,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,regulation of peptidyl-tyrosine phosphorylation,protein metabolism,P
4607,GO:0006426,Mcavernosa26093,glycyl-tRNA aminoacylation,BP,0.00377484,-2.078882671,0.001419634,CvsT2,M.cavernosa,Florida,glycyl-tRNA aminoacylation,RNA metabolism,P
4609,GO:0006426,Mcavernosa26093,glycyl-tRNA aminoacylation,BP,0.00377484,-2.005559371,0.003516066,CvsT3,M.cavernosa,Florida,glycyl-tRNA aminoacylation,RNA metabolism,P
4611,GO:0006426,Mcavernosa26093,glycyl-tRNA aminoacylation,BP,0.00377484,-2.065820478,0.002377438,CvsT1,M.cavernosa,Florida,glycyl-tRNA aminoacylation,RNA metabolism,P
5380,GO:0007178,Mcavernosa15503,transmembrane receptor protein serine/threonine kinase signaling pathway,BP,0.033629173,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,transmembrane receptor protein serine/threonine kinase signaling pathway,signal transduction,P
5381,GO:0007178,Mcavernosa15503,transmembrane receptor protein serine/threonine kinase signaling pathway,BP,0.033629173,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,transmembrane receptor protein serine/threonine kinase signaling pathway,signal transduction,P
8556,GO:0010862,Mcavernosa15503,positive regulation of pathway-restricted SMAD protein phosphorylation,BP,0.04356632,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,positive regulation of pathway-restricted SMAD protein phosphorylation,signal transduction,P
8558,GO:0010862,Mcavernosa15503,positive regulation of pathway-restricted SMAD protein phosphorylation,BP,0.04356632,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,positive regulation of pathway-restricted SMAD protein phosphorylation,signal transduction,P
15263,GO:0031663,Mcavernosa03157,lipopolysaccharide-mediated signaling pathway,BP,0.023025443,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,lipopolysaccharide-mediated signaling pathway,signal transduction,P
16163,GO:0032486,Mcavernosa24806,Rap protein signal transduction,BP,0.007407729,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,Rap protein signal transduction,signal transduction,P
18016,GO:0034141,Mcavernosa25973,positive regulation of toll-like receptor 3 signaling pathway,BP,0.009328119,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,positive regulation of toll-like receptor 3 signaling pathway,signal transduction,P
18018,GO:0034141,Mcavernosa25973,positive regulation of toll-like receptor 3 signaling pathway,BP,0.009328119,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,positive regulation of toll-like receptor 3 signaling pathway,signal transduction,P
19005,GO:0035023,Mcavernosa25973,regulation of Rho protein signal transduction,BP,0.010385489,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,regulation of Rho protein signal transduction,signal transduction,P
19006,GO:0035023,Mcavernosa25973,regulation of Rho protein signal transduction,BP,0.010385489,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,regulation of Rho protein signal transduction,signal transduction,P
19008,GO:0035025,Mcavernosa18547,positive regulation of Rho protein signal transduction,BP,0.033433478,-2.68666738,4.73E-07,CvsT3,M.cavernosa,Florida,positive regulation of Rho protein signal transduction,signal transduction,P
19009,GO:0035025,Mcavernosa18547,positive regulation of Rho protein signal transduction,BP,0.033433478,-2.479373075,2.30E-05,CvsT4,M.cavernosa,Florida,positive regulation of Rho protein signal transduction,signal transduction,P
19010,GO:0035025,Mcavernosa18547,positive regulation of Rho protein signal transduction,BP,0.033433478,-2.295514097,8.89E-05,CvsT1,M.cavernosa,Florida,positive regulation of Rho protein signal transduction,signal transduction,P
19011,GO:0035025,Mcavernosa18547,positive regulation of Rho protein signal transduction,BP,0.033433478,-2.18273819,0.000320485,CvsT2,M.cavernosa,Florida,positive regulation of Rho protein signal transduction,signal transduction,P
24755,GO:0048009,Mcavernosa03157,insulin-like growth factor receptor signaling pathway,BP,0.021801135,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,insulin-like growth factor receptor signaling pathway,signal transduction,P
28934,GO:0060391,Mcavernosa15503,positive regulation of SMAD protein signal transduction,BP,0.027745706,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,positive regulation of SMAD protein nuclear translocation,signal transduction,P
28936,GO:0060391,Mcavernosa15503,positive regulation of SMAD protein signal transduction,BP,0.027745706,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,positive regulation of SMAD protein nuclear translocation,signal transduction,P
30109,GO:0070528,Mcavernosa25973,protein kinase C signaling,BP,0.02815273,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,protein kinase C signaling cascade,signal transduction,P
30110,GO:0070528,Mcavernosa25973,protein kinase C signaling,BP,0.02815273,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,protein kinase C signaling cascade,signal transduction,P
14051,GO:0030587,Mcavernosa24806,sorocarp development,BP,0.030752658,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,sorocarp development,stress response,P
18015,GO:0034141,Mcavernosa25973,positive regulation of toll-like receptor 3 signaling pathway,BP,0.009328119,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,positive regulation of toll-like receptor 3 signaling pathway,stress response,P
18017,GO:0034141,Mcavernosa25973,positive regulation of toll-like receptor 3 signaling pathway,BP,0.009328119,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,positive regulation of toll-like receptor 3 signaling pathway,stress response,P
18546,GO:0034614,Mcavernosa13005,cellular response to reactive oxygen species,BP,0.0323525,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,cellular response to reactive oxygen species,stress response,P
18547,GO:0034614,Mcavernosa13005,cellular response to reactive oxygen species,BP,0.0323525,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,cellular response to reactive oxygen species,stress response,P
1406,GO:0002090,Mcavernosa25973,regulation of receptor internalization,BP,0.029506907,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,regulation of receptor internalization,transport,P
