"","gene_id","GO.ID"
"5477","Mcavernosa04558","GO:0009058"
"5479","Mcavernosa04558","GO:0016742"
"5482","Mcavernosa04558","GO:0003824"
"5484","Mcavernosa04559","GO:0003676"
"5486","Mcavernosa04560","GO:0008168"
"5487","Mcavernosa04561","GO:0016020"
"5489","Mcavernosa04563","GO:0005515"
"5490","Mcavernosa04570","GO:0006508"
"5493","Mcavernosa04570","GO:0004252"
"5502","Mcavernosa04572","GO:0008237"
"5503","Mcavernosa04572","GO:0006508"
"5504","Mcavernosa04572","GO:0008270"
"5505","Mcavernosa04574","GO:0006508"
"5506","Mcavernosa04574","GO:0008270"
"5507","Mcavernosa04574","GO:0008237"
"5508","Mcavernosa04576","GO:0008270"
"5509","Mcavernosa04576","GO:0008237"
"5510","Mcavernosa04579","GO:0003968"
"5511","Mcavernosa04580","GO:0008237"
"5512","Mcavernosa04580","GO:0008270"
"5513","Mcavernosa04604","GO:0055114"
"5514","Mcavernosa04604","GO:0046872"
"5516","Mcavernosa04604","GO:0016702"
"5519","Mcavernosa04607","GO:0015074"
"5520","Mcavernosa04607","GO:0003676"
"5521","Mcavernosa04626","GO:0016021"
"5522","Mcavernosa04626","GO:0005524"
"5523","Mcavernosa04626","GO:0042626"
"5525","Mcavernosa04626","GO:0016887"
"5532","Mcavernosa04626","GO:0055085"
"5533","Mcavernosa04631","GO:0055114"
"5534","Mcavernosa04631","GO:0016491"
"5537","Mcavernosa04633","GO:0016021"
"5538","Mcavernosa04634","GO:0000166"
"5540","Mcavernosa04636","GO:0005515"
"5544","Mcavernosa04644","GO:0003677"
"5545","Mcavernosa04644","GO:0006355"
"5552","Mcavernosa04644","GO:0000981"
"5561","Mcavernosa04656","GO:0008270"
"5564","Mcavernosa04673","GO:0005515"
"5565","Mcavernosa04674","GO:0006508"
"5567","Mcavernosa04674","GO:0004252"
"5577","Mcavernosa04686","GO:0051015"
"5578","Mcavernosa04687","GO:0051015"
"5579","Mcavernosa04688","GO:0005515"
"5581","Mcavernosa04692","GO:0004659"
"5582","Mcavernosa04692","GO:0016021"
"5583","Mcavernosa04692","GO:0016765"
"5584","Mcavernosa04694","GO:0030246"
"5586","Mcavernosa04695","GO:0005515"
"5589","Mcavernosa04698","GO:0005096"
"5590","Mcavernosa04698","GO:0051056"
"5597","Mcavernosa04704","GO:0005515"
"5601","Mcavernosa04708","GO:0032981"
"5602","Mcavernosa04709","GO:0006468"
"5603","Mcavernosa04709","GO:0005524"
"5604","Mcavernosa04709","GO:0004672"
"5605","Mcavernosa04709","GO:0005515"
"5606","Mcavernosa04709","GO:0004674"
"5621","Mcavernosa04712","GO:0006511"
"5622","Mcavernosa04712","GO:0031625"
"5623","Mcavernosa04715","GO:0055114"
"5624","Mcavernosa04715","GO:0016491"
"5625","Mcavernosa04719","GO:0008199"
"5626","Mcavernosa04721","GO:0008270"
"5627","Mcavernosa04726","GO:0003723"
"5628","Mcavernosa04726","GO:0005047"
"5629","Mcavernosa04726","GO:0006614"
"5630","Mcavernosa04726","GO:0005786"
"5631","Mcavernosa04726","GO:0008312"
"5635","Mcavernosa04726","GO:0030942"
"5637","Mcavernosa04726","GO:0005515"
"5639","Mcavernosa04728","GO:0005515"
"5640","Mcavernosa04735","GO:0005524"
"5641","Mcavernosa04735","GO:0016887"
"5642","Mcavernosa04738","GO:0070403"
"5643","Mcavernosa04749","GO:0004677"
"5644","Mcavernosa04749","GO:0016301"
"5646","Mcavernosa04749","GO:0006281"
"5647","Mcavernosa04749","GO:0005515"
"5650","Mcavernosa04785","GO:0055114"
"5652","Mcavernosa04797","GO:0004357"
"5653","Mcavernosa04797","GO:0006750"
"5654","Mcavernosa04797","GO:0003824"
"5655","Mcavernosa04799","GO:0004357"
"5656","Mcavernosa04799","GO:0006750"
"5657","Mcavernosa04799","GO:0003824"
"5658","Mcavernosa04800","GO:0008080"
"5660","Mcavernosa04802","GO:0008080"
"5662","Mcavernosa04809","GO:0016021"
"5663","Mcavernosa04810","GO:0006468"
"5665","Mcavernosa04810","GO:0004672"
"5667","Mcavernosa04810","GO:0005524"
"5669","Mcavernosa04811","GO:0007165"
"5674","Mcavernosa04815","GO:0016021"
"5675","Mcavernosa04815","GO:0055085"
"5676","Mcavernosa04815","GO:0005524"
"5679","Mcavernosa04815","GO:0042626"
"5680","Mcavernosa04815","GO:0016887"
"5690","Mcavernosa04816","GO:0030042"
"5692","Mcavernosa04816","GO:0003779"
"5694","Mcavernosa04816","GO:0015629"
"5697","Mcavernosa04829","GO:0005515"
"5700","Mcavernosa04832","GO:0005669"
"5701","Mcavernosa04832","GO:0006367"
"5706","Mcavernosa04836","GO:0003824"
"5707","Mcavernosa04836","GO:0009972"
"5708","Mcavernosa04836","GO:0016787"
"5709","Mcavernosa04836","GO:0004126"
"5710","Mcavernosa04836","GO:0008270"
"5712","Mcavernosa04837","GO:0008270"
"5713","Mcavernosa04837","GO:0009972"
"5714","Mcavernosa04837","GO:0016787"
"5715","Mcavernosa04837","GO:0003824"
"5716","Mcavernosa04837","GO:0004126"
"5718","Mcavernosa04838","GO:0016787"
"5721","Mcavernosa04842","GO:0008083"
"5725","Mcavernosa04846","GO:0016020"
"5726","Mcavernosa04848","GO:0016020"
"5727","Mcavernosa04856","GO:0071949"
"5728","Mcavernosa04856","GO:0050660"
"5729","Mcavernosa04856","GO:0003885"
"5730","Mcavernosa04856","GO:0055114"
"5731","Mcavernosa04856","GO:0016020"
"5732","Mcavernosa04858","GO:0003677"
"5736","Mcavernosa04858","GO:0000981"
"5737","Mcavernosa04858","GO:0006355"
"5738","Mcavernosa04859","GO:0005515"
"5741","Mcavernosa04862","GO:0005524"
"5742","Mcavernosa04862","GO:0004386"
"5743","Mcavernosa04862","GO:0003676"
"5744","Mcavernosa04863","GO:0003676"
"5745","Mcavernosa04863","GO:0005524"
"5746","Mcavernosa04865","GO:0005515"
"5747","Mcavernosa04869","GO:0003735"
"5748","Mcavernosa04869","GO:0005840"
"5749","Mcavernosa04869","GO:0003723"
"5751","Mcavernosa04869","GO:0006412"
"5752","Mcavernosa04869","GO:0015935"
"5766","Mcavernosa04871","GO:0003676"
"5770","Mcavernosa04878","GO:0005085"
"5771","Mcavernosa04878","GO:0007264"
"5779","Mcavernosa04917","GO:0008299"
"5780","Mcavernosa04921","GO:0004064"
"5781","Mcavernosa04924","GO:0030276"
"5782","Mcavernosa04924","GO:0048268"
"5783","Mcavernosa04924","GO:0005543"
"5784","Mcavernosa04924","GO:0005545"
"5785","Mcavernosa04924","GO:0030136"
"5786","Mcavernosa04938","GO:0006412"
"5787","Mcavernosa04938","GO:0003735"
"5788","Mcavernosa04938","GO:0005840"
"5789","Mcavernosa04947","GO:0005509"
"5790","Mcavernosa04947","GO:0003824"
"5791","Mcavernosa04952","GO:0016192"
"5792","Mcavernosa04952","GO:0005198"
"5793","Mcavernosa04952","GO:0030130"
"5798","Mcavernosa04952","GO:0006886"
"5801","Mcavernosa04952","GO:0032051"
"5804","Mcavernosa04952","GO:0030132"
"5812","Mcavernosa04952","GO:0071439"
"5814","Mcavernosa04952","GO:0005515"
"5816","Mcavernosa04955","GO:0003676"
"5817","Mcavernosa04955","GO:0005515"
"5823","Mcavernosa04960","GO:0003824"
"5824","Mcavernosa04986","GO:0055085"
"5825","Mcavernosa04988","GO:0008641"
"5826","Mcavernosa04992","GO:0004800"
"5827","Mcavernosa04992","GO:0055114"
"5830","Mcavernosa04993","GO:0055114"
"5831","Mcavernosa04993","GO:0004800"
"5834","Mcavernosa04994","GO:0004800"
"5836","Mcavernosa04994","GO:0055114"
"5840","Mcavernosa05003","GO:0005525"
"5844","Mcavernosa05004","GO:0005515"
"5847","Mcavernosa05006","GO:0005525"
"5851","Mcavernosa05010","GO:0046600"
"5852","Mcavernosa05010","GO:0008017"
"5853","Mcavernosa05014","GO:0006468"
"5854","Mcavernosa05014","GO:0005524"
"5857","Mcavernosa05014","GO:0004672"
"5865","Mcavernosa05076","GO:0005515"
"5869","Mcavernosa05078","GO:0005634"
"5873","Mcavernosa05078","GO:0006355"
"5874","Mcavernosa05078","GO:0008270"
"5877","Mcavernosa05080","GO:0005515"
"5882","Mcavernosa05081","GO:0005515"
"5887","Mcavernosa05082","GO:0043565"
"5888","Mcavernosa05082","GO:0006355"
"5893","Mcavernosa05082","GO:0008270"
"5907","Mcavernosa05082","GO:0000981"
"5908","Mcavernosa05082","GO:0005634"
"5909","Mcavernosa05084","GO:0005515"
"5915","Mcavernosa05085","GO:0055114"
"5916","Mcavernosa05085","GO:0003676"
"5917","Mcavernosa05085","GO:0008168"
"5919","Mcavernosa05085","GO:0016491"
"5921","Mcavernosa05090","GO:0033971"
"5922","Mcavernosa05090","GO:0006144"
"5923","Mcavernosa05091","GO:0055085"
"5924","Mcavernosa05091","GO:0005347"
"5925","Mcavernosa05092","GO:0005515"
"5927","Mcavernosa05095","GO:0006355"
"5928","Mcavernosa05095","GO:0003677"
"5929","Mcavernosa05095","GO:0003700"
"5938","Mcavernosa05096","GO:0007154"
"5940","Mcavernosa05096","GO:0016021"
"5942","Mcavernosa05108","GO:0016021"
"5943","Mcavernosa05108","GO:0008146"
"5944","Mcavernosa05109","GO:0046872"
"5945","Mcavernosa05109","GO:0030001"
"5952","Mcavernosa05110","GO:0016491"
"5953","Mcavernosa05110","GO:0055114"
"5956","Mcavernosa05117","GO:0006886"
"5957","Mcavernosa05117","GO:0007264"
"5959","Mcavernosa05117","GO:0005092"
"5960","Mcavernosa05117","GO:0018344"
"5963","Mcavernosa05117","GO:0005968"
"5966","Mcavernosa05118","GO:0006839"
"5967","Mcavernosa05118","GO:0031966"
"5968","Mcavernosa05122","GO:0006913"
"5969","Mcavernosa05122","GO:0017056"
"5970","Mcavernosa05122","GO:0005643"
"5974","Mcavernosa05124","GO:0006913"
"5975","Mcavernosa05124","GO:0017056"
"5976","Mcavernosa05124","GO:0005643"
"5980","Mcavernosa05135","GO:0016491"
"5982","Mcavernosa05135","GO:0050660"
"5985","Mcavernosa05135","GO:0016668"
"5986","Mcavernosa05135","GO:0055114"
"5991","Mcavernosa05135","GO:0045454"
"5993","Mcavernosa05145","GO:0005515"
"5995","Mcavernosa05146","GO:0005515"
"5997","Mcavernosa05150","GO:0005515"
"6001","Mcavernosa05151","GO:0016020"
"6002","Mcavernosa05151","GO:0055085"
"6003","Mcavernosa05151","GO:0022857"
"6004","Mcavernosa05152","GO:0016020"
"6005","Mcavernosa05152","GO:0022857"
"6006","Mcavernosa05152","GO:0055085"
"6007","Mcavernosa05153","GO:0055085"
"6008","Mcavernosa05153","GO:0016020"
"6009","Mcavernosa05153","GO:0022857"
"6010","Mcavernosa05154","GO:0022857"
"6011","Mcavernosa05154","GO:0016020"
"6012","Mcavernosa05154","GO:0055085"
"6013","Mcavernosa05155","GO:0022857"
"6014","Mcavernosa05155","GO:0055085"
"6015","Mcavernosa05155","GO:0016020"
"6016","Mcavernosa05160","GO:0005515"
"6017","Mcavernosa05167","GO:0008168"
"6018","Mcavernosa05168","GO:0005515"
"6019","Mcavernosa05176","GO:0015299"
"6020","Mcavernosa05176","GO:0055085"
"6021","Mcavernosa05176","GO:0016021"
"6022","Mcavernosa05176","GO:0006812"
"6023","Mcavernosa05177","GO:0008521"
"6024","Mcavernosa05177","GO:0016021"
"6025","Mcavernosa05182","GO:0003677"
"6026","Mcavernosa05182","GO:0003899"
"6027","Mcavernosa05182","GO:0005634"
"6028","Mcavernosa05182","GO:0006351"
"6037","Mcavernosa05182","GO:0032549"
"6041","Mcavernosa05184","GO:0071985"
"6042","Mcavernosa05184","GO:0000814"
"6043","Mcavernosa05185","GO:0016020"
"6044","Mcavernosa05185","GO:0030001"
"6045","Mcavernosa05185","GO:0055085"
"6046","Mcavernosa05185","GO:0046873"
"6047","Mcavernosa05191","GO:0004842"
"6049","Mcavernosa05197","GO:0003677"
"6051","Mcavernosa05197","GO:0005524"
"6052","Mcavernosa05197","GO:0006281"
"6054","Mcavernosa05197","GO:0008270"
"6058","Mcavernosa05197","GO:0003910"
"6060","Mcavernosa05197","GO:0003909"
"6064","Mcavernosa05197","GO:0006310"
"6075","Mcavernosa05197","GO:0071897"
"6082","Mcavernosa05197","GO:0051103"
"6085","Mcavernosa05217","GO:0005515"
"6087","Mcavernosa05223","GO:0005515"
"6089","Mcavernosa05224","GO:0005634"
"6090","Mcavernosa05224","GO:0006352"
"6093","Mcavernosa05226","GO:0005515"
"6098","Mcavernosa05229","GO:0016616"
"6099","Mcavernosa05229","GO:0055114"
"6102","Mcavernosa05229","GO:0051287"
"6104","Mcavernosa05229","GO:0003979"
"6110","Mcavernosa05245","GO:0005515"
"6112","Mcavernosa05249","GO:0007165"
"6113","Mcavernosa05249","GO:0004114"
"6115","Mcavernosa05249","GO:0008081"
"6120","Mcavernosa05257","GO:1901642"
"6121","Mcavernosa05257","GO:0005337"
"6122","Mcavernosa05257","GO:0016021"
"6123","Mcavernosa05259","GO:0003677"
"6129","Mcavernosa05260","GO:0016021"
"6130","Mcavernosa05260","GO:0055085"
"6131","Mcavernosa05260","GO:0022857"
"6132","Mcavernosa05263","GO:0005515"
"6137","Mcavernosa05266","GO:0000030"
"6138","Mcavernosa05269","GO:0005524"
"6139","Mcavernosa05269","GO:0006468"
"6140","Mcavernosa05269","GO:0004672"
"6150","Mcavernosa05273","GO:0016021"
"6151","Mcavernosa05273","GO:0016192"
"6154","Mcavernosa05275","GO:0003677"
"6157","Mcavernosa05276","GO:0005515"
"6160","Mcavernosa05277","GO:0006355"
"6161","Mcavernosa05277","GO:0003700"
"6164","Mcavernosa05277","GO:0043565"
"6178","Mcavernosa05284","GO:0004386"
"6179","Mcavernosa05285","GO:0003723"
"6180","Mcavernosa05285","GO:0004540"
"6183","Mcavernosa05285","GO:0004386"
"6184","Mcavernosa05287","GO:0003723"
"6185","Mcavernosa05287","GO:0004540"
"6188","Mcavernosa05287","GO:0004386"
"6189","Mcavernosa05293","GO:0017183"
"6190","Mcavernosa05294","GO:0043565"
"6191","Mcavernosa05294","GO:0003700"
"6192","Mcavernosa05294","GO:0006355"
"6202","Mcavernosa05295","GO:0005515"
"6208","Mcavernosa05296","GO:0005515"
"6214","Mcavernosa05300","GO:0051015"
"6215","Mcavernosa05300","GO:0007155"
"6218","Mcavernosa05302","GO:0005515"
"6220","Mcavernosa05304","GO:0007155"
"6221","Mcavernosa05304","GO:0051015"
"6224","Mcavernosa05307","GO:0005515"
"6225","Mcavernosa05307","GO:0036265"
"6228","Mcavernosa05309","GO:0006355"
"6229","Mcavernosa05309","GO:0032784"
"6230","Mcavernosa05309","GO:0005515"
"6232","Mcavernosa05309","GO:0006357"
"6233","Mcavernosa05312","GO:0008061"
"6234","Mcavernosa05312","GO:0005975"
"6235","Mcavernosa05331","GO:0005515"
"6239","Mcavernosa05336","GO:0008270"
"6241","Mcavernosa05336","GO:0005515"
"6246","Mcavernosa05341","GO:0045296"
"6247","Mcavernosa05341","GO:0005515"
"6248","Mcavernosa05341","GO:0007155"
"6251","Mcavernosa05350","GO:0008168"
"6252","Mcavernosa05353","GO:0008168"
"6253","Mcavernosa05354","GO:0019904"
"6256","Mcavernosa05359","GO:0007165"
"6258","Mcavernosa05359","GO:0005515"
"6262","Mcavernosa05368","GO:0005524"
"6263","Mcavernosa05377","GO:0004672"
"6264","Mcavernosa05377","GO:0006468"
"6267","Mcavernosa05377","GO:0004674"
"6268","Mcavernosa05377","GO:0005524"
"6278","Mcavernosa05381","GO:0006508"
"6279","Mcavernosa05381","GO:0004222"
"6280","Mcavernosa05381","GO:0007155"
"6281","Mcavernosa05381","GO:0016020"
"6282","Mcavernosa05388","GO:0005509"
"6283","Mcavernosa05388","GO:0004623"
"6286","Mcavernosa05388","GO:0050482"
"6289","Mcavernosa05388","GO:0016042"
"6291","Mcavernosa05388","GO:0006644"
"6297","Mcavernosa05389","GO:0050482"
"6298","Mcavernosa05389","GO:0005509"
"6300","Mcavernosa05389","GO:0004623"
"6303","Mcavernosa05389","GO:0006644"
"6310","Mcavernosa05389","GO:0016042"
"6312","Mcavernosa05394","GO:0003676"
"6313","Mcavernosa05394","GO:0003723"
"6317","Mcavernosa05397","GO:0042981"
"6322","Mcavernosa05398","GO:0016021"
"6323","Mcavernosa05401","GO:0005856"
"6324","Mcavernosa05402","GO:0032418"
"6325","Mcavernosa05403","GO:0005634"
"6326","Mcavernosa05403","GO:0006396"
"6327","Mcavernosa05403","GO:0005515"
"6329","Mcavernosa05403","GO:0006397"
"6330","Mcavernosa05406","GO:0071203"
"6331","Mcavernosa05408","GO:0042981"
"6336","Mcavernosa05409","GO:0005515"
"6337","Mcavernosa05409","GO:0006355"
"6338","Mcavernosa05409","GO:0006334"
"6339","Mcavernosa05409","GO:0000786"
"6340","Mcavernosa05409","GO:0003677"
"6341","Mcavernosa05409","GO:0016573"
"6343","Mcavernosa05409","GO:0004402"
"6352","Mcavernosa05414","GO:0016021"
"6356","Mcavernosa05416","GO:0016021"
"6360","Mcavernosa05419","GO:0016021"
"6364","Mcavernosa05420","GO:0016021"
"6368","Mcavernosa05423","GO:0004930"
"6369","Mcavernosa05423","GO:0016021"
"6373","Mcavernosa05423","GO:0007186"
"6379","Mcavernosa05442","GO:0005515"
"6380","Mcavernosa05443","GO:0008092"
"6381","Mcavernosa05443","GO:0005856"
"6382","Mcavernosa05444","GO:0004104"
"6383","Mcavernosa05459","GO:0005525"
"6388","Mcavernosa05460","GO:0046907"
"6390","Mcavernosa05461","GO:0005509"
"6391","Mcavernosa05461","GO:0005515"
"6393","Mcavernosa05479","GO:0015914"
"6394","Mcavernosa05479","GO:0046872"
"6395","Mcavernosa05479","GO:0005548"
"6400","Mcavernosa05484","GO:0004931"
"6401","Mcavernosa05484","GO:0033198"
"6402","Mcavernosa05484","GO:0098655"
"6403","Mcavernosa05484","GO:0005887"
"6404","Mcavernosa05484","GO:0001614"
"6405","Mcavernosa05491","GO:0003774"
"6406","Mcavernosa05491","GO:0016459"
"6408","Mcavernosa05491","GO:0005515"
"6410","Mcavernosa05491","GO:0005524"
"6423","Mcavernosa05494","GO:0005509"
"6425","Mcavernosa05495","GO:0016491"
"6426","Mcavernosa05495","GO:0055114"
"6428","Mcavernosa05498","GO:0055114"
"6430","Mcavernosa05498","GO:0016491"
"6431","Mcavernosa05499","GO:0055114"
"6432","Mcavernosa05499","GO:0003997"
"6433","Mcavernosa05499","GO:0005777"
"6435","Mcavernosa05499","GO:0006631"
"6436","Mcavernosa05499","GO:0006635"
"6437","Mcavernosa05499","GO:0016627"
"6441","Mcavernosa05499","GO:0071949"
"6442","Mcavernosa05510","GO:0004252"
"6443","Mcavernosa05510","GO:0006508"
"6450","Mcavernosa05532","GO:0008083"
"6454","Mcavernosa05534","GO:0005515"
"6455","Mcavernosa05537","GO:0008083"
"6459","Mcavernosa05538","GO:0008083"
"6463","Mcavernosa05540","GO:0005515"
"6465","Mcavernosa05541","GO:0005515"
"6470","Mcavernosa05543","GO:0016787"
"6471","Mcavernosa05546","GO:0005515"
"6476","Mcavernosa05549","GO:0016021"
"6477","Mcavernosa05561","GO:0003824"
"6479","Mcavernosa05562","GO:0061630"
"6480","Mcavernosa05563","GO:0005515"
"6481","Mcavernosa05566","GO:0005515"
"6486","Mcavernosa05569","GO:0005515"
"6491","Mcavernosa05585","GO:0015914"
"6493","Mcavernosa05585","GO:0005548"
"6495","Mcavernosa05602","GO:0006355"
"6496","Mcavernosa05602","GO:0003677"
"6500","Mcavernosa05602","GO:0000981"
"6501","Mcavernosa05622","GO:0005515"
"6502","Mcavernosa05631","GO:0042256"
"6503","Mcavernosa05631","GO:0042254"
"6504","Mcavernosa05634","GO:0003676"
"6506","Mcavernosa05638","GO:0051539"
"6507","Mcavernosa05638","GO:0051536"
"6508","Mcavernosa05638","GO:0003824"
"6510","Mcavernosa05638","GO:0010181"
"6513","Mcavernosa05638","GO:0055114"
"6515","Mcavernosa05638","GO:0008033"
"6517","Mcavernosa05653","GO:0005576"
"6518","Mcavernosa05655","GO:0006241"
"6519","Mcavernosa05655","GO:0006165"
"6520","Mcavernosa05655","GO:0006183"
"6521","Mcavernosa05655","GO:0004550"
"6522","Mcavernosa05655","GO:0006228"
"6523","Mcavernosa05656","GO:0005085"
"6524","Mcavernosa05656","GO:0005509"
"6526","Mcavernosa05656","GO:0007264"
"6537","Mcavernosa05670","GO:0005515"
"6538","Mcavernosa05670","GO:0004842"
"6540","Mcavernosa05670","GO:0016567"
"6544","Mcavernosa05673","GO:0055085"
"6545","Mcavernosa05673","GO:0005247"
"6546","Mcavernosa05673","GO:0006821"
"6548","Mcavernosa05673","GO:0016020"
"6552","Mcavernosa05676","GO:0055114"
"6553","Mcavernosa05676","GO:0005506"
"6554","Mcavernosa05676","GO:0016491"
"6555","Mcavernosa05676","GO:0045329"
"6556","Mcavernosa05676","GO:0050353"
"6557","Mcavernosa05677","GO:0005515"
"6560","Mcavernosa05678","GO:0005515"
"6563","Mcavernosa05680","GO:0003924"
"6564","Mcavernosa05680","GO:0005525"
"6569","Mcavernosa05684","GO:0016021"
"6571","Mcavernosa05687","GO:0003774"
"6572","Mcavernosa05687","GO:0005515"
"6573","Mcavernosa05687","GO:0005524"
"6576","Mcavernosa05687","GO:0051015"
"6577","Mcavernosa05687","GO:0016459"
"6590","Mcavernosa05694","GO:0005515"
"6595","Mcavernosa05695","GO:0016021"
"6596","Mcavernosa05697","GO:0009395"
"6597","Mcavernosa05697","GO:0004620"
"6602","Mcavernosa05708","GO:0005856"
"6605","Mcavernosa05711","GO:0016020"
"6606","Mcavernosa05711","GO:0035240"
"6607","Mcavernosa05711","GO:0007186"
"6608","Mcavernosa05711","GO:0072544"
"6609","Mcavernosa05711","GO:0004930"
"6610","Mcavernosa05711","GO:0072545"
"6611","Mcavernosa05727","GO:0004129"
"6613","Mcavernosa05729","GO:0004842"
"6617","Mcavernosa05731","GO:0046872"
"6618","Mcavernosa05731","GO:0004842"
"6619","Mcavernosa05731","GO:0016567"
"6627","Mcavernosa05732","GO:0005515"
"6629","Mcavernosa05734","GO:0003700"
"6630","Mcavernosa05734","GO:0006355"
"6635","Mcavernosa05734","GO:0006357"
"6637","Mcavernosa05734","GO:0003677"
"6640","Mcavernosa05736","GO:0003700"
"6641","Mcavernosa05736","GO:0006357"
"6642","Mcavernosa05736","GO:0006355"
"6643","Mcavernosa05736","GO:0003677"
"6651","Mcavernosa05750","GO:0007165"
"6655","Mcavernosa05753","GO:0006325"
"6657","Mcavernosa05757","GO:0005515"
"6658","Mcavernosa05757","GO:0004114"
"6659","Mcavernosa05757","GO:0007165"
"6660","Mcavernosa05757","GO:0008081"
"6667","Mcavernosa05780","GO:0003777"
"6668","Mcavernosa05780","GO:0005524"
"6669","Mcavernosa05780","GO:0007018"
"6672","Mcavernosa05780","GO:0008017"
"6674","Mcavernosa05780","GO:0005515"
"6688","Mcavernosa05781","GO:0005634"
"6689","Mcavernosa05781","GO:0006334"
"6690","Mcavernosa05782","GO:0051087"
"6691","Mcavernosa05782","GO:0000774"
"6692","Mcavernosa05782","GO:0042803"
"6694","Mcavernosa05782","GO:0006457"
"6712","Mcavernosa05783","GO:0007165"
"6713","Mcavernosa05783","GO:0043087"
"6715","Mcavernosa05790","GO:0003676"
"6716","Mcavernosa05790","GO:0005524"
"6717","Mcavernosa05792","GO:0005524"
"6718","Mcavernosa05792","GO:0003676"
"6719","Mcavernosa05794","GO:0008234"
"6722","Mcavernosa05794","GO:0006508"
"6725","Mcavernosa05807","GO:0003677"
"6726","Mcavernosa05807","GO:0043047"
"6728","Mcavernosa05807","GO:0000784"
"6729","Mcavernosa05807","GO:0000723"
"6732","Mcavernosa05808","GO:0005515"
"6737","Mcavernosa05809","GO:0005515"
"6740","Mcavernosa05810","GO:0023052"
"6741","Mcavernosa05811","GO:0046872"
"6742","Mcavernosa05811","GO:0004842"
"6746","Mcavernosa05811","GO:0008270"
"6748","Mcavernosa05811","GO:0016567"
"6755","Mcavernosa05813","GO:0005515"
"6757","Mcavernosa05814","GO:0005506"
"6758","Mcavernosa05814","GO:0055114"
"6759","Mcavernosa05814","GO:0020037"
"6765","Mcavernosa05814","GO:0016705"
"6775","Mcavernosa05816","GO:0003723"
"6776","Mcavernosa05816","GO:0003676"
"6778","Mcavernosa05816","GO:0004386"
"6780","Mcavernosa05816","GO:0005524"
"6783","Mcavernosa05816","GO:0008270"
"6790","Mcavernosa05822","GO:0006508"
"6791","Mcavernosa05822","GO:0004252"
"6800","Mcavernosa05827","GO:0016020"
"6804","Mcavernosa05834","GO:0005515"
"6807","Mcavernosa05836","GO:0005515"
"6810","Mcavernosa05837","GO:0005515"
"6812","Mcavernosa05839","GO:0003676"
"6815","Mcavernosa05839","GO:0016787"
"6817","Mcavernosa05839","GO:0046872"
"6821","Mcavernosa05839","GO:0003824"
"6823","Mcavernosa05841","GO:0005515"
"6827","Mcavernosa05843","GO:0005515"
"6831","Mcavernosa05847","GO:0046872"
"6832","Mcavernosa05851","GO:0008233"
"6833","Mcavernosa05851","GO:0006508"
"6836","Mcavernosa05857","GO:0005525"
"6838","Mcavernosa05859","GO:0005576"
"6839","Mcavernosa05867","GO:0004672"
"6840","Mcavernosa05867","GO:0006468"
"6842","Mcavernosa05867","GO:0005524"
"6845","Mcavernosa05869","GO:0003676"
"6849","Mcavernosa05889","GO:0003676"
"6853","Mcavernosa05890","GO:0051536"
"6854","Mcavernosa05890","GO:0009055"
"6855","Mcavernosa05890","GO:0055114"
"6856","Mcavernosa05890","GO:0051537"
"6859","Mcavernosa05890","GO:0016491"
"6866","Mcavernosa05890","GO:0006099"
"6867","Mcavernosa05895","GO:0006468"
"6868","Mcavernosa05895","GO:0005515"
"6869","Mcavernosa05895","GO:0005524"
"6870","Mcavernosa05895","GO:0004672"
"6883","Mcavernosa05901","GO:0006508"
"6885","Mcavernosa05901","GO:0004222"
"6886","Mcavernosa05901","GO:0008237"
"6891","Mcavernosa05905","GO:0005515"
"6893","Mcavernosa05905","GO:0005509"
"6899","Mcavernosa05915","GO:0008234"
"6900","Mcavernosa05915","GO:0006508"
"6902","Mcavernosa05915","GO:0004197"
"6904","Mcavernosa05918","GO:0016021"
"6905","Mcavernosa05918","GO:0008146"
"6906","Mcavernosa05920","GO:0003676"
"6911","Mcavernosa05921","GO:0003712"
"6912","Mcavernosa05921","GO:0016592"
"6913","Mcavernosa05921","GO:0006357"
"6914","Mcavernosa05922","GO:0016491"
"6915","Mcavernosa05922","GO:0016705"
"6916","Mcavernosa05922","GO:0055114"
"6918","Mcavernosa05922","GO:0005506"
"6919","Mcavernosa05922","GO:0031418"
"6920","Mcavernosa05924","GO:0016491"
"6921","Mcavernosa05924","GO:0055114"
"6922","Mcavernosa05932","GO:0035556"
"6923","Mcavernosa05932","GO:0005515"
"6931","Mcavernosa05934","GO:0005524"
"6932","Mcavernosa05935","GO:0006878"
"6933","Mcavernosa05935","GO:0005743"
"6934","Mcavernosa05935","GO:0005507"
"6935","Mcavernosa05935","GO:0008535"
"6936","Mcavernosa05935","GO:0006825"
"6937","Mcavernosa05938","GO:0003677"
"6940","Mcavernosa05939","GO:0003824"
"6941","Mcavernosa05939","GO:0055114"
"6943","Mcavernosa05941","GO:0005525"
"6944","Mcavernosa05942","GO:0005509"
"6945","Mcavernosa05945","GO:0005515"
"6948","Mcavernosa05948","GO:0005515"
"6950","Mcavernosa05957","GO:0008270"
"6951","Mcavernosa05957","GO:0016579"
"6952","Mcavernosa05957","GO:0006511"
"6953","Mcavernosa05957","GO:0004843"
"6957","Mcavernosa05968","GO:0007165"
"6959","Mcavernosa05968","GO:0005515"
"6963","Mcavernosa05970","GO:0005515"
"6967","Mcavernosa05971","GO:0005737"
"6968","Mcavernosa05971","GO:0006886"
