"","gene_id","scaffold","gene.start","gene.stop","length","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Treatment_Compare"
"343","Mcavernosa08392","Sc0000197",33727,44346,10619,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"344","Mcavernosa08435","Sc0000198",45897,50825,4928,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"345","Mcavernosa08439","Sc0000198",74913,80073,5160,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"346","Mcavernosa08563","Sc0000199",295207,306656,11449,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"347","Mcavernosa08566","Sc0000199",335450,344268,8818,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"348","Mcavernosa08569","Sc0000199",359011,412027,53016,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"349","Mcavernosa08569","Sc0000199",359011,412027,53016,"GO:0020037",0.000103342408030468,0.999992936360293,5,102,"heme binding","MF",NA
"350","Mcavernosa08615","Sc0000200",432542,437007,4465,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"351","Mcavernosa08616","Sc0000200",438741,449692,10951,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"352","Mcavernosa08640","Sc0000201",181745,183510,1765,"GO:0046872",0.0276920837698567,0.995864482111343,3,153,"metal ion binding","MF",NA
"353","Mcavernosa08693","Sc0000202",184637,188626,3989,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"354","Mcavernosa08741","Sc0000203",168338,175290,6952,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"355","Mcavernosa08759","Sc0000203",316470,350683,34213,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"356","Mcavernosa08780","Sc0000204",29929,37441,7512,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"357","Mcavernosa08788","Sc0000204",180573,189388,8815,"GO:0000786",0.0387485950479062,0.999344014221586,1,8,"nucleosome","CC",NA
"358","Mcavernosa08827","xfSc0000010",331453,375240,43787,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"359","Mcavernosa08862","Sc0000205",321627,329195,7568,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"360","Mcavernosa08900","Sc0000206",350444,351969,1525,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"361","Mcavernosa08925","Sc0000207",264883,287515,22632,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"362","Mcavernosa08963","Sc0000208",212652,216926,4274,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"363","Mcavernosa09007","Sc0000209",251693,256618,4925,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"364","Mcavernosa09132","Sc0000213",6785,16909,10124,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"365","Mcavernosa09211","Sc0000214",274204,290240,16036,"GO:0009190",0.0446752593323449,0.999073223662384,1,14,"cyclic nucleotide biosynthetic process","BP",NA
"366","Mcavernosa09211","Sc0000214",274204,290240,16036,"GO:0016849",0.028737996393536,0.999634927480844,1,9,"phosphorus-oxygen lyase activity","MF",NA
"367","Mcavernosa09258","Sc0000215",337863,346932,9069,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"368","Mcavernosa09267","Sc0000215",447440,454939,7499,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"369","Mcavernosa09267","Sc0000215",447440,454939,7499,"GO:0020037",0.000103342408030468,0.999992936360293,5,102,"heme binding","MF",NA
"370","Mcavernosa09268","Sc0000215",456006,464604,8598,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"371","Mcavernosa09268","Sc0000215",456006,464604,8598,"GO:0020037",0.000103342408030468,0.999992936360293,5,102,"heme binding","MF",NA
"372","Mcavernosa09289","Sc0000458",248369,255873,7504,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"373","Mcavernosa09327","Sc0000460",242046,248502,6456,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"374","Mcavernosa09327","Sc0000460",242046,248502,6456,"GO:0020037",0.000103342408030468,0.999992936360293,5,102,"heme binding","MF",NA
"375","Mcavernosa09363","Sc0000461",106323,111786,5463,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"376","Mcavernosa09436","Sc0000464",119027,126984,7957,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"377","Mcavernosa09510","Sc0000468",26786,32508,5722,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP","CvsT3"
"378","Mcavernosa09510","Sc0000468",26786,32508,5722,"GO:0008137",0.0408253794783819,0.999271220090235,1,8,"NADH dehydrogenase (ubiquinone) activity","MF","CvsT3"
"379","Mcavernosa09539","Sc0000469",72158,76260,4102,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"380","Mcavernosa09649","Sc0000474",126692,142705,16013,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"381","Mcavernosa09653","Sc0000474",172957,182490,9533,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"382","Mcavernosa09835","Sc0000480",141271,150287,9016,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"383","Mcavernosa09927","Sc0000485",23100,29587,6487,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"384","Mcavernosa09949","Sc0000485",182633,189034,6401,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"385","Mcavernosa09975","Sc0000487",207499,222536,15037,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"386","Mcavernosa10000","Sc0000489",113241,118965,5724,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"387","Mcavernosa10032","Sc0000490",185804,186764,960,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"388","Mcavernosa10041","Sc0000490",235518,239987,4469,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"389","Mcavernosa10156","Sc0000495",199572,205480,5908,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"390","Mcavernosa10167","Sc0000496",123161,131081,7920,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"391","Mcavernosa10208","Sc0000499",31018,38786,7768,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"392","Mcavernosa10231","Sc0000499",212484,219747,7263,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"393","Mcavernosa10274","Sc0000419",216602,223624,7022,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"394","Mcavernosa10279","Sc0000419",241913,246037,4124,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"395","Mcavernosa10296","Sc0000420",44699,47305,2606,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"396","Mcavernosa10300","Sc0000420",90777,101186,10409,"GO:0043235",0.0077699665006041,0.999980132206609,1,3,"receptor complex","CC",NA
"397","Mcavernosa10300","Sc0000420",90777,101186,10409,"GO:0046872",0.0276920837698567,0.995864482111343,3,153,"metal ion binding","MF",NA
"398","Mcavernosa10300","Sc0000420",90777,101186,10409,"GO:0004675",0.01397590675301,0.999927509963858,1,4,"transmembrane receptor protein serine/threonine kinase activity","MF",NA
"399","Mcavernosa10300","Sc0000420",90777,101186,10409,"GO:0038023",0.0212308358194467,0.999808372603324,1,7,"signaling receptor activity","MF",NA
"400","Mcavernosa10300","Sc0000420",90777,101186,10409,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"401","Mcavernosa10300","Sc0000420",90777,101186,10409,"GO:0007178",0.01397590675301,0.999927509963858,1,4,"transmembrane receptor protein serine/threonine kinase signaling pathway","BP",NA
"402","Mcavernosa10311","Sc0000420",233260,247462,14202,"GO:0043235",0.0077699665006041,0.999980132206609,1,3,"receptor complex","CC","CvsT2"
"403","Mcavernosa10311","Sc0000420",233260,247462,14202,"GO:0004675",0.01397590675301,0.999927509963858,1,4,"transmembrane receptor protein serine/threonine kinase activity","MF","CvsT2"
"404","Mcavernosa10311","Sc0000420",233260,247462,14202,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC","CvsT2"
"405","Mcavernosa10311","Sc0000420",233260,247462,14202,"GO:0046872",0.0276920837698567,0.995864482111343,3,153,"metal ion binding","MF","CvsT2"
"406","Mcavernosa10311","Sc0000420",233260,247462,14202,"GO:0038023",0.0212308358194467,0.999808372603324,1,7,"signaling receptor activity","MF","CvsT2"
"407","Mcavernosa10311","Sc0000420",233260,247462,14202,"GO:0007178",0.01397590675301,0.999927509963858,1,4,"transmembrane receptor protein serine/threonine kinase signaling pathway","BP","CvsT2"
"408","Mcavernosa10426","Sc0000424",172349,173581,1232,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"409","Mcavernosa10513","Sc0000426",230597,250224,19627,"GO:0046872",0.0276920837698567,0.995864482111343,3,153,"metal ion binding","MF",NA
"410","Mcavernosa10527","Sc0000427",49673,51082,1409,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"411","Mcavernosa10528","Sc0000427",54218,55761,1543,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"412","Mcavernosa10548","Sc0000427",249357,263711,14354,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"413","Mcavernosa10548","Sc0000427",249357,263711,14354,"GO:0020037",0.000103342408030468,0.999992936360293,5,102,"heme binding","MF",NA
"414","Mcavernosa10628","Sc0000431",163923,177988,14065,"GO:0020037",0.000103342408030468,0.999992936360293,5,102,"heme binding","MF",NA
"415","Mcavernosa10682","Sc0000434",35137,41235,6098,"GO:0009190",0.0446752593323449,0.999073223662384,1,14,"cyclic nucleotide biosynthetic process","BP",NA
"416","Mcavernosa10682","Sc0000434",35137,41235,6098,"GO:0016849",0.028737996393536,0.999634927480844,1,9,"phosphorus-oxygen lyase activity","MF",NA
"417","Mcavernosa10686","Sc0000434",61294,64059,2765,"GO:0009190",0.0446752593323449,0.999073223662384,1,14,"cyclic nucleotide biosynthetic process","BP",NA
"418","Mcavernosa10686","Sc0000434",61294,64059,2765,"GO:0016849",0.028737996393536,0.999634927480844,1,9,"phosphorus-oxygen lyase activity","MF",NA
"419","Mcavernosa10712","Sc0000435",156024,157204,1180,"GO:0004601",1.61439677351114e-05,0.999999851243674,3,12,"peroxidase activity","MF",NA
"420","Mcavernosa10712","Sc0000435",156024,157204,1180,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"421","Mcavernosa10712","Sc0000435",156024,157204,1180,"GO:0020037",0.000103342408030468,0.999992936360293,5,102,"heme binding","MF",NA
"422","Mcavernosa10712","Sc0000435",156024,157204,1180,"GO:0006979",0.000117961933897199,0.999997675979609,3,20,"response to oxidative stress","BP",NA
"423","Mcavernosa10718","Sc0000435",191867,192549,682,"GO:0006979",0.000117961933897199,0.999997675979609,3,20,"response to oxidative stress","BP",NA
"424","Mcavernosa10718","Sc0000435",191867,192549,682,"GO:0004601",1.61439677351114e-05,0.999999851243674,3,12,"peroxidase activity","MF",NA
"425","Mcavernosa10718","Sc0000435",191867,192549,682,"GO:0020037",0.000103342408030468,0.999992936360293,5,102,"heme binding","MF",NA
"426","Mcavernosa10718","Sc0000435",191867,192549,682,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"427","Mcavernosa10722","Sc0000435",221644,226717,5073,"GO:0004601",1.61439677351114e-05,0.999999851243674,3,12,"peroxidase activity","MF",NA
"428","Mcavernosa10722","Sc0000435",221644,226717,5073,"GO:0006979",0.000117961933897199,0.999997675979609,3,20,"response to oxidative stress","BP",NA
"429","Mcavernosa10722","Sc0000435",221644,226717,5073,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"430","Mcavernosa10722","Sc0000435",221644,226717,5073,"GO:0020037",0.000103342408030468,0.999992936360293,5,102,"heme binding","MF",NA
"431","Mcavernosa10749","Sc0000437",58196,67901,9705,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"432","Mcavernosa10754","Sc0000437",74465,106313,31848,"GO:0070588",0.0408983807746931,0.999234211591375,1,12,"calcium ion transmembrane transport","BP",NA
"433","Mcavernosa10754","Sc0000437",74465,106313,31848,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"434","Mcavernosa10754","Sc0000437",74465,106313,31848,"GO:0005262",0.0367119626021935,0.999395009042397,1,10,"calcium channel activity","MF",NA
"435","Mcavernosa10756","Sc0000437",107001,117459,10458,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"436","Mcavernosa10765","Sc0000437",189721,192069,2348,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"437","Mcavernosa10794","Sc0000439",26708,27469,761,"GO:0046872",0.0276920837698567,0.995864482111343,3,153,"metal ion binding","MF",NA
"438","Mcavernosa10796","Sc0000439",37927,44749,6822,"GO:0046872",0.0276920837698567,0.995864482111343,3,153,"metal ion binding","MF",NA
"439","Mcavernosa10805","Sc0000439",153358,158979,5621,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"440","Mcavernosa10813","Sc0000440",139817,152935,13118,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"441","Mcavernosa10881","Sc0000442",111143,119499,8356,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"442","Mcavernosa10922","Sc0000443",260047,261801,1754,"GO:0006979",0.000117961933897199,0.999997675979609,3,20,"response to oxidative stress","BP",NA
"443","Mcavernosa10922","Sc0000443",260047,261801,1754,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"444","Mcavernosa10974","Sc0000446",194943,195950,1007,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"445","Mcavernosa11008","Sc0000448",227254,234249,6995,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"446","Mcavernosa11038","Sc0000449",225582,238588,13006,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"447","Mcavernosa11054","xpSc0004686",124175,131412,7237,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"448","Mcavernosa11074","Sc0000450",6560,8056,1496,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"449","Mcavernosa11109","Sc0000451",209473,231013,21540,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"450","Mcavernosa11125","Sc0000452",203673,231916,28243,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"451","Mcavernosa11159","Sc0000454",3914,10129,6215,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"452","Mcavernosa11179","Sc0000455",30894,39582,8688,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"453","Mcavernosa11195","Sc0000455",237621,241227,3606,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"454","Mcavernosa11282","Sc0000240",369058,371297,2239,"GO:0004129",0.00055307423711861,0.999995583518457,2,6,"cytochrome-c oxidase activity","MF",NA
"455","Mcavernosa11284","Sc0000240",374056,377105,3049,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"456","Mcavernosa11287","Sc0000240",406172,411879,5707,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"457","Mcavernosa11314","Sc0000241",162224,170630,8406,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"458","Mcavernosa11314","Sc0000241",162224,170630,8406,"GO:0051920",0.0242976782160325,0.99976535025577,1,5,"peroxiredoxin activity","MF",NA
"459","Mcavernosa11317","Sc0000241",187545,198757,11212,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"460","Mcavernosa11325","Sc0000241",295632,306977,11345,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"461","Mcavernosa11332","Sc0000241",383292,386968,3676,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"462","Mcavernosa11388","Sc0000243",366356,384752,18396,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"463","Mcavernosa11415","Sc0000244",316293,318105,1812,"GO:0006182",0.021014032896548,0.999812282293317,1,7,"cGMP biosynthetic process","BP",NA
"464","Mcavernosa11415","Sc0000244",316293,318105,1812,"GO:0004383",0.021014032896548,0.999812282293317,1,7,"guanylate cyclase activity","MF",NA
"465","Mcavernosa11415","Sc0000244",316293,318105,1812,"GO:0009190",0.0446752593323449,0.999073223662384,1,14,"cyclic nucleotide biosynthetic process","BP",NA
"466","Mcavernosa11429","xfSc0000011",46635,49256,2621,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"467","Mcavernosa11489","Sc0000245",189623,194566,4943,"GO:0005262",0.0367119626021935,0.999395009042397,1,10,"calcium channel activity","MF",NA
"468","Mcavernosa11489","Sc0000245",189623,194566,4943,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"469","Mcavernosa11492","Sc0000245",224079,229783,5704,"GO:0000786",0.0387485950479062,0.999344014221586,1,8,"nucleosome","CC",NA
"470","Mcavernosa11618","Sc0000248",137252,142787,5535,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"471","Mcavernosa11620","Sc0000248",163120,165635,2515,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"472","Mcavernosa11621","Sc0000248",223798,228913,5115,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"473","Mcavernosa11714","Sc0000251",33796,51745,17949,"GO:0046872",0.0276920837698567,0.995864482111343,3,153,"metal ion binding","MF",NA
"474","Mcavernosa11731","Sc0000251",212516,214962,2446,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"475","Mcavernosa11756","Sc0000252",89474,94466,4992,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"476","Mcavernosa11774","Sc0000252",282819,293627,10808,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"477","Mcavernosa11829","Sc0000253",149397,153192,3795,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"478","Mcavernosa11829","Sc0000253",149397,153192,3795,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"479","Mcavernosa11839","Sc0000253",264423,266470,2047,"GO:0046872",0.0276920837698567,0.995864482111343,3,153,"metal ion binding","MF","CvsT2"
"480","Mcavernosa11843","Sc0000253",287546,289807,2261,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"481","Mcavernosa11845","Sc0000253",303971,306239,2268,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"482","Mcavernosa11910","Sc0000256",920,6717,5797,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"483","Mcavernosa11930","Sc0000256",226050,230257,4207,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"484","Mcavernosa11936","Sc0000256",330938,349626,18688,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"485","Mcavernosa11979","Sc0000257",352124,356415,4291,"GO:0020037",0.000103342408030468,0.999992936360293,5,102,"heme binding","MF",NA
"486","Mcavernosa11979","Sc0000257",352124,356415,4291,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"487","Mcavernosa11980","Sc0000257",364789,369200,4411,"GO:0020037",0.000103342408030468,0.999992936360293,5,102,"heme binding","MF",NA
"488","Mcavernosa11980","Sc0000257",364789,369200,4411,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"489","Mcavernosa11982","Sc0000257",409541,415275,5734,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"490","Mcavernosa11982","Sc0000257",409541,415275,5734,"GO:0020037",0.000103342408030468,0.999992936360293,5,102,"heme binding","MF",NA
"491","Mcavernosa12028","xpSc0004678",133092,134973,1881,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"492","Mcavernosa12030","xpSc0004678",145196,148619,3423,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"493","Mcavernosa12035","xpSc0004678",215214,216452,1238,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"494","Mcavernosa12045","xpSc0004678",297476,304533,7057,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"495","Mcavernosa12045","xpSc0004678",297476,304533,7057,"GO:0007154",0.0354246941214408,0.999431344828769,1,11,"cell communication","BP",NA
"496","Mcavernosa12055","xpSc0004678",370490,375734,5244,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"497","Mcavernosa12055","xpSc0004678",370490,375734,5244,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"498","Mcavernosa12215","Sc0000264",401530,407932,6402,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"499","Mcavernosa12219","Sc0000137",27450,39664,12214,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"500","Mcavernosa12220","Sc0000137",40792,48316,7524,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"501","Mcavernosa12221","Sc0000137",51412,59720,8308,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"502","Mcavernosa12236","Sc0000137",167961,171795,3834,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"503","Mcavernosa12236","Sc0000137",167961,171795,3834,"GO:0038023",0.0212308358194467,0.999808372603324,1,7,"signaling receptor activity","MF",NA
"504","Mcavernosa12302","Sc0000138",405878,410764,4886,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"505","Mcavernosa12424","Sc0000141",199077,201281,2204,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"506","Mcavernosa12513","Sc0000142",436573,441051,4478,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"507","Mcavernosa12517","Sc0000142",454415,455948,1533,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"508","Mcavernosa12548","Sc0000143",157424,160777,3353,"GO:0070588",0.0408983807746931,0.999234211591375,1,12,"calcium ion transmembrane transport","BP",NA
"509","Mcavernosa12588","Sc0000144",39991,47973,7982,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"510","Mcavernosa12592","Sc0000144",65318,79808,14490,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"511","Mcavernosa12633","Sc0000144",509223,530808,21585,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"512","Mcavernosa12659","xfSc0000004",299257,328669,29412,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"513","Mcavernosa12676","xfSc0000004",508898,530122,21224,"GO:0046872",0.0276920837698567,0.995864482111343,3,153,"metal ion binding","MF",NA
"514","Mcavernosa12777","Sc0000146",17449,20619,3170,"GO:0015078",0.000961853279794035,0.999988278447883,2,10,"proton transmembrane transporter activity","MF",NA
"515","Mcavernosa12831","Sc0000147",53006,54808,1802,"GO:0046872",0.0276920837698567,0.995864482111343,3,153,"metal ion binding","MF",NA
"516","Mcavernosa13107","Sc0000152",182711,194289,11578,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"517","Mcavernosa13113","Sc0000152",216379,227471,11092,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"518","Mcavernosa13116","Sc0000152",237097,245187,8090,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"519","Mcavernosa13145","Sc0000152",505037,525498,20461,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"520","Mcavernosa13195","Sc0000154",106058,109328,3270,"GO:0046872",0.0276920837698567,0.995864482111343,3,153,"metal ion binding","MF",NA
"521","Mcavernosa13247","Sc0000154",517334,520247,2913,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"522","Mcavernosa13248","Sc0000154",520389,524640,4251,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"523","Mcavernosa13272","Sc0000155",284893,360021,75128,"GO:0007154",0.0354246941214408,0.999431344828769,1,11,"cell communication","BP",NA
"524","Mcavernosa13393","Sc0000157",405045,408189,3144,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"525","Mcavernosa13395","Sc0000157",423629,430470,6841,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"526","Mcavernosa13396","Sc0000157",433271,438614,5343,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"527","Mcavernosa13438","Sc0000158",458619,459731,1112,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"528","Mcavernosa13439","Sc0000158",471001,475152,4151,"GO:0046872",0.0276920837698567,0.995864482111343,3,153,"metal ion binding","MF",NA
"529","Mcavernosa13486","Sc0000159",429402,447821,18419,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"530","Mcavernosa13532","Sc0000160",305812,319157,13345,"GO:0055114",2.76935455978542e-05,0.999995771612945,10,420,"oxidation-reduction process","BP",NA
"531","Mcavernosa13549","Sc0000160",454668,471759,17091,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
