gene_id,length
plut2.m8.1225.m1,1899
plut2.m8.25056.m1,752
plut2.m8.6552.m1,790
plut2.m8.21128.m1,1350
plut2.m8.3652.m1,2349
plut2.m8.23785.m1,1911
plut2.m8.17472.m1,1457
plut2.m8.31280.m1,567
plut2.m8.24144.m1,1164
plut2.m8.766.m1,2224
plut2.m8.21582.m1,228
plut2.m8.27633.m1,823
plut2.m8.5143.m1,2271
plut2.m8.21918.m1,2040
plut2.m8.28305.m1,1930
plut2.m8.27550.m1,6640
plut2.m8.21155.m1,3326
plut2.m8.30357.m1,1103
plut2.m8.32680.m1,1637
plut2.m8.21970.m1,1410
plut2.m8.8621.m1,1310
plut2.m8.24647.m1,1560
plut2.m8.22963.m1,2583
plut2.m8.29096.m1,2511
plut2.m8.17268.m1,2683
plut2.m8.19216.m1,567
plut2.m8.22664.m1,3251
plut2.m8.19893.m1,631
plut2.m8.22040.m1,4289
plut2.m8.29270.m1,1710
plut2.m8.14909.m1,2531
plut2.m8.361.m1,696
plut2.m8.12814.m1,1236
plut2.m8.22235.m1,1203
plut2.m8.30958.m1,480
jamg1.model.xfSc0000107.12,2025
jamg1.model.xfSc0000107.14,588
plut2.m8.10241.m1,3949
plut2.m8.4215.m1,1542
plut2.m8.10100.m1,1945
plut2.m8.8990.m1,1700
plut2.m8.422.m1,2619
plut2.m8.2636.m1,246
plut2.m8.21436.m1,1113
plut2.m8.1560.m1,909
jamg1.model.Sc0000378.7,4785
plut2.m8.17263.m1,1617
plut2.m8.16554.m1,1692
jamg1.model.Sc0000378.1,4152
plut2.m8.20460.m1,1411
plut2.m8.9276.m1,704
plut2.m8.18937.m1,1155
plut2.m8.28893.m1,2472
plut2.m8.33513.m1,726
plut2.m8.13922.m1,930
plut2.m8.10432.m1,1250
plut2.m8.4128.m1,1083
plut2.m8.19859.m1,1227
jamg1.model.Sc0000194.16,714
plut2.m8.8452.m1,2330
jamg1.model.Sc0000194.13,2745
plut2.m8.8555.m1,1008
jamg1.model.Sc0000194.19,1149
plut2.m8.854.m1,957
plut2.m8.30576.m1,864
plut2.m8.185.m1,2095
plut2.m8.31138.m1,2424
plut2.m8.983.m1,1565
plut2.m8.28866.m1,6267
plut2.m8.14837.m1,552
plut2.m8.12991.m1,1917
jamg1.model.Sc0000228.70,249
plut2.m8.2382.m1,2860
plut2.m8.2008.m1,1200
plut2.m8.8084.m1,5974
plut2.m8.11902.m1,2287
plut2.m8.7262.m1,933
plut2.m8.31631.m1,399
plut2.m8.4394.m1,678
plut2.m8.20606.m1,225
plut2.m8.26721.m1,4581
plut2.m8.2092.m1,2257
plut2.m8.18306.m1,2337
plut2.m8.7483.m1,740
plut2.m8.13099.m1,1691
plut2.m8.12473.m1,2299
plut2.m8.4009.m1,1263
plut2.m8.21776.m1,3235
plut2.m8.21631.m1,3116
jamg1.model.Sc0000372.5,648
plut2.m8.33559.m1,936
plut2.m8.5084.m1,644
plut2.m8.21964.m1,387
plut2.m8.24806.m1,1884
plut2.m8.20589.m1,12994
plut2.m8.19421.m1,2460
plut2.m8.14934.m1,1993
plut2.m8.12881.m1,3988
plut2.m8.29693.m1,1395
plut2.m8.23269.m1,2401
plut2.m8.32477.m1,2567
plut2.m8.10467.m1,582
jamg1.model.Sc0000404.13,204
plut2.m8.3168.m1,772
plut2.m8.33259.m1,795
plut2.m8.22637.m1,2061
plut2.m8.17290.m1,5537
plut2.m8.11544.m1,2396
plut2.m8.7086.m1,2367
plut2.m8.28409.m1,1272
plut2.m8.5272.m1,5484
plut2.m8.30929.m1,2437
plut2.m8.20282.m1,228
plut2.m8.1656.m1,4682
plut2.m8.11976.m1,868
plut2.m8.12145.m1,1234
plut2.m8.7449.m1,1369
plut2.m8.13053.m1,2189
plut2.m8.7979.m1,1518
plut2.m8.13125.m1,1866
plut2.m8.10787.m1,1109
plut2.m8.9758.m1,2669
plut2.m8.6189.m1,19785
plut2.m8.26272.m1,465
jamg1.model.Sc0000019.59,324
plut2.m8.12606.m1,822
plut2.m8.21896.m1,606
plut2.m8.30565.m1,738
plut2.m8.26231.m1,597
plut2.m8.11604.m1,1981
jamg1.model.xfSc0000045.8,972
plut2.m8.4891.m1,273
plut2.m8.27707.m1,1620
plut2.m8.24716.m1,345
plut2.m8.21259.m1,489
plut2.m8.18418.m1,1551
plut2.m8.18779.m1,3760
plut2.m8.5880.m1,2441
jamg1.model.Sc0000495.33,951
plut2.m8.19571.m1,1482
plut2.m8.17818.m1,539
plut2.m8.12226.m1,2081
plut2.m8.26316.m1,531
plut2.m8.1722.m1,813
plut2.m8.6116.m1,3076
plut2.m8.14943.m1,348
jamg1.model.xpSc0007104.3,624
plut2.m8.23523.m1,3740
plut2.m8.24038.m1,312
plut2.m8.10810.m1,2747
plut2.m8.20131.m1,5866
plut2.m8.19102.m1,1231
plut2.m8.5284.m1,4730
plut2.m8.14864.m1,4919
plut2.m8.25721.m1,2679
plut2.m8.14795.m1,1776
plut2.m8.5128.m1,2951
plut2.m8.14532.m1,2372
plut2.m8.701.m1,2502
plut2.m8.14173.m1,3858
plut2.m8.12292.m1,1202
plut2.m8.5864.m1,570
plut2.m8.21917.m1,1114
plut2.m8.23062.m1,1191
plut2.m8.23737.m1,1287
plut2.m8.7170.m1,3636
plut2.m8.12083.m1,2057
plut2.m8.21039.m1,1605
plut2.m8.17563.m1,1342
plut2.m8.32770.m1,1524
plut2.m8.33156.m1,1868
plut2.m8.8946.m1,1479
plut2.m8.30220.m1,909
plut2.m8.5123.m1,354
jamg1.model.xpSc0007481.8,699
jamg1.model.xpSc0007481.9,3441
plut2.m8.909.m1,627
plut2.m8.2653.m1,3076
jamg1.model.xpSc0007481.3,1377
plut2.m8.12299.m1,5151
jamg1.model.xpSc0007481.1,604
jamg1.model.xpSc0007481.6,927
jamg1.model.xpSc0007481.4,1377
jamg1.model.xpSc0007481.5,1146
plut2.m8.2952.m1,1321
jamg1.model.xfSc0000015.26,864
plut2.m8.8605.m1,366
plut2.m8.10947.m1,297
plut2.m8.1438.m1,2294
plut2.m8.23297.m1,1593
plut2.m8.4636.m1,2619
plut2.m8.17244.m1,1758
plut2.m8.27793.m1,1633
plut2.m8.16922.m1,570
plut2.m8.5337.m1,680
plut2.m8.12830.m1,7902
plut2.m8.18180.m1,2337
plut2.m8.23645.m1,1488
plut2.m8.10781.m1,1215
plut2.m8.23376.m1,582
plut2.m8.4103.m1,1815
plut2.m8.7044.m1,2524
plut2.m8.32750.m1,652
plut2.m8.17977.m1,1268
plut2.m8.23488.m1,892
plut2.m8.17827.m1,1493
jamg1.model.Sc0000037.105,1422
jamg1.model.Sc0000037.104,1428
plut2.m8.5591.m1,2595
jamg1.model.Sc0000037.106,1425
plut2.m8.19820.m1,1339
plut2.m8.24549.m1,1155
jamg1.model.xfSc0000969.2,3036
plut2.m8.11599.m1,1032
jamg1.model.Sc0000206.23,906
plut2.m8.7908.m1,978
plut2.m8.25267.m1,468
plut2.m8.10509.m1,1107
plut2.m8.24581.m1,408
plut2.m8.613.m1,2310
plut2.m8.21361.m1,1255
plut2.m8.22484.m1,219
plut2.m8.23966.m1,639
jamg1.model.xfSc0000031.1,840
plut2.m8.18137.m1,1037
plut2.m8.17178.m1,2871
plut2.m8.16968.m1,252
jamg1.model.Sc0000122.53,906
plut2.m8.22440.m1,2673
plut2.m8.26760.m1,468
plut2.m8.7315.m1,1512
plut2.m8.32034.m1,950
plut2.m8.9085.m1,1907
plut2.m8.14334.m1,375
plut2.m8.7205.m1,1053
plut2.m8.3527.m1,279
plut2.m8.26530.m1,6345
plut2.m8.2350.m1,1107
plut2.m8.5873.m1,1614
plut2.m8.26427.m1,369
plut2.m8.11448.m1,3753
plut2.m8.4050.m1,434
plut2.m8.16026.m1,4452
plut2.m8.3003.m1,3514
plut2.m8.1050.m1,516
jamg1.model.Sc0000551.14,723
plut2.m8.18537.m1,2685
plut2.m8.14543.m1,2785
plut2.m8.1141.m1,1519
plut2.m8.9012.m1,1209
plut2.m8.16338.m1,570
jamg1.model.Sc0000551.11,750
jamg1.model.Sc0000551.10,861
plut2.m8.13045.m1,2272
plut2.m8.19406.m1,636
plut2.m8.23013.m1,635
plut2.m8.9373.m1,732
jamg1.model.Sc0000117.94,789
plut2.m8.23761.m1,846
plut2.m8.28910.m1,558
plut2.m8.9412.m1,564
plut2.m8.5550.m1,3444
plut2.m8.24990.m1,2589
plut2.m8.15353.m1,7546
plut2.m8.24765.m1,2538
plut2.m8.468.m1,2045
plut2.m8.17752.m1,1516
plut2.m8.3621.m1,2994
plut2.m8.33576.m1,783
plut2.m8.33005.m1,453
plut2.m8.31767.m1,657
plut2.m8.24781.m1,282
plut2.m8.29834.m1,1506
jamg1.model.Sc0000051.60,1263
plut2.m8.9773.m1,849
plut2.m8.7430.m1,1713
plut2.m8.2509.m1,1314
plut2.m8.27722.m1,1483
plut2.m8.7069.m1,1182
plut2.m8.5361.m1,2814
plut2.m8.8923.m1,780
plut2.m8.12595.m1,808
jamg1.model.Sc0000292.7,1968
jamg1.model.Sc0000292.6,1278
plut2.m8.14258.m1,1710
plut2.m8.2.m1,3387
plut2.m8.23387.m1,1454
plut2.m8.15252.m1,460
plut2.m8.6913.m1,627
plut2.m8.9197.m1,1261
plut2.m8.5909.m1,2876
jamg1.model.Sc0000103.36,642
plut2.m8.3206.m1,2027
plut2.m8.18825.m1,3786
plut2.m8.6003.m1,2169
plut2.m8.14.m1,1083
plut2.m8.10767.m1,2318
plut2.m8.26806.m1,1527
plut2.m8.12375.m1,588
plut2.m8.31548.m1,438
plut2.m8.11769.m1,645
jamg1.model.Sc0000335.9,1839
plut2.m8.26642.m1,1463
plut2.m8.23848.m1,1695
plut2.m8.16501.m1,4546
plut2.m8.2596.m1,1205
jamg1.model.Sc0000335.6,774
plut2.m8.10290.m1,803
plut2.m8.5430.m1,273
plut2.m8.23504.m1,3192
plut2.m8.24013.m1,1110
jamg1.model.Sc0000101.74,1008
plut2.m8.31473.m1,372
plut2.m8.13350.m1,939
jamg1.model.Sc0000101.71,654
jamg1.model.Sc0000101.73,1377
plut2.m8.21332.m1,1605
plut2.m8.29904.m1,1542
plut2.m8.6278.m1,772
plut2.m8.23891.m1,1812
plut2.m8.33366.m1,1158
plut2.m8.12121.m1,1395
plut2.m8.32351.m1,1048
plut2.m8.5803.m1,231
plut2.m8.24104.m1,752
plut2.m8.13220.m1,2016
plut2.m8.11178.m1,708
plut2.m8.8291.m1,957
plut2.m8.26649.m1,1419
jamg1.model.Sc0000143.13,3807
plut2.m8.22198.m1,925
plut2.m8.21016.m1,1332
plut2.m8.1579.m1,976
plut2.m8.1128.m1,676
plut2.m8.11431.m1,1407
plut2.m8.5104.m1,3816
jamg1.model.Sc0000091.77,585
jamg1.model.Sc0000091.70,1683
plut2.m8.22828.m1,2284
jamg1.model.Sc0000391.10,1098
plut2.m8.32389.m1,1579
plut2.m8.20841.m1,276
plut2.m8.8040.m1,633
plut2.m8.11105.m1,1376
plut2.m8.31725.m1,3970
plut2.m8.20230.m1,267
jamg1.model.xfSc0000038.10,471
plut2.m8.10968.m1,1138
plut2.m8.1103.m1,984
plut2.m8.7194.m1,3165
plut2.m8.24439.m1,538
plut2.m8.32598.m1,2327
plut2.m8.30551.m1,435
plut2.m8.31128.m1,756
plut2.m8.10156.m1,2560
plut2.m8.16252.m1,385
plut2.m8.11665.m1,1128
plut2.m8.3420.m1,6315
plut2.m8.14482.m1,945
plut2.m8.23313.m1,643
plut2.m8.9131.m1,858
plut2.m8.11381.m1,1251
plut2.m8.9838.m1,1413
plut2.m8.8739.m1,2900
plut2.m8.15384.m1,342
plut2.m8.33281.m1,2004
plut2.m8.22559.m1,2040
plut2.m8.32737.m1,576
plut2.m8.19978.m1,1179
plut2.m8.2889.m1,1182
plut2.m8.5238.m1,2391
plut2.m8.25062.m1,951
jamg1.model.Sc0000021.42,609
jamg1.model.Sc0000021.43,858
jamg1.model.Sc0000021.44,858
plut2.m8.11646.m1,2454
plut2.m8.24146.m1,756
plut2.m8.10058.m1,786
plut2.m8.14279.m1,1733
plut2.m8.4737.m1,3850
plut2.m8.20110.m1,4371
plut2.m8.9400.m1,1629
plut2.m8.25977.m1,2154
plut2.m8.15642.m1,3894
plut2.m8.7028.m1,13819
plut2.m8.19691.m1,6018
plut2.m8.32424.m1,1522
plut2.m8.12211.m1,1109
plut2.m8.25314.m1,1432
plut2.m8.10464.m1,318
plut2.m8.24338.m1,3006
plut2.m8.3955.m1,675
plut2.m8.19148.m1,1854
jamg1.model.Sc0000023.47,420
plut2.m8.3795.m1,3433
plut2.m8.10725.m1,1411
plut2.m8.21346.m1,657
jamg1.model.Sc0000067.65,717
plut2.m8.11127.m1,1104
jamg1.model.xpSc0007090.11,1140
plut2.m8.1009.m1,955
plut2.m8.25473.m1,198
plut2.m8.80.m1,3786
plut2.m8.15122.m1,2603
plut2.m8.9885.m1,4863
plut2.m8.6528.m1,9274
jamg1.model.xfSc0000477.7,879
plut2.m8.6036.m1,4364
plut2.m8.25800.m1,3459
plut2.m8.22845.m1,447
jamg1.model.Sc0000313.38,1389
plut2.m8.28568.m1,2163
plut2.m8.25843.m1,781
plut2.m8.2079.m1,1513
plut2.m8.26447.m1,525
plut2.m8.19526.m1,7002
plut2.m8.15886.m1,2486
plut2.m8.21339.m1,1527
plut2.m8.15338.m1,1404
plut2.m8.19590.m1,1188
plut2.m8.22712.m1,2926
plut2.m8.10324.m1,1185
plut2.m8.31298.m1,432
plut2.m8.32466.m1,2660
plut2.m8.20956.m1,2199
plut2.m8.13069.m1,473
plut2.m8.20241.m1,1242
jamg1.model.Sc0000214.15,831
plut2.m8.32348.m1,468
plut2.m8.32649.m1,472
plut2.m8.31458.m1,672
plut2.m8.15333.m1,8427
plut2.m8.22366.m1,966
plut2.m8.14643.m1,189
plut2.m8.29937.m1,3042
plut2.m8.18022.m1,2914
plut2.m8.5502.m1,1401
plut2.m8.25935.m1,453
plut2.m8.832.m1,1645
plut2.m8.31064.m1,309
plut2.m8.15679.m1,492
plut2.m8.18512.m1,3595
plut2.m8.1318.m1,408
plut2.m8.32699.m1,1065
plut2.m8.6934.m1,960
plut2.m8.30211.m1,1802
plut2.m8.33237.m1,597
plut2.m8.1737.m1,3130
plut2.m8.1378.m1,1974
plut2.m8.29599.m1,1443
plut2.m8.31258.m1,1272
plut2.m8.33494.m1,396
plut2.m8.999.m1,3489
jamg1.model.Sc0000286.49,645
plut2.m8.515.m1,864
plut2.m8.9684.m1,4867
plut2.m8.20517.m1,253
plut2.m8.19564.m1,564
plut2.m8.6297.m1,2156
plut2.m8.7890.m1,3307
plut2.m8.17039.m1,3201
plut2.m8.4153.m1,409
plut2.m8.2465.m1,3921
plut2.m8.26622.m1,1745
plut2.m8.25365.m1,1536
plut2.m8.29348.m1,822
plut2.m8.7021.m1,3891
plut2.m8.2270.m1,1556
plut2.m8.25817.m1,969
plut2.m8.29025.m1,645
plut2.m8.14148.m1,1071
plut2.m8.16581.m1,1552
plut2.m8.6200.m1,474
plut2.m8.29914.m1,1968
plut2.m8.2339.m1,3094
plut2.m8.13887.m1,1899
plut2.m8.25714.m1,186
plut2.m8.29335.m1,960
plut2.m8.1168.m1,2239
jamg1.model.Sc0000192.7,1221
plut2.m8.14720.m1,3561
plut2.m8.29266.m1,417
plut2.m8.3514.m1,3009
plut2.m8.19839.m1,582
jamg1.model.Sc0000510.31,399
plut2.m8.30997.m1,471
plut2.m8.9943.m1,2426
plut2.m8.12679.m1,324
plut2.m8.11076.m1,375
plut2.m8.4442.m1,6278
plut2.m8.20124.m1,721
plut2.m8.16827.m1,534
plut2.m8.22371.m1,3264
plut2.m8.22249.m1,1431
plut2.m8.1805.m1,1449
plut2.m8.25049.m1,549
plut2.m8.26446.m1,1156
plut2.m8.9615.m1,468
plut2.m8.29616.m1,434
plut2.m8.17346.m1,234
plut2.m8.15360.m1,513
plut2.m8.17251.m1,1374
plut2.m8.25000.m1,3982
plut2.m8.7003.m1,3439
plut2.m8.24361.m1,3767
plut2.m8.16867.m1,1209
plut2.m8.27569.m1,912
plut2.m8.4408.m1,6710
plut2.m8.25868.m1,784
plut2.m8.19163.m1,1203
plut2.m8.28.m1,1308
plut2.m8.21378.m1,933
plut2.m8.15950.m1,2325
plut2.m8.2044.m1,4681
plut2.m8.17168.m1,3837
jamg1.model.Sc0000634.5,1296
plut2.m8.664.m1,471
plut2.m8.15571.m1,231
plut2.m8.25454.m1,966
plut2.m8.18873.m1,4563
plut2.m8.358.m1,1960
plut2.m8.20544.m1,192
plut2.m8.22303.m1,3703
plut2.m8.19387.m1,1050
jamg1.model.Sc0000606.6,2079
jamg1.model.Sc0000606.7,732
plut2.m8.18143.m1,762
plut2.m8.2041.m1,2346
plut2.m8.33419.m1,1405
plut2.m8.18358.m1,3592
jamg1.model.Sc0000322.20,1209
plut2.m8.17445.m1,5124
plut2.m8.26460.m1,235
plut2.m8.31143.m1,1115
plut2.m8.17858.m1,1140
plut2.m8.7429.m1,438
plut2.m8.21716.m1,1532
plut2.m8.17935.m1,1069
plut2.m8.27590.m1,1130
plut2.m8.2814.m1,3694
plut2.m8.12501.m1,1100
plut2.m8.10526.m1,5387
plut2.m8.15910.m1,519
plut2.m8.12940.m1,2104
plut2.m8.31277.m1,396
jamg1.model.xpSc0007214.3,552
plut2.m8.32673.m1,816
plut2.m8.12596.m1,6673
plut2.m8.8773.m1,249
plut2.m8.1814.m1,822
plut2.m8.13082.m1,550
plut2.m8.3409.m1,5878
plut2.m8.1943.m1,964
plut2.m8.18799.m1,1179
plut2.m8.11850.m1,1496
plut2.m8.4052.m1,225
plut2.m8.17565.m1,606
plut2.m8.15314.m1,4311
plut2.m8.9387.m1,1605
plut2.m8.19771.m1,1823
plut2.m8.18009.m1,984
plut2.m8.5033.m1,1631
plut2.m8.5754.m1,528
plut2.m8.4993.m1,976
plut2.m8.6163.m1,1728
plut2.m8.5676.m1,3659
plut2.m8.18226.m1,603
plut2.m8.20265.m1,3012
plut2.m8.11229.m1,2465
plut2.m8.28592.m1,375
plut2.m8.24924.m1,1827
plut2.m8.24465.m1,1173
plut2.m8.9160.m1,3763
plut2.m8.20532.m1,2031
jamg1.model.Sc0000001.184,405
plut2.m8.17886.m1,2870
plut2.m8.9458.m1,723
plut2.m8.16059.m1,1341
plut2.m8.13136.m1,1729
plut2.m8.21754.m1,456
plut2.m8.1292.m1,1113
plut2.m8.4885.m1,648
plut2.m8.4960.m1,351
plut2.m8.10638.m1,3387
plut2.m8.1314.m1,1704
plut2.m8.19638.m1,285
plut2.m8.2217.m1,896
plut2.m8.15631.m1,1365
plut2.m8.14435.m1,794
plut2.m8.24177.m1,1848
plut2.m8.23368.m1,3045
plut2.m8.23163.m1,2325
plut2.m8.4995.m1,2379
plut2.m8.11486.m1,2504
plut2.m8.3904.m1,1733
plut2.m8.25773.m1,1596
plut2.m8.6387.m1,684
plut2.m8.17416.m1,2773
plut2.m8.29219.m1,799
plut2.m8.9479.m1,1518
plut2.m8.24203.m1,619
plut2.m8.425.m1,2561
plut2.m8.8521.m1,1926
plut2.m8.12785.m1,648
plut2.m8.19784.m1,4533
plut2.m8.5006.m1,528
plut2.m8.20816.m1,252
plut2.m8.1116.m1,2662
plut2.m8.21032.m1,1192
plut2.m8.5111.m1,2517
plut2.m8.30230.m1,741
plut2.m8.12323.m1,1194
plut2.m8.31884.m1,810
plut2.m8.21813.m1,2457
plut2.m8.22836.m1,3538
plut2.m8.4241.m1,3235
plut2.m8.27356.m1,189
plut2.m8.3740.m1,684
jamg1.model.Sc0000761.2,543
plut2.m8.32874.m1,753
plut2.m8.4784.m1,405
plut2.m8.22761.m1,2979
plut2.m8.14699.m1,557
plut2.m8.22185.m1,4126
plut2.m8.33298.m1,1073
plut2.m8.5228.m1,1952
plut2.m8.4336.m1,1176
plut2.m8.23129.m1,3956
plut2.m8.10045.m1,2498
plut2.m8.20338.m1,861
plut2.m8.599.m1,2958
plut2.m8.21353.m1,921
plut2.m8.8083.m1,2421
plut2.m8.17366.m1,2135
plut2.m8.16477.m1,1509
jamg1.model.Sc0000253.42,5595
plut2.m8.27807.m1,5130
plut2.m8.7613.m1,969
plut2.m8.22326.m1,9479
plut2.m8.18854.m1,4065
plut2.m8.27695.m1,1949
plut2.m8.13265.m1,258
plut2.m8.27262.m1,4059
plut2.m8.10357.m1,267
plut2.m8.2746.m1,914
plut2.m8.5727.m1,417
plut2.m8.22475.m1,4428
plut2.m8.17307.m1,4482
plut2.m8.5723.m1,810
plut2.m8.17194.m1,2351
plut2.m8.933.m1,1529
plut2.m8.17673.m1,1265
plut2.m8.24627.m1,1927
plut2.m8.30451.m1,303
plut2.m8.9138.m1,557
plut2.m8.4818.m1,1269
plut2.m8.11838.m1,5514
plut2.m8.15044.m1,2265
plut2.m8.19904.m1,261
plut2.m8.30492.m1,2181
plut2.m8.21762.m1,2542
plut2.m8.7981.m1,5247
plut2.m8.233.m1,2429
plut2.m8.13426.m1,1520
plut2.m8.32426.m1,1284
plut2.m8.25649.m1,777
plut2.m8.60.m1,1517
plut2.m8.32349.m1,433
plut2.m8.8149.m1,1671
plut2.m8.20492.m1,586
plut2.m8.3957.m1,528
plut2.m8.17678.m1,2709
plut2.m8.7211.m1,1029
plut2.m8.8366.m1,885
plut2.m8.7121.m1,709
plut2.m8.31090.m1,492
plut2.m8.25482.m1,2748
plut2.m8.4079.m1,1281
plut2.m8.12181.m1,2265
plut2.m8.12821.m1,1191
plut2.m8.18073.m1,2482
plut2.m8.12288.m1,2893
plut2.m8.18243.m1,1024
plut2.m8.8687.m1,393
plut2.m8.12756.m1,690
plut2.m8.7512.m1,2157
plut2.m8.20060.m1,6799
plut2.m8.17469.m1,3658
plut2.m8.29074.m1,183
plut2.m8.21651.m1,1147
plut2.m8.31587.m1,318
plut2.m8.30637.m1,1432
plut2.m8.7551.m1,2068
plut2.m8.3545.m1,1485
plut2.m8.24719.m1,1567
plut2.m8.4354.m1,2209
plut2.m8.23332.m1,2593
plut2.m8.11828.m1,4170
plut2.m8.19865.m1,396
plut2.m8.888.m1,1636
plut2.m8.21151.m1,2480
plut2.m8.3188.m1,5049
plut2.m8.16728.m1,1476
plut2.m8.26565.m1,2115
plut2.m8.20319.m1,2261
plut2.m8.4949.m1,1619
plut2.m8.22710.m1,2766
plut2.m8.11603.m1,3489
plut2.m8.19444.m1,2366
plut2.m8.28469.m1,4728
plut2.m8.1854.m1,702
plut2.m8.3399.m1,1104
plut2.m8.1173.m1,1280
jamg1.model.Sc0000109.17,1008
plut2.m8.16394.m1,3018
plut2.m8.28379.m1,354
plut2.m8.12041.m1,2477
plut2.m8.1325.m1,3207
plut2.m8.12662.m1,1629
plut2.m8.17317.m1,1239
plut2.m8.21733.m1,4614
plut2.m8.21420.m1,477
plut2.m8.23144.m1,601
plut2.m8.29512.m1,735
plut2.m8.27642.m1,3874
plut2.m8.30213.m1,684
plut2.m8.9829.m1,3361
plut2.m8.7287.m1,675
plut2.m8.14343.m1,387
plut2.m8.23491.m1,6043
plut2.m8.19654.m1,555
plut2.m8.18709.m1,2344
plut2.m8.20457.m1,1101
plut2.m8.15525.m1,2431
plut2.m8.12239.m1,2015
plut2.m8.6273.m1,207
plut2.m8.23426.m1,1034
plut2.m8.30000.m1,1604
plut2.m8.24117.m1,849
plut2.m8.29236.m1,276
plut2.m8.13896.m1,336
plut2.m8.13911.m1,2932
jamg1.model.xfSc0000226.6,1089
plut2.m8.11466.m1,2242
plut2.m8.7329.m1,2517
plut2.m8.14451.m1,849
plut2.m8.30612.m1,882
plut2.m8.19827.m1,1200
plut2.m8.26139.m1,291
plut2.m8.10754.m1,3093
plut2.m8.10120.m1,1179
plut2.m8.830.m1,2493
plut2.m8.26041.m1,794
jamg1.model.Sc0000038.63,597
plut2.m8.7914.m1,1023
plut2.m8.23006.m1,4900
jamg1.model.Sc0000894.2,687
plut2.m8.21878.m1,237
plut2.m8.22851.m1,1056
plut2.m8.15018.m1,198
plut2.m8.22930.m1,870
plut2.m8.26266.m1,510
plut2.m8.17436.m1,291
plut2.m8.12344.m1,2694
plut2.m8.8397.m1,12040
plut2.m8.17224.m1,922
plut2.m8.16583.m1,1836
plut2.m8.6829.m1,2470
plut2.m8.2448.m1,514
plut2.m8.7475.m1,2152
plut2.m8.32657.m1,4153
plut2.m8.19760.m1,978
plut2.m8.5026.m1,1521
plut2.m8.25348.m1,2024
plut2.m8.12279.m1,1752
plut2.m8.1133.m1,2723
plut2.m8.6347.m1,3468
plut2.m8.5916.m1,3171
plut2.m8.8740.m1,1809
plut2.m8.9541.m1,3929
plut2.m8.1795.m1,615
plut2.m8.8401.m1,2791
plut2.m8.30664.m1,5373
plut2.m8.32253.m1,669
plut2.m8.30512.m1,504
plut2.m8.30995.m1,1119
plut2.m8.33088.m1,2184
plut2.m8.572.m1,2358
plut2.m8.4275.m1,657
plut2.m8.3025.m1,4631
plut2.m8.23106.m1,618
plut2.m8.23215.m1,1740
plut2.m8.11257.m1,1059
plut2.m8.7707.m1,1197
plut2.m8.2721.m1,2623
plut2.m8.30489.m1,2190
plut2.m8.13193.m1,483
plut2.m8.19370.m1,4077
plut2.m8.16510.m1,4998
plut2.m8.13989.m1,1939
plut2.m8.16497.m1,2603
plut2.m8.28493.m1,621
plut2.m8.9113.m1,1116
plut2.m8.29180.m1,1641
plut2.m8.4833.m1,1408
plut2.m8.29566.m1,1447
plut2.m8.730.m1,1318
plut2.m8.21264.m1,4064
plut2.m8.24363.m1,4844
plut2.m8.1629.m1,1646
plut2.m8.21491.m1,1534
plut2.m8.18054.m1,1272
plut2.m8.16865.m1,5192
plut2.m8.2880.m1,1689
plut2.m8.8133.m1,630
plut2.m8.26658.m1,411
plut2.m8.8303.m1,3736
plut2.m8.15178.m1,1104
plut2.m8.9985.m1,2077
plut2.m8.17653.m1,1476
plut2.m8.7236.m1,1740
jamg1.model.Sc0000188.36,831
plut2.m8.3691.m1,759
plut2.m8.26255.m1,366
plut2.m8.28888.m1,5214
plut2.m8.4137.m1,8421
plut2.m8.11308.m1,2795
plut2.m8.29519.m1,741
plut2.m8.16365.m1,264
plut2.m8.26104.m1,599
jamg1.model.xfSc0000019.16,558
jamg1.model.xfSc0000019.11,567
plut2.m8.10425.m1,351
plut2.m8.6112.m1,1562
plut2.m8.27394.m1,1302
jamg1.model.Sc0000113.77,2130
plut2.m8.17482.m1,645
plut2.m8.24786.m1,911
plut2.m8.13416.m1,980
plut2.m8.1182.m1,1650
plut2.m8.2399.m1,1047
jamg1.model.Sc0000238.8,1125
plut2.m8.9210.m1,984
jamg1.model.Sc0000034.90,843
plut2.m8.19009.m1,816
jamg1.model.Sc0000034.96,801
plut2.m8.15476.m1,1245
plut2.m8.24320.m1,1851
plut2.m8.21725.m1,708
plut2.m8.5057.m1,4787
plut2.m8.10202.m1,489
plut2.m8.3562.m1,1536
plut2.m8.7076.m1,3001
jamg1.model.Sc0000202.6,1089
plut2.m8.33140.m1,753
plut2.m8.24842.m1,2107
plut2.m8.11452.m1,1551
plut2.m8.32092.m1,1143
plut2.m8.30020.m1,417
plut2.m8.17550.m1,1836
plut2.m8.6158.m1,4991
plut2.m8.16976.m1,1098
plut2.m8.9690.m1,1104
plut2.m8.13227.m1,621
plut2.m8.21409.m1,3487
plut2.m8.23583.m1,453
jamg1.model.Sc0000148.38,711
plut2.m8.2646.m1,387
plut2.m8.16580.m1,513
plut2.m8.12047.m1,1241
jamg1.model.Sc0000148.36,1107
jamg1.model.Sc0000148.35,1590
jamg1.model.Sc0000103.77,606
plut2.m8.4842.m1,1467
plut2.m8.1367.m1,8730
plut2.m8.31186.m1,450
plut2.m8.24950.m1,1393
plut2.m8.15735.m1,270
plut2.m8.14135.m1,306
