"","GO.IDs","gene_id","term","ontology","over_represented_pvalue","log2FoldChange","padj","Treatment_Compare","Species","Site","GO.Term","GO.Slim.Term","Cat"
"26378","GO:0050660","Mcavernosa01252","flavin adenine dinucleotide binding","MF",0.030970754,-2.078152054,0.039662932,"CvsT1","M.cavernosa","Florida","FAD binding","other molecular function","F"
"26379","GO:0050660","Mcavernosa02968","flavin adenine dinucleotide binding","MF",0.030970754,-2.385831049,0.0402567,"CvsT2","M.cavernosa","Florida","FAD binding","other molecular function","F"
"28339","GO:0052894","Mcavernosa01252","norspermine:oxygen oxidoreductase activity","MF",0.004225595,-2.691997683,0.000245061,"CvsT2","M.cavernosa","Florida",NA,NA,NA
"28340","GO:0052894","Mcavernosa01252","norspermine:oxygen oxidoreductase activity","MF",0.004225595,-2.078152054,0.039662932,"CvsT1","M.cavernosa","Florida",NA,NA,NA
"28341","GO:0052901","Mcavernosa01252","spermine:oxygen oxidoreductase (spermidine-forming) activity","MF",0.004225595,-2.691997683,0.000245061,"CvsT2","M.cavernosa","Florida",NA,NA,NA
"28342","GO:0052901","Mcavernosa01252","spermine:oxygen oxidoreductase (spermidine-forming) activity","MF",0.004225595,-2.078152054,0.039662932,"CvsT1","M.cavernosa","Florida",NA,NA,NA
"28343","GO:0052903","Mcavernosa01252","N1-acetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity","MF",0.004225595,-2.691997683,0.000245061,"CvsT2","M.cavernosa","Florida",NA,NA,NA
"28344","GO:0052903","Mcavernosa01252","N1-acetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity","MF",0.004225595,-2.078152054,0.039662932,"CvsT1","M.cavernosa","Florida",NA,NA,NA
"28345","GO:0052904","Mcavernosa01252","N1-acetylspermidine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity","MF",0.004225595,-2.078152054,0.039662932,"CvsT1","M.cavernosa","Florida",NA,NA,NA
"28346","GO:0052904","Mcavernosa01252","N1-acetylspermidine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity","MF",0.004225595,-2.691997683,0.000245061,"CvsT2","M.cavernosa","Florida",NA,NA,NA
"31045","GO:0098821","Mcavernosa15503","BMP receptor activity","MF",0.005289377,-2.09934597,0.008148406,"CvsT3","M.cavernosa","Florida",NA,NA,NA
"31046","GO:0098821","Mcavernosa15503","BMP receptor activity","MF",0.005289377,-1.847841721,0.036764989,"CvsT2","M.cavernosa","Florida",NA,NA,NA
"31048","GO:0099635","Mcavernosa33068","voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels","MF",0.02031177,-1.046864772,0.0261073,"CvsT2","M.cavernosa","Florida",NA,NA,NA
"31221","GO:0004709","LOC110045321","MAP kinase kinase kinase activity","MF",0.005353528,-1.645674615,0.006645657,"CvsT3","O.faveolata","Florida","MAP kinase kinase kinase activity","signal transduction activity","F"
"3123","GO:0004709","LOC110045321","MAP kinase kinase kinase activity","MF",0.005353528,-1.645674615,0.006645657,"CvsT3","O.faveolata","Florida","MAP kinase kinase kinase activity","kinase activity","F"
"3371","GO:0004983","LOC110045321","neuropeptide Y receptor activity","MF",0.019686531,-1.645674615,0.006645657,"CvsT3","O.faveolata","Florida","neuropeptide Y receptor activity","signal transduction activity","F"
"3525","GO:0005164","LOC110044078","tumor necrosis factor receptor binding","MF",0.010700667,-3.276836382,0.006645657,"CvsT3","O.faveolata","Florida","tumor necrosis factor receptor binding","signal transduction activity","F"
"3526","GO:0005164","LOC110044078","tumor necrosis factor receptor binding","MF",0.010700667,-3.163505819,0.026412438,"CvsT1","O.faveolata","Florida","tumor necrosis factor receptor binding","signal transduction activity","F"
"5901","GO:0008146","LOC110045321","sulfotransferase activity","MF",0.030461659,-1.645674615,0.006645657,"CvsT3","O.faveolata","Florida","sulfotransferase activity","other molecular function","F"
"5913","GO:0008168","LOC110059125","methyltransferase activity","MF",0.038899684,-3.06731412,0.016956755,"CvsT3","O.faveolata","Florida","methyltransferase activity","other molecular function","F"
"12492","GO:0019901","LOC110045321","protein kinase binding","MF",0.047193128,-1.645674615,0.006645657,"CvsT3","O.faveolata","Florida","protein kinase binding","other molecular function","F"
"16374","GO:0032813","LOC110044078","tumor necrosis factor receptor superfamily binding","MF",0.000375161,-3.163505819,0.026412438,"CvsT1","O.faveolata","Florida","tumor necrosis factor receptor superfamily binding","signal transduction activity","F"
"16375","GO:0032813","LOC110044078","tumor necrosis factor receptor superfamily binding","MF",0.000375161,-3.276836382,0.006645657,"CvsT3","O.faveolata","Florida","tumor necrosis factor receptor superfamily binding","signal transduction activity","F"
"24338","GO:0047756","LOC110045321","chondroitin 4-sulfotransferase activity","MF",0.00152834,-1.645674615,0.006645657,"CvsT3","O.faveolata","Florida","chondroitin 4-sulfotransferase activity","other molecular function","F"
"26201","GO:0050659","LOC110045321","N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity","MF",0.002260624,-1.645674615,0.006645657,"CvsT3","O.faveolata","Florida","N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity","other molecular function","F"
"7","GO:0000010","Pocillopora_acuta_HIv1_PredGene_g4955.t1","trans-hexaprenyltranstransferase activity","MF",0.025012717,0.932705836,0.044854356,"CvsHigh","P.acuta","Hawaii","trans-hexaprenyltranstransferase activity","other molecular function","F"
"30","GO:0000035","Pocillopora_acuta_HIv1_PredGene_g24638.t1","acyl binding","MF",0.045040348,-2.790061721,5.09e-08,"CvsMid","P.acuta","Hawaii","acyl binding","other molecular function","F"
"31","GO:0000035","Pocillopora_acuta_HIv1_PredGene_g24638.t1","acyl binding","MF",0.045040348,-2.800082065,5.48e-08,"CvsHigh","P.acuta","Hawaii","acyl binding","other molecular function","F"
"32","GO:0000036","Pocillopora_acuta_HIv1_PredGene_g24638.t1","acyl carrier activity","MF",0.045866053,-2.790061721,5.09e-08,"CvsMid","P.acuta","Hawaii","acyl carrier activity","transporter activity","F"
"33","GO:0000036","Pocillopora_acuta_HIv1_PredGene_g24638.t1","acyl carrier activity","MF",0.045866053,-2.800082065,5.48e-08,"CvsHigh","P.acuta","Hawaii","acyl carrier activity","transporter activity","F"
"178","GO:0000170","Pocillopora_acuta_HIv1_PredGene_g8027.t1","sphingosine hydroxylase activity","MF",0.013092246,1.118018932,1.24e-05,"CvsHigh","P.acuta","Hawaii","sphingosine hydroxylase activity","other molecular function","F"
"1338","GO:0001972","Pocillopora_acuta_HIv1_PredGene_g28160.t1","retinoic acid binding","MF",0.014492203,1.564500504,0.000145701,"CvsHigh","P.acuta","Hawaii","retinoic acid binding","other molecular function","F"
"1339","GO:0001972","Pocillopora_acuta_HIv1_PredGene_g12087.t1","retinoic acid binding","MF",0.014492203,1.58446803,0.000113344,"CvsHigh","P.acuta","Hawaii","retinoic acid binding","other molecular function","F"
"2538","GO:0003725","Pocillopora_acuta_HIv1_PredGene_g28596.t1","double-stranded RNA binding","MF",0.031218323,-2.476070571,0.011147969,"CvsHigh","P.acuta","Hawaii","double-stranded RNA binding","nucleic acid binding activity","F"
"2539","GO:0003725","Pocillopora_acuta_HIv1_PredGene_g19003.t1","double-stranded RNA binding","MF",0.031218323,-1.543168552,0.02206762,"CvsHigh","P.acuta","Hawaii","double-stranded RNA binding","nucleic acid binding activity","F"
"2540","GO:0003725","Pocillopora_acuta_HIv1_PredGene_g6360.t1","double-stranded RNA binding","MF",0.031218323,-1.931875827,0.013821784,"CvsMid","P.acuta","Hawaii","double-stranded RNA binding","nucleic acid binding activity","F"
"2541","GO:0003725","Pocillopora_acuta_HIv1_PredGene_g28596.t1","double-stranded RNA binding","MF",0.031218323,-2.411021811,0.029498639,"CvsMid","P.acuta","Hawaii","double-stranded RNA binding","nucleic acid binding activity","F"
"2542","GO:0003725","Pocillopora_acuta_HIv1_PredGene_g6360.t1","double-stranded RNA binding","MF",0.031218323,-1.93572877,0.008638832,"CvsHigh","P.acuta","Hawaii","double-stranded RNA binding","nucleic acid binding activity","F"
"2552","GO:0003755","Pocillopora_acuta_HIv1_PredGene_g16674.t1","peptidyl-prolyl cis-trans isomerase activity","MF",0.044179854,-1.809857644,0.000933518,"CvsMid","P.acuta","Hawaii","peptidyl-prolyl cis-trans isomerase activity","other molecular function","F"
"2553","GO:0003755","Pocillopora_acuta_HIv1_PredGene_g29724.t1","peptidyl-prolyl cis-trans isomerase activity","MF",0.044179854,-1.164463129,0.019794542,"CvsHigh","P.acuta","Hawaii","peptidyl-prolyl cis-trans isomerase activity","other molecular function","F"
"2554","GO:0003755","Pocillopora_acuta_HIv1_PredGene_g16674.t1","peptidyl-prolyl cis-trans isomerase activity","MF",0.044179854,-1.521950461,0.011490968,"CvsHigh","P.acuta","Hawaii","peptidyl-prolyl cis-trans isomerase activity","other molecular function","F"
"2555","GO:0003755","Pocillopora_acuta_HIv1_PredGene_g16674.t2","peptidyl-prolyl cis-trans isomerase activity","MF",0.044179854,-1.809857644,0.000933518,"CvsMid","P.acuta","Hawaii","peptidyl-prolyl cis-trans isomerase activity","other molecular function","F"
"2556","GO:0003755","Pocillopora_acuta_HIv1_PredGene_g16674.t2","peptidyl-prolyl cis-trans isomerase activity","MF",0.044179854,-1.521950461,0.011490968,"CvsHigh","P.acuta","Hawaii","peptidyl-prolyl cis-trans isomerase activity","other molecular function","F"
"2557","GO:0003755","Pocillopora_acuta_HIv1_PredGene_g29724.t1","peptidyl-prolyl cis-trans isomerase activity","MF",0.044179854,-1.299534768,0.009012584,"CvsMid","P.acuta","Hawaii","peptidyl-prolyl cis-trans isomerase activity","other molecular function","F"
"2567","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g6689.t1","catalytic activity","MF",0.007486393,-1.849062048,0.003508394,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2568","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g9372.t2","catalytic activity","MF",0.007486393,3.404896947,5.99e-32,"CvsMid","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2569","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g21093.t2","catalytic activity","MF",0.007486393,2.20460527,6.09e-12,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2570","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g21093.t1","catalytic activity","MF",0.007486393,2.20460527,6.09e-12,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2571","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g27314.t1","catalytic activity","MF",0.007486393,-0.970320001,0.045481267,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2572","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g9372.t1","catalytic activity","MF",0.007486393,2.992668601,1.02e-24,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2573","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g953.t1","catalytic activity","MF",0.007486393,-0.897987593,0.032598208,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2574","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g22758.t1","catalytic activity","MF",0.007486393,1.334586829,0.007780785,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2575","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g9372.t2","catalytic activity","MF",0.007486393,2.992668601,1.02e-24,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2576","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g19464.t1","catalytic activity","MF",0.007486393,1.637312265,4.56e-05,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2577","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g21093.t1","catalytic activity","MF",0.007486393,2.463760758,4.89e-15,"CvsMid","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2578","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g10986.t1","catalytic activity","MF",0.007486393,-3.238842739,0.019133466,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2579","GO:0003824","Pocillopora_acuta_HIv1_PredGene_5516_t","catalytic activity","MF",0.007486393,-1.231848575,0.032788649,"CvsMid","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2580","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g19464.t2","catalytic activity","MF",0.007486393,1.637312265,4.56e-05,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2581","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g30033.t1","catalytic activity","MF",0.007486393,1.857212029,6.05e-05,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2582","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g20277.t1","catalytic activity","MF",0.007486393,-1.231848575,0.032788649,"CvsMid","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2583","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g9927.t1","catalytic activity","MF",0.007486393,1.660793218,0.000407255,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2584","GO:0003824","Pocillopora_acuta_HIv1_PredGene_31452_t","catalytic activity","MF",0.007486393,-1.320236411,0.009955826,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2585","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g5916.t1","catalytic activity","MF",0.007486393,-1.320236411,0.009955826,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2586","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g7769.t1","catalytic activity","MF",0.007486393,-1.923252844,0.019006519,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2587","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g21093.t2","catalytic activity","MF",0.007486393,2.463760758,4.89e-15,"CvsMid","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2588","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g9372.t1","catalytic activity","MF",0.007486393,3.404896947,5.99e-32,"CvsMid","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2632","GO:0003868","Pocillopora_acuta_HIv1_PredGene_g73.t1","4-hydroxyphenylpyruvate dioxygenase activity","MF",0.024315105,1.188799994,0.001471088,"CvsHigh","P.acuta","Hawaii","4-hydroxyphenylpyruvate dioxygenase activity","other molecular function","F"
"2656","GO:0003906","Pocillopora_acuta_HIv1_PredGene_g19464.t1","DNA-(apurinic or apyrimidinic site) endonuclease activity","MF",0.008396997,1.637312265,4.56e-05,"CvsHigh","P.acuta","Hawaii","DNA-(apurinic or apyrimidinic site) lyase activity","other molecular function","F"
"2657","GO:0003906","Pocillopora_acuta_HIv1_PredGene_g19464.t2","DNA-(apurinic or apyrimidinic site) endonuclease activity","MF",0.008396997,1.637312265,4.56e-05,"CvsHigh","P.acuta","Hawaii","DNA-(apurinic or apyrimidinic site) lyase activity","other molecular function","F"
"2683","GO:0003943","Pocillopora_acuta_HIv1_PredGene_g27314.t1","N-acetylgalactosamine-4-sulfatase activity","MF",0.032642485,-0.970320001,0.045481267,"CvsHigh","P.acuta","Hawaii","N-acetylgalactosamine-4-sulfatase activity","other molecular function","F"
"2684","GO:0003943","Pocillopora_acuta_HIv1_PredGene_g7769.t1","N-acetylgalactosamine-4-sulfatase activity","MF",0.032642485,-1.923252844,0.019006519,"CvsHigh","P.acuta","Hawaii","N-acetylgalactosamine-4-sulfatase activity","other molecular function","F"
"2786","GO:0004064","Pocillopora_acuta_HIv1_PredGene_g1271.t1","arylesterase activity","MF",0.014962992,2.178956121,0.002272658,"CvsHigh","P.acuta","Hawaii","arylesterase activity","other molecular function","F"
"2787","GO:0004064","Pocillopora_acuta_HIv1_PredGene_g1272.t1","arylesterase activity","MF",0.014962992,2.061473047,0.008638832,"CvsHigh","P.acuta","Hawaii","arylesterase activity","other molecular function","F"
"2788","GO:0004064","Pocillopora_acuta_HIv1_PredGene_g1272.t1","arylesterase activity","MF",0.014962992,2.94270093,4.57e-05,"MidvsHigh","P.acuta","Hawaii","arylesterase activity","other molecular function","F"
"2813","GO:0004089","Pocillopora_acuta_HIv1_PredGene_g1272.t1","carbonate dehydratase activity","MF",0.027272007,2.061473047,0.008638832,"CvsHigh","P.acuta","Hawaii","carbonate dehydratase activity","other molecular function","F"
"2814","GO:0004089","Pocillopora_acuta_HIv1_PredGene_g1272.t1","carbonate dehydratase activity","MF",0.027272007,2.94270093,4.57e-05,"MidvsHigh","P.acuta","Hawaii","carbonate dehydratase activity","other molecular function","F"
"2815","GO:0004089","Pocillopora_acuta_HIv1_PredGene_g1271.t1","carbonate dehydratase activity","MF",0.027272007,2.178956121,0.002272658,"CvsHigh","P.acuta","Hawaii","carbonate dehydratase activity","other molecular function","F"
"2843","GO:0004121","Pocillopora_acuta_HIv1_PredGene_g20277.t1","cystathionine beta-lyase activity","MF",0.004120069,-1.231848575,0.032788649,"CvsMid","P.acuta","Hawaii","cystathionine beta-lyase activity","other molecular function","F"
"2844","GO:0004121","Pocillopora_acuta_HIv1_PredGene_5516_t","cystathionine beta-lyase activity","MF",0.004120069,-1.231848575,0.032788649,"CvsMid","P.acuta","Hawaii","cystathionine beta-lyase activity","other molecular function","F"
"2846","GO:0004123","Pocillopora_acuta_HIv1_PredGene_g20277.t1","cystathionine gamma-lyase activity","MF",0.006405193,-1.231848575,0.032788649,"CvsMid","P.acuta","Hawaii","cystathionine gamma-lyase activity","other molecular function","F"
"2847","GO:0004123","Pocillopora_acuta_HIv1_PredGene_5516_t","cystathionine gamma-lyase activity","MF",0.006405193,-1.231848575,0.032788649,"CvsMid","P.acuta","Hawaii","cystathionine gamma-lyase activity","other molecular function","F"
"2920","GO:0004311","Pocillopora_acuta_HIv1_PredGene_g4955.t1","farnesyltranstransferase activity","MF",0.001540142,0.932705836,0.044854356,"CvsHigh","P.acuta","Hawaii","farnesyltranstransferase activity","other molecular function","F"
"2921","GO:0004311","Pocillopora_acuta_HIv1_PredGene_g29791.t1","farnesyltranstransferase activity","MF",0.001540142,1.022631439,0.00506841,"CvsHigh","P.acuta","Hawaii","farnesyltranstransferase activity","other molecular function","F"
"2932","GO:0004322","Pocillopora_acuta_HIv1_PredGene_g31487.t2","ferroxidase activity","MF",0.000377561,1.16566789,0.028423234,"CvsHigh","P.acuta","Hawaii","ferroxidase activity","other molecular function","F"
"2933","GO:0004322","Pocillopora_acuta_HIv1_PredGene_g31487.t1","ferroxidase activity","MF",0.000377561,1.16566789,0.028423234,"CvsHigh","P.acuta","Hawaii","ferroxidase activity","other molecular function","F"
"2934","GO:0004322","Pocillopora_acuta_HIv1_PredGene_g3121.t1","ferroxidase activity","MF",0.000377561,-3.39846132,0.011861175,"CvsMid","P.acuta","Hawaii","ferroxidase activity","other molecular function","F"
"3013","GO:0004414","Pocillopora_acuta_HIv1_PredGene_g7788.t1","homoserine O-acetyltransferase activity","MF",0.011883282,0.732589817,0.010240527,"CvsHigh","P.acuta","Hawaii","homoserine O-acetyltransferase activity","other molecular function","F"
"3020","GO:0004421","Pocillopora_acuta_HIv1_PredGene_g10961.t1","hydroxymethylglutaryl-CoA synthase activity","MF",0.011134232,0.744103603,0.022386091,"CvsHigh","P.acuta","Hawaii","hydroxymethylglutaryl-CoA synthase activity","other molecular function","F"
"3084","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g8002.t1","monooxygenase activity","MF",0.032108456,1.180355724,0.031672657,"CvsHigh","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3085","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g1630.t1","monooxygenase activity","MF",0.032108456,-1.494408848,0.00506841,"CvsHigh","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3086","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g1629.t1","monooxygenase activity","MF",0.032108456,-1.951440879,2.85e-08,"CvsMid","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3087","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g1629.t1","monooxygenase activity","MF",0.032108456,-1.860343766,2.44e-07,"CvsHigh","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3088","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g19073.t1","monooxygenase activity","MF",0.032108456,1.120643222,0.037607399,"CvsHigh","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3089","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g5395.t1","monooxygenase activity","MF",0.032108456,-1.567453091,0.031849203,"MidvsHigh","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3090","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g1630.t1","monooxygenase activity","MF",0.032108456,-1.376910901,0.02674374,"CvsMid","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3092","GO:0004499","Pocillopora_acuta_HIv1_PredGene_g1630.t1","N,N-dimethylaniline monooxygenase activity","MF",0.01266806,-1.494408848,0.00506841,"CvsHigh","P.acuta","Hawaii","flavin-containing monooxygenase activity","other molecular function","F"
"3093","GO:0004499","Pocillopora_acuta_HIv1_PredGene_g1629.t1","N,N-dimethylaniline monooxygenase activity","MF",0.01266806,-1.951440879,2.85e-08,"CvsMid","P.acuta","Hawaii","flavin-containing monooxygenase activity","other molecular function","F"
"3094","GO:0004499","Pocillopora_acuta_HIv1_PredGene_g1630.t1","N,N-dimethylaniline monooxygenase activity","MF",0.01266806,-1.376910901,0.02674374,"CvsMid","P.acuta","Hawaii","flavin-containing monooxygenase activity","other molecular function","F"
"3095","GO:0004499","Pocillopora_acuta_HIv1_PredGene_g1629.t1","N,N-dimethylaniline monooxygenase activity","MF",0.01266806,-1.860343766,2.44e-07,"CvsHigh","P.acuta","Hawaii","flavin-containing monooxygenase activity","other molecular function","F"
"3180","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g10986.t1","peroxidase activity","MF",0.00034896,-3.238842739,0.019133466,"CvsHigh","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3181","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g11568.t1","peroxidase activity","MF",0.00034896,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3182","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g7379.t1","peroxidase activity","MF",0.00034896,-1.749746031,0.007605552,"CvsHigh","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3183","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g11568.t2","peroxidase activity","MF",0.00034896,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3184","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g21283.t1","peroxidase activity","MF",0.00034896,-1.369442694,3.35e-05,"CvsMid","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3185","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g11568.t2","peroxidase activity","MF",0.00034896,-1.258634039,0.024435671,"CvsMid","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3186","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g11569.t1","peroxidase activity","MF",0.00034896,-1.071946813,0.005915677,"CvsHigh","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3187","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g11568.t1","peroxidase activity","MF",0.00034896,-1.258634039,0.024435671,"CvsMid","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3289","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g21278.t1","protein tyrosine kinase activity","MF",0.006808732,-2.245367947,0.001976755,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3290","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g11568.t2","protein tyrosine kinase activity","MF",0.006808732,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3291","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g12340.t1","protein tyrosine kinase activity","MF",0.006808732,-1.997935427,0.014937637,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3292","GO:0004713","Pocillopora_acuta_HIv1_PredGene_22960_t","protein tyrosine kinase activity","MF",0.006808732,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3293","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g11568.t1","protein tyrosine kinase activity","MF",0.006808732,-1.258634039,0.024435671,"CvsMid","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3294","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g28764.t2","protein tyrosine kinase activity","MF",0.006808732,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3295","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g21283.t1","protein tyrosine kinase activity","MF",0.006808732,-1.369442694,3.35e-05,"CvsMid","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3296","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g28764.t1","protein tyrosine kinase activity","MF",0.006808732,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3297","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g11568.t2","protein tyrosine kinase activity","MF",0.006808732,-1.258634039,0.024435671,"CvsMid","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3298","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g28764.t3","protein tyrosine kinase activity","MF",0.006808732,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3299","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g21278.t1","protein tyrosine kinase activity","MF",0.006808732,-2.205565231,0.004091655,"CvsMid","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3300","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g11568.t1","protein tyrosine kinase activity","MF",0.006808732,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3301","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g11568.t2","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3302","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g11568.t2","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
"3303","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g28764.t3","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3304","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g28764.t3","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
"3305","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g21278.t1","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-2.245367947,0.001976755,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3306","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g21278.t1","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-2.245367947,0.001976755,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
