"","gene_id","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","length","1_2","2_2","4_2","11_2","28_2","35_2","36_2","38_2","39_2","41_2","42_2","47_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"904","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0005102",0.0384377873369996,0.983262659675045,10,529,"signaling receptor binding","MF",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"920","Pocillopora_acuta_HIv1_PredGene_g21777.t1","GO:0005102",0.0384377873369996,0.983262659675045,10,529,"signaling receptor binding","MF",1002,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-2.32512805546069,0.436096946800457,-5.33167698723785,9.7309916102261e-08,0.000351856438306425,"MidvsHigh"
"921","Pocillopora_acuta_HIv1_PredGene_g21777.t1","GO:0005102",0.0384377873369996,0.983262659675045,10,529,"signaling receptor binding","MF",1002,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-1.71986217954728,0.40944485253861,-4.20047332109298,2.6635755464423e-05,0.00696110671420771,"CvsHigh"
"1026","Pocillopora_acuta_HIv1_PredGene_g21777.t1","GO:0005125",2.98208646727919e-07,0.999999972226692,10,96,"cytokine activity","MF",1002,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-2.32512805546069,0.436096946800457,-5.33167698723785,9.7309916102261e-08,0.000351856438306425,"MidvsHigh"
"1027","Pocillopora_acuta_HIv1_PredGene_g21777.t1","GO:0005125",2.98208646727919e-07,0.999999972226692,10,96,"cytokine activity","MF",1002,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-1.71986217954728,0.40944485253861,-4.20047332109298,2.6635755464423e-05,0.00696110671420771,"CvsHigh"
"1082","Pocillopora_acuta_HIv1_PredGene_g21777.t2","GO:0005102",0.0384377873369996,0.983262659675045,10,529,"signaling receptor binding","MF",1155,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-1.71986217954728,0.40944485253861,-4.20047332109298,2.6635755464423e-05,0.00696110671420771,"CvsHigh"
"1083","Pocillopora_acuta_HIv1_PredGene_g21777.t2","GO:0005102",0.0384377873369996,0.983262659675045,10,529,"signaling receptor binding","MF",1155,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-2.32512805546069,0.436096946800457,-5.33167698723785,9.7309916102261e-08,0.000351856438306425,"MidvsHigh"
"1090","Pocillopora_acuta_HIv1_PredGene_g21777.t2","GO:0005125",2.98208646727919e-07,0.999999972226692,10,96,"cytokine activity","MF",1155,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-1.71986217954728,0.40944485253861,-4.20047332109298,2.6635755464423e-05,0.00696110671420771,"CvsHigh"
"1091","Pocillopora_acuta_HIv1_PredGene_g21777.t2","GO:0005125",2.98208646727919e-07,0.999999972226692,10,96,"cytokine activity","MF",1155,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-2.32512805546069,0.436096946800457,-5.33167698723785,9.7309916102261e-08,0.000351856438306425,"MidvsHigh"
"1381","Pocillopora_acuta_HIv1_PredGene_g2699.t1","GO:0020037",0.000429772058671519,0.999902432438736,10,264,"heme binding","MF",843,12112,2088,29641,21625,4306,10955,1157,4437,47509,54062,15699,5239,12464.3317901632,1.84783630970106,0.481437090777272,3.83816773800656,0.000123955798515103,0.0188100924959595,"CvsHigh"
"1407","Pocillopora_acuta_HIv1_PredGene_g27868.t1","GO:0020037",0.000429772058671519,0.999902432438736,10,264,"heme binding","MF",1209,56,29,222,209,37,46,49,75,175,206,88,54,83.8332092495097,0.874251254359517,0.24915197438971,3.50890759144481,0.000449951209145783,0.0454218986708925,"CvsHigh"
"1555","Pocillopora_acuta_HIv1_PredGene_g29028.t1","GO:0005125",2.98208646727919e-07,0.999999972226692,10,96,"cytokine activity","MF",1191,16,7,7,18,10,16,40,22,22,16,14,10,16.8487072861785,-1.58742582857259,0.440189239169736,-3.60623497195597,0.000310671844438715,0.0341463198740328,"CvsHigh"
"1557","Pocillopora_acuta_HIv1_PredGene_g29028.t1","GO:0005102",0.0384377873369996,0.983262659675045,10,529,"signaling receptor binding","MF",1191,16,7,7,18,10,16,40,22,22,16,14,10,16.8487072861785,-1.58742582857259,0.440189239169736,-3.60623497195597,0.000310671844438715,0.0341463198740328,"CvsHigh"
"1742","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0005125",2.98208646727919e-07,0.999999972226692,10,96,"cytokine activity","MF",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1743","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0005125",2.98208646727919e-07,0.999999972226692,10,96,"cytokine activity","MF",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1768","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0005102",0.0384377873369996,0.983262659675045,10,529,"signaling receptor binding","MF",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1769","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0005102",0.0384377873369996,0.983262659675045,10,529,"signaling receptor binding","MF",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1856","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0005102",0.0384377873369996,0.983262659675045,10,529,"signaling receptor binding","MF",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1857","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0005102",0.0384377873369996,0.983262659675045,10,529,"signaling receptor binding","MF",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1862","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0005125",2.98208646727919e-07,0.999999972226692,10,96,"cytokine activity","MF",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1863","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0005125",2.98208646727919e-07,0.999999972226692,10,96,"cytokine activity","MF",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"2024","Pocillopora_acuta_HIv1_PredGene_g3585.t1","GO:0005125",2.98208646727919e-07,0.999999972226692,10,96,"cytokine activity","MF",1230,120,114,226,149,70,155,259,276,260,230,91,43,158.968719368472,-1.08995803873006,0.278496296931527,-3.91372542737273,9.0882974542187e-05,0.0149376374361058,"CvsHigh"
"2025","Pocillopora_acuta_HIv1_PredGene_g3585.t1","GO:0005125",2.98208646727919e-07,0.999999972226692,10,96,"cytokine activity","MF",1230,120,114,226,149,70,155,259,276,260,230,91,43,158.968719368472,-1.25269975138184,0.286047121016976,-4.37934752473,1.19035173913249e-05,0.0256623002585515,"MidvsHigh"
"2038","Pocillopora_acuta_HIv1_PredGene_g3585.t1","GO:0005102",0.0384377873369996,0.983262659675045,10,529,"signaling receptor binding","MF",1230,120,114,226,149,70,155,259,276,260,230,91,43,158.968719368472,-1.08995803873006,0.278496296931527,-3.91372542737273,9.0882974542187e-05,0.0149376374361058,"CvsHigh"
"2039","Pocillopora_acuta_HIv1_PredGene_g3585.t1","GO:0005102",0.0384377873369996,0.983262659675045,10,529,"signaling receptor binding","MF",1230,120,114,226,149,70,155,259,276,260,230,91,43,158.968719368472,-1.25269975138184,0.286047121016976,-4.37934752473,1.19035173913249e-05,0.0256623002585515,"MidvsHigh"
"2119","Pocillopora_acuta_HIv1_PredGene_g5395.t1","GO:0020037",0.000429772058671519,0.999902432438736,10,264,"heme binding","MF",1569,84,94,136,213,27,98,183,171,153,126,49,27,108.692217274023,-1.56745309083372,0.366626518089193,-4.27534019907526,1.90845648851874e-05,0.0318492027064724,"MidvsHigh"
"2138","Pocillopora_acuta_HIv1_PredGene_g6135.t1","GO:0005125",2.98208646727919e-07,0.999999972226692,10,96,"cytokine activity","MF",408,95,21,244,315,40,91,63,94,256,292,120,75,112.228461104134,0.948218274861228,0.260598312836953,3.63862016042481,0.000274102730297407,0.0320754742254991,"CvsHigh"
"2156","Pocillopora_acuta_HIv1_PredGene_g7379.t1","GO:0020037",0.000429772058671519,0.999902432438736,10,264,"heme binding","MF",2070,57,38,12,53,21,60,48,133,66,57,78,38,56.847408523961,-1.74974603133862,0.418812800715707,-4.1778714221449,2.94249908214642e-05,0.00760555174847977,"CvsHigh"
"43","Pocillopora_acuta_HIv1_PredGene_22960_t","GO:0004713",0.0068087319207066,0.997892931128403,9,384,"protein tyrosine kinase activity","MF",1515,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"219","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0004713",0.0068087319207066,0.997892931128403,9,384,"protein tyrosine kinase activity","MF",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.46559403847632,0.315015428449986,-4.65245161383899,3.28011721391106e-06,0.00137770780336432,"CvsHigh"
"220","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0004713",0.0068087319207066,0.997892931128403,9,384,"protein tyrosine kinase activity","MF",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.25863403873435,0.315856180019127,-3.98483271297123,6.75276810874622e-05,0.0244356705670492,"CvsMid"
"257","Pocillopora_acuta_HIv1_PredGene_g11568.t2","GO:0004713",0.0068087319207066,0.997892931128403,9,384,"protein tyrosine kinase activity","MF",1125,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.25863403873435,0.315856180019127,-3.98483271297123,6.75276810874622e-05,0.0244356705670492,"CvsMid"
"258","Pocillopora_acuta_HIv1_PredGene_g11568.t2","GO:0004713",0.0068087319207066,0.997892931128403,9,384,"protein tyrosine kinase activity","MF",1125,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.46559403847632,0.315015428449986,-4.65245161383899,3.28011721391106e-06,0.00137770780336432,"CvsHigh"
"316","Pocillopora_acuta_HIv1_PredGene_g12340.t1","GO:0004713",0.0068087319207066,0.997892931128403,9,384,"protein tyrosine kinase activity","MF",720,15,34,17,9,20,15,22,19,21,15,22,13,22.691551832276,-1.99793542655613,0.510687723123902,-3.91224487311866,9.14421205496612e-05,0.0149376374361058,"CvsHigh"
"703","Pocillopora_acuta_HIv1_PredGene_g21278.t1","GO:0004713",0.0068087319207066,0.997892931128403,9,384,"protein tyrosine kinase activity","MF",3792,27,16,0,15,15,21,16,33,12,16,21,18,20.1796643226772,-2.20556523145299,0.493953287309498,-4.46512916933183,8.00204594826707e-06,0.00409165484237369,"CvsMid"
"704","Pocillopora_acuta_HIv1_PredGene_g21278.t1","GO:0004713",0.0068087319207066,0.997892931128403,9,384,"protein tyrosine kinase activity","MF",3792,27,16,0,15,15,21,16,33,12,16,21,18,20.1796643226772,-2.24536794687579,0.493188240715228,-4.55276051111748,5.2946534848193e-06,0.00197675467645134,"CvsHigh"
"734","Pocillopora_acuta_HIv1_PredGene_g21283.t1","GO:0004713",0.0068087319207066,0.997892931128403,9,384,"protein tyrosine kinase activity","MF",3009,244,54,222,151,151,165,181,288,234,241,261,250,205.059182176045,-1.36944269404224,0.248084243563222,-5.52007122408501,3.38862284386367e-08,3.35245163165046e-05,"CvsMid"
"780","Pocillopora_acuta_HIv1_PredGene_g21773.t1","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",966,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"781","Pocillopora_acuta_HIv1_PredGene_g21773.t1","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",966,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"828","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"829","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"909","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"1036","Pocillopora_acuta_HIv1_PredGene_g21777.t1","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",1002,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-2.32512805546069,0.436096946800457,-5.33167698723785,9.7309916102261e-08,0.000351856438306425,"MidvsHigh"
"1037","Pocillopora_acuta_HIv1_PredGene_g21777.t1","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",1002,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-1.71986217954728,0.40944485253861,-4.20047332109298,2.6635755464423e-05,0.00696110671420771,"CvsHigh"
"1106","Pocillopora_acuta_HIv1_PredGene_g21777.t2","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",1155,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-1.71986217954728,0.40944485253861,-4.20047332109298,2.6635755464423e-05,0.00696110671420771,"CvsHigh"
"1107","Pocillopora_acuta_HIv1_PredGene_g21777.t2","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",1155,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-2.32512805546069,0.436096946800457,-5.33167698723785,9.7309916102261e-08,0.000351856438306425,"MidvsHigh"
"1438","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0004713",0.0068087319207066,0.997892931128403,9,384,"protein tyrosine kinase activity","MF",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1499","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0004713",0.0068087319207066,0.997892931128403,9,384,"protein tyrosine kinase activity","MF",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1536","Pocillopora_acuta_HIv1_PredGene_g28764.t3","GO:0004713",0.0068087319207066,0.997892931128403,9,384,"protein tyrosine kinase activity","MF",1674,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1564","Pocillopora_acuta_HIv1_PredGene_g29028.t1","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",1191,16,7,7,18,10,16,40,22,22,16,14,10,16.8487072861785,-1.58742582857259,0.440189239169736,-3.60623497195597,0.000310671844438715,0.0341463198740328,"CvsHigh"
"1784","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1785","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1898","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1899","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"2048","Pocillopora_acuta_HIv1_PredGene_g3585.t1","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",1230,120,114,226,149,70,155,259,276,260,230,91,43,158.968719368472,-1.08995803873006,0.278496296931527,-3.91372542737273,9.0882974542187e-05,0.0149376374361058,"CvsHigh"
"2049","Pocillopora_acuta_HIv1_PredGene_g3585.t1","GO:0005109",1.55278297705243e-06,0.999999850757159,9,94,"frizzled binding","MF",1230,120,114,226,149,70,155,259,276,260,230,91,43,158.968719368472,-1.25269975138184,0.286047121016976,-4.37934752473,1.19035173913249e-05,0.0256623002585515,"MidvsHigh"
"754","Pocillopora_acuta_HIv1_PredGene_g21773.t1","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",966,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"755","Pocillopora_acuta_HIv1_PredGene_g21773.t1","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",966,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"844","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.942096791425005,0.212231700162416,-4.43900129294559,9.03772737488454e-06,0.024509186924765,"MidvsHigh"
"845","Pocillopora_acuta_HIv1_PredGene_g21773.t2","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",936,276,195,543,467,169,381,524,553,527,630,228,131,356.133943170224,-0.765749290906834,0.208128930251353,-3.6792063937582,0.00023396087028913,0.0284232342997635,"CvsHigh"
"890","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"1028","Pocillopora_acuta_HIv1_PredGene_g21777.t1","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",1002,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-2.32512805546069,0.436096946800457,-5.33167698723785,9.7309916102261e-08,0.000351856438306425,"MidvsHigh"
"1029","Pocillopora_acuta_HIv1_PredGene_g21777.t1","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",1002,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-1.71986217954728,0.40944485253861,-4.20047332109298,2.6635755464423e-05,0.00696110671420771,"CvsHigh"
"1126","Pocillopora_acuta_HIv1_PredGene_g21777.t2","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",1155,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-1.71986217954728,0.40944485253861,-4.20047332109298,2.6635755464423e-05,0.00696110671420771,"CvsHigh"
"1127","Pocillopora_acuta_HIv1_PredGene_g21777.t2","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",1155,18,39,86,38,10,77,160,97,71,55,41,6,57.0828768673038,-2.32512805546069,0.436096946800457,-5.33167698723785,9.7309916102261e-08,0.000351856438306425,"MidvsHigh"
"1762","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1763","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1952","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1953","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"2006","Pocillopora_acuta_HIv1_PredGene_g3585.t1","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",1230,120,114,226,149,70,155,259,276,260,230,91,43,158.968719368472,-1.08995803873006,0.278496296931527,-3.91372542737273,9.0882974542187e-05,0.0149376374361058,"CvsHigh"
"2007","Pocillopora_acuta_HIv1_PredGene_g3585.t1","GO:0048018",2.75479928092519e-07,0.999999983324757,8,53,"receptor ligand activity","MF",1230,120,114,226,149,70,155,259,276,260,230,91,43,158.968719368472,-1.25269975138184,0.286047121016976,-4.37934752473,1.19035173913249e-05,0.0256623002585515,"MidvsHigh"
"55","Pocillopora_acuta_HIv1_PredGene_22960_t","GO:0004714",0.00203775369381508,0.999585102770881,7,192,"transmembrane receptor protein tyrosine kinase activity","MF",1515,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"199","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0004714",0.00203775369381508,0.999585102770881,7,192,"transmembrane receptor protein tyrosine kinase activity","MF",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.46559403847632,0.315015428449986,-4.65245161383899,3.28011721391106e-06,0.00137770780336432,"CvsHigh"
"200","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0004714",0.00203775369381508,0.999585102770881,7,192,"transmembrane receptor protein tyrosine kinase activity","MF",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.25863403873435,0.315856180019127,-3.98483271297123,6.75276810874622e-05,0.0244356705670492,"CvsMid"
"245","Pocillopora_acuta_HIv1_PredGene_g11568.t2","GO:0004714",0.00203775369381508,0.999585102770881,7,192,"transmembrane receptor protein tyrosine kinase activity","MF",1125,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.25863403873435,0.315856180019127,-3.98483271297123,6.75276810874622e-05,0.0244356705670492,"CvsMid"
"246","Pocillopora_acuta_HIv1_PredGene_g11568.t2","GO:0004714",0.00203775369381508,0.999585102770881,7,192,"transmembrane receptor protein tyrosine kinase activity","MF",1125,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.46559403847632,0.315015428449986,-4.65245161383899,3.28011721391106e-06,0.00137770780336432,"CvsHigh"
"699","Pocillopora_acuta_HIv1_PredGene_g21278.t1","GO:0004714",0.00203775369381508,0.999585102770881,7,192,"transmembrane receptor protein tyrosine kinase activity","MF",3792,27,16,0,15,15,21,16,33,12,16,21,18,20.1796643226772,-2.20556523145299,0.493953287309498,-4.46512916933183,8.00204594826707e-06,0.00409165484237369,"CvsMid"
"700","Pocillopora_acuta_HIv1_PredGene_g21278.t1","GO:0004714",0.00203775369381508,0.999585102770881,7,192,"transmembrane receptor protein tyrosine kinase activity","MF",3792,27,16,0,15,15,21,16,33,12,16,21,18,20.1796643226772,-2.24536794687579,0.493188240715228,-4.55276051111748,5.2946534848193e-06,0.00197675467645134,"CvsHigh"
"1449","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0004714",0.00203775369381508,0.999585102770881,7,192,"transmembrane receptor protein tyrosine kinase activity","MF",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1479","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0004714",0.00203775369381508,0.999585102770881,7,192,"transmembrane receptor protein tyrosine kinase activity","MF",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1516","Pocillopora_acuta_HIv1_PredGene_g28764.t3","GO:0004714",0.00203775369381508,0.999585102770881,7,192,"transmembrane receptor protein tyrosine kinase activity","MF",1674,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"182","Pocillopora_acuta_HIv1_PredGene_g10986.t1","GO:0004601",0.000348959525014833,0.999957860899168,6,90,"peroxidase activity","MF",3702,106,99,42,16,36,109,73,125,0,51,64,96,85.3721216985779,-3.23884273874646,0.846697883222447,-3.82526377226756,0.000130632143778755,0.0191334655090784,"CvsHigh"
"197","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0004601",0.000348959525014833,0.999957860899168,6,90,"peroxidase activity","MF",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.46559403847632,0.315015428449986,-4.65245161383899,3.28011721391106e-06,0.00137770780336432,"CvsHigh"
"198","Pocillopora_acuta_HIv1_PredGene_g11568.t1","GO:0004601",0.000348959525014833,0.999957860899168,6,90,"peroxidase activity","MF",1158,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.25863403873435,0.315856180019127,-3.98483271297123,6.75276810874622e-05,0.0244356705670492,"CvsMid"
