,gene_id,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,length,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Treatment_Compare
679,Pocillopora_acuta_HIv1_PredGene_g21093.t2,GO:0008033,0.00141949,0.999730481,7,141,tRNA processing,BP,1461,264.519648,2.463760758,0.28019499,8.793022153,1.46E-18,4.89E-15,CvsMid
680,Pocillopora_acuta_HIv1_PredGene_g21093.t2,GO:0008033,0.00141949,0.999730481,7,141,tRNA processing,BP,1461,264.519648,2.20460527,0.278273246,7.92244782,2.33E-15,6.09E-12,CvsHigh
681,Pocillopora_acuta_HIv1_PredGene_g21093.t2,GO:0034227,1.94E-06,0.999999978,4,9,tRNA thio-modification,BP,1461,264.519648,2.463760758,0.28019499,8.793022153,1.46E-18,4.89E-15,CvsMid
682,Pocillopora_acuta_HIv1_PredGene_g21093.t2,GO:0034227,1.94E-06,0.999999978,4,9,tRNA thio-modification,BP,1461,264.519648,2.20460527,0.278273246,7.92244782,2.33E-15,6.09E-12,CvsHigh
683,Pocillopora_acuta_HIv1_PredGene_g21093.t2,GO:0016783,8.37E-06,0.999999845,4,12,sulfurtransferase activity,MF,1461,264.519648,2.463760758,0.28019499,8.793022153,1.46E-18,4.89E-15,CvsMid
684,Pocillopora_acuta_HIv1_PredGene_g21093.t2,GO:0016783,8.37E-06,0.999999845,4,12,sulfurtransferase activity,MF,1461,264.519648,2.20460527,0.278273246,7.92244782,2.33E-15,6.09E-12,CvsHigh
685,Pocillopora_acuta_HIv1_PredGene_g21093.t2,GO:0061604,7.91E-08,1,4,5,molybdopterin-synthase sulfurtransferase activity,MF,1461,264.519648,2.463760758,0.28019499,8.793022153,1.46E-18,4.89E-15,CvsMid
686,Pocillopora_acuta_HIv1_PredGene_g21093.t2,GO:0061604,7.91E-08,1,4,5,molybdopterin-synthase sulfurtransferase activity,MF,1461,264.519648,2.20460527,0.278273246,7.92244782,2.33E-15,6.09E-12,CvsHigh
687,Pocillopora_acuta_HIv1_PredGene_g21093.t3,GO:0005488,0.001155839,0.999989177,2,4,binding,MF,354,264.519648,2.463760758,0.28019499,8.793022153,1.46E-18,4.89E-15,CvsMid
688,Pocillopora_acuta_HIv1_PredGene_g21093.t3,GO:0005488,0.001155839,0.999989177,2,4,binding,MF,354,264.519648,2.20460527,0.278273246,7.92244782,2.33E-15,6.09E-12,CvsHigh
689,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0060484,0.002465092,0.999746636,4,60,lung-associated mesenchyme development,BP,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
690,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0060484,0.002465092,0.999746636,4,60,lung-associated mesenchyme development,BP,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
691,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0005102,0.038437787,0.98326266,10,529,signaling receptor binding,MF,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
692,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0005102,0.038437787,0.98326266,10,529,signaling receptor binding,MF,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
693,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0048265,0.039082735,0.993239405,3,90,response to pain,BP,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
694,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0048265,0.039082735,0.993239405,3,90,response to pain,BP,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
695,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0030182,0.001096145,0.999695747,11,356,neuron differentiation,BP,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
696,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0030182,0.001096145,0.999695747,11,356,neuron differentiation,BP,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
697,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0001764,0.032238172,0.988853387,7,326,neuron migration,BP,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
698,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0001764,0.032238172,0.988853387,7,326,neuron migration,BP,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
699,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0004714,0.002037754,0.999585103,7,192,transmembrane receptor protein tyrosine kinase activity,MF,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
700,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0004714,0.002037754,0.999585103,7,192,transmembrane receptor protein tyrosine kinase activity,MF,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
701,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0007565,0.001678444,0.999723768,6,113,female pregnancy,BP,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
702,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0007565,0.001678444,0.999723768,6,113,female pregnancy,BP,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
703,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0004713,0.006808732,0.997892931,9,384,protein tyrosine kinase activity,MF,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
704,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0004713,0.006808732,0.997892931,9,384,protein tyrosine kinase activity,MF,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
705,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0043583,0.001819299,0.999758221,5,92,ear development,BP,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
706,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0043583,0.001819299,0.999758221,5,92,ear development,BP,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
707,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0048514,0.016947388,0.996931152,4,105,blood vessel morphogenesis,BP,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
708,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0048514,0.016947388,0.996931152,4,105,blood vessel morphogenesis,BP,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
709,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0005576,0.020500567,0.986993189,39,2750,extracellular region,CC,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
710,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0005576,0.020500567,0.986993189,39,2750,extracellular region,CC,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
711,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0010763,3.83E-05,0.999996953,6,71,positive regulation of fibroblast migration,BP,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
712,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0010763,3.83E-05,0.999996953,6,71,positive regulation of fibroblast migration,BP,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
713,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0018108,0.006807415,0.997893454,9,383,peptidyl-tyrosine phosphorylation,BP,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
714,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0018108,0.006807415,0.997893454,9,383,peptidyl-tyrosine phosphorylation,BP,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
715,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0071300,0.000395942,0.99993952,7,141,cellular response to retinoic acid,BP,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
716,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0071300,0.000395942,0.99993952,7,141,cellular response to retinoic acid,BP,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
717,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0007156,0.018547537,0.993719021,8,397,homophilic cell adhesion via plasma membrane adhesion molecules,BP,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
718,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0007156,0.018547537,0.993719021,8,397,homophilic cell adhesion via plasma membrane adhesion molecules,BP,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
719,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0033674,0.013624456,0.99650668,6,217,positive regulation of kinase activity,BP,3792,20.17966432,-2.205565231,0.493953287,-4.465129169,8.00E-06,0.004091655,CvsMid
720,Pocillopora_acuta_HIv1_PredGene_g21278.t1,GO:0033674,0.013624456,0.99650668,6,217,positive regulation of kinase activity,BP,3792,20.17966432,-2.245367947,0.493188241,-4.552760511,5.29E-06,0.001976755,CvsHigh
721,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0018108,0.006807415,0.997893454,9,383,peptidyl-tyrosine phosphorylation,BP,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
722,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0062023,0.003185591,0.998731187,16,779,collagen-containing extracellular matrix,CC,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
723,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0007156,0.018547537,0.993719021,8,397,homophilic cell adhesion via plasma membrane adhesion molecules,BP,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
724,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0006979,0.038637093,0.986134436,7,302,response to oxidative stress,BP,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
725,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0005615,0.012792659,0.992867651,27,1706,extracellular space,CC,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
726,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0005912,0.010945202,0.996346392,9,404,adherens junction,CC,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
727,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0009617,0.040953992,0.983912612,8,398,response to bacterium,BP,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
728,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0004601,0.00034896,0.999957861,6,90,peroxidase activity,MF,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
729,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0071711,0.003418169,0.999234925,7,225,basement membrane organization,BP,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
730,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0016491,0.000143629,0.999943126,26,1058,oxidoreductase activity,MF,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
731,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0098869,0.025207119,0.993634713,5,141,cellular oxidant detoxification,BP,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
732,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0042744,0.001148252,0.999863267,5,78,hydrogen peroxide catabolic process,BP,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
733,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0007601,0.003463435,0.998884012,11,449,visual perception,BP,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
734,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0004713,0.006808732,0.997892931,9,384,protein tyrosine kinase activity,MF,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
735,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0005576,0.020500567,0.986993189,39,2750,extracellular region,CC,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
736,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0090527,0.002939652,0.999454706,6,161,actin filament reorganization,BP,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
737,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0032154,0.019638197,0.993865694,7,298,cleavage furrow,CC,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
738,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0030199,0.014932311,0.996093881,6,219,collagen fibril organization,BP,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
739,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0005200,0.0427883,0.987513412,5,212,structural constituent of cytoskeleton,MF,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
740,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0005927,0.004134257,0.999177295,6,173,muscle tendon junction,CC,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
741,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0050896,0.000696943,0.999803893,12,433,response to stimulus,BP,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
742,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0020037,0.000429772,0.999902432,10,264,heme binding,MF,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
743,Pocillopora_acuta_HIv1_PredGene_g21283.t1,GO:0007157,0.022653334,0.993488119,6,267,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,BP,3009,205.0591822,-1.369442694,0.248084244,-5.520071224,3.39E-08,3.35E-05,CvsMid
744,Pocillopora_acuta_HIv1_PredGene_g21407.t1,GO:0005615,0.012792659,0.992867651,27,1706,extracellular space,CC,1122,49.59735293,-0.994314772,0.283219095,-3.510761766,0.000446825,0.0453007,CvsHigh
745,Pocillopora_acuta_HIv1_PredGene_g21407.t1,GO:0001764,0.032238172,0.988853387,7,326,neuron migration,BP,1122,49.59735293,-0.994314772,0.283219095,-3.510761766,0.000446825,0.0453007,CvsHigh
746,Pocillopora_acuta_HIv1_PredGene_g21407.t1,GO:0016491,0.000143629,0.999943126,26,1058,oxidoreductase activity,MF,1122,49.59735293,-0.994314772,0.283219095,-3.510761766,0.000446825,0.0453007,CvsHigh
747,Pocillopora_acuta_HIv1_PredGene_g21407.t1,GO:0005576,0.020500567,0.986993189,39,2750,extracellular region,CC,1122,49.59735293,-0.994314772,0.283219095,-3.510761766,0.000446825,0.0453007,CvsHigh
748,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0060898,1.13E-13,1,8,11,eye field cell fate commitment involved in camera-type eye formation,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
749,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0060898,1.13E-13,1,8,11,eye field cell fate commitment involved in camera-type eye formation,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
750,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0022002,2.94E-14,1,8,10,negative regulation of anterior neural cell fate commitment of the neural plate by Wnt signaling pathway,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
751,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0022002,2.94E-14,1,8,10,negative regulation of anterior neural cell fate commitment of the neural plate by Wnt signaling pathway,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
752,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0007275,1.15E-06,0.999999874,10,120,multicellular organism development,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
753,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0007275,1.15E-06,0.999999874,10,120,multicellular organism development,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
754,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0048018,2.75E-07,0.999999983,8,53,receptor ligand activity,MF,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
755,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0048018,2.75E-07,0.999999983,8,53,receptor ligand activity,MF,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
756,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0045165,2.82E-06,0.999999655,10,146,cell fate commitment,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
757,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0045165,2.82E-06,0.999999655,10,146,cell fate commitment,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
758,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0001654,2.16E-06,0.999999781,9,115,eye development,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
759,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0001654,2.16E-06,0.999999781,9,115,eye development,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
760,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0060061,1.68E-06,0.999999983,4,8,Spemann organizer formation,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
761,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0060061,1.68E-06,0.999999983,4,8,Spemann organizer formation,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
762,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0090090,0.007802194,0.99773884,8,278,negative regulation of canonical Wnt signaling pathway,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
763,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0090090,0.007802194,0.99773884,8,278,negative regulation of canonical Wnt signaling pathway,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
764,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0043049,2.19E-11,1,8,18,otic placode formation,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
765,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0043049,2.19E-11,1,8,18,otic placode formation,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
766,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0009880,3.25E-06,0.999999714,8,88,embryonic pattern specification,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
767,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0009880,3.25E-06,0.999999714,8,88,embryonic pattern specification,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
768,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0005102,0.038437787,0.98326266,10,529,signaling receptor binding,MF,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
769,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0005102,0.038437787,0.98326266,10,529,signaling receptor binding,MF,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
770,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0009887,0.035085735,0.98765777,7,312,animal organ morphogenesis,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
771,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0009887,0.035085735,0.98765777,7,312,animal organ morphogenesis,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
772,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0042074,0.000472724,0.999969698,4,38,cell migration involved in gastrulation,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
773,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0042074,0.000472724,0.999969698,4,38,cell migration involved in gastrulation,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
774,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0032526,0.017799592,0.996743765,4,87,response to retinoic acid,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
775,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0032526,0.017799592,0.996743765,4,87,response to retinoic acid,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
776,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0030182,0.001096145,0.999695747,11,356,neuron differentiation,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
777,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0030182,0.001096145,0.999695747,11,356,neuron differentiation,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
778,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0008595,0.00637432,0.999788362,2,11,"anterior/posterior axis specification, embryo",BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
779,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0008595,0.00637432,0.999788362,2,11,"anterior/posterior axis specification, embryo",BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
780,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0005109,1.55E-06,0.999999851,9,94,frizzled binding,MF,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
781,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0005109,1.55E-06,0.999999851,9,94,frizzled binding,MF,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
782,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0060070,1.01E-06,0.999999907,9,104,canonical Wnt signaling pathway,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
783,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0060070,1.01E-06,0.999999907,9,104,canonical Wnt signaling pathway,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
784,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0070654,8.33E-13,1,8,13,sensory epithelium regeneration,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
785,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0070654,8.33E-13,1,8,13,sensory epithelium regeneration,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
786,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0005125,2.98E-07,0.999999972,10,96,cytokine activity,MF,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
787,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0005125,2.98E-07,0.999999972,10,96,cytokine activity,MF,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
788,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0048263,2.94E-05,0.999999185,4,16,determination of dorsal identity,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
789,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0048263,2.94E-05,0.999999185,4,16,determination of dorsal identity,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
790,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0005576,0.020500567,0.986993189,39,2750,extracellular region,CC,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
791,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0005576,0.020500567,0.986993189,39,2750,extracellular region,CC,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
792,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0021879,5.35E-11,1,8,19,forebrain neuron differentiation,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
793,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0021879,5.35E-11,1,8,19,forebrain neuron differentiation,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
794,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0071679,5.73E-09,1,8,38,commissural neuron axon guidance,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
795,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0071679,5.73E-09,1,8,38,commissural neuron axon guidance,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
796,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0016055,0.003830176,0.998828861,10,384,Wnt signaling pathway,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
797,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0016055,0.003830176,0.998828861,10,384,Wnt signaling pathway,BP,966,356.1339432,-0.765749291,0.20812893,-3.679206394,0.000233961,0.028423234,CvsHigh
798,Pocillopora_acuta_HIv1_PredGene_g21773.t1,GO:0071300,0.000395942,0.99993952,7,141,cellular response to retinoic acid,BP,966,356.1339432,-0.942096791,0.2122317,-4.439001293,9.04E-06,0.024509187,MidvsHigh
