"","gene_id","GO.ID"
"5701","Acerv_evm.TU.Segkk1452_pilon.7","GO:0007186"
"5702","Acerv_evm.TU.Segkk1452_pilon.7","GO:0016021"
"5703","Acerv_evm.TU.Segkk1452_pilon.7","GO:0004930"
"5730","Acerv_evm.TU.Segkk1452_pilon.8","GO:0007186"
"5731","Acerv_evm.TU.Segkk1452_pilon.8","GO:0016021"
"5732","Acerv_evm.TU.Segkk1452_pilon.8","GO:0004930"
"5756","Acerv_evm.TU.Segkk1457_pilon.1","GO:0003735"
"5757","Acerv_evm.TU.Segkk1457_pilon.1","GO:0006412"
"5758","Acerv_evm.TU.Segkk1457_pilon.1","GO:0005840"
"5759","Acerv_evm.TU.Segkk1462_pilon.12","GO:0005515"
"5768","Acerv_evm.TU.Segkk1462_pilon.9","GO:0005634"
"5770","Acerv_evm.TU.Segkk1462_pilon.9","GO:0006333"
"5774","Acerv_evm.TU.Segkk1466_pilon.2","GO:0004252"
"5776","Acerv_evm.TU.Segkk1466_pilon.2","GO:0006508"
"5806","Acerv_evm.TU.Segkk1466_pilon.9","GO:0006355"
"5807","Acerv_evm.TU.Segkk1466_pilon.9","GO:0003700"
"5812","Acerv_evm.TU.Segkk1469_pilon.1","GO:0006004"
"5813","Acerv_evm.TU.Segkk1469_pilon.1","GO:0005975"
"5814","Acerv_evm.TU.Segkk1469_pilon.1","GO:0004560"
"5827","Acerv_evm.TU.Segkk1469_pilon.1","GO:0044599"
"5831","Acerv_evm.TU.Segkk1469_pilon.10","GO:0006511"
"5832","Acerv_evm.TU.Segkk1469_pilon.11","GO:0005524"
"5833","Acerv_evm.TU.Segkk1470_pilon.1","GO:0019843"
"5834","Acerv_evm.TU.Segkk1470_pilon.1","GO:0003723"
"5837","Acerv_evm.TU.Segkk1470_pilon.1","GO:0003735"
"5841","Acerv_evm.TU.Segkk1470_pilon.1","GO:0015935"
"5842","Acerv_evm.TU.Segkk1470_pilon.1","GO:0006412"
"5843","Acerv_evm.TU.Segkk1471_pilon.2","GO:0005515"
"5844","Acerv_evm.TU.Segkk1475_pilon.8","GO:0005525"
"5845","Acerv_evm.TU.Segkk1475_pilon.8","GO:0016702"
"5847","Acerv_evm.TU.Segkk1475_pilon.8","GO:0055114"
"5849","Acerv_evm.TU.Segkk1475_pilon.8","GO:0046872"
"5851","Acerv_evm.TU.Segkk1476_pilon.1","GO:0016787"
"5852","Acerv_evm.TU.Segkk1478_pilon.23","GO:0004672"
"5853","Acerv_evm.TU.Segkk1478_pilon.23","GO:0006468"
"5860","Acerv_evm.TU.Segkk1478_pilon.23","GO:0004713"
"5862","Acerv_evm.TU.Segkk1478_pilon.23","GO:0005524"
"5869","Acerv_evm.TU.Segkk1479_pilon.1","GO:0003677"
"5870","Acerv_evm.TU.Segkk1479_pilon.1","GO:0005524"
"5872","Acerv_evm.TU.Segkk1479_pilon.1","GO:0032508"
"5877","Acerv_evm.TU.Segkk1479_pilon.1","GO:0006260"
"5893","Acerv_evm.TU.Segkk1479_pilon.2","GO:0007165"
"5894","Acerv_evm.TU.Segkk1479_pilon.2","GO:0005515"
"5895","Acerv_evm.TU.Segkk148_pilon.2","GO:0046983"
"5896","Acerv_evm.TU.Segkk1480_pilon.1","GO:0005515"
"5938","Acerv_evm.TU.Segkk1481_pilon.13","GO:0005201"
"5941","Acerv_evm.TU.Segkk1481_pilon.3","GO:0045892"
"5942","Acerv_evm.TU.Segkk1481_pilon.3","GO:0005634"
"5945","Acerv_evm.TU.Segkk1481_pilon.9","GO:0003676"
"5949","Acerv_evm.TU.Segkk1484_pilon.3","GO:0015672"
"5950","Acerv_evm.TU.Segkk1484_pilon.3","GO:0016020"
"5951","Acerv_evm.TU.Segkk1484_pilon.3","GO:0005261"
"5952","Acerv_evm.TU.Segkk1488_pilon.1","GO:0005515"
"5954","Acerv_evm.TU.Segkk1488_pilon.11","GO:0005515"
"5957","Acerv_evm.TU.Segkk1488_pilon.12","GO:0005515"
"5959","Acerv_evm.TU.Segkk1488_pilon.13","GO:0005515"
"5962","Acerv_evm.TU.Segkk1488_pilon.19","GO:0035556"
"5967","Acerv_evm.TU.Segkk1488_pilon.2","GO:0000413"
"5968","Acerv_evm.TU.Segkk1488_pilon.2","GO:0003676"
"5972","Acerv_evm.TU.Segkk1488_pilon.2","GO:0003755"
"5973","Acerv_evm.TU.Segkk1488_pilon.2","GO:0003723"
"5982","Acerv_evm.TU.Segkk1488_pilon.2","GO:0006457"
"5991","Acerv_evm.TU.Segkk1488_pilon.4","GO:0055114"
"5992","Acerv_evm.TU.Segkk1488_pilon.4","GO:0016715"
"5993","Acerv_evm.TU.Segkk1488_pilon.4","GO:0006518"
"5994","Acerv_evm.TU.Segkk1488_pilon.4","GO:0005515"
"5995","Acerv_evm.TU.Segkk1488_pilon.4","GO:0016020"
"5998","Acerv_evm.TU.Segkk1488_pilon.4","GO:0004497"
"6002","Acerv_evm.TU.Segkk1488_pilon.4","GO:0003824"
"6003","Acerv_evm.TU.Segkk1488_pilon.4","GO:0005507"
"6027","Acerv_evm.TU.Segkk1488_pilon.6","GO:0005515"
"6030","Acerv_evm.TU.Segkk1488_pilon.9","GO:0005515"
"6033","Acerv_evm.TU.Segkk1489_pilon.13","GO:0003676"
"6036","Acerv_evm.TU.Segkk1489_pilon.13","GO:0006139"
"6037","Acerv_evm.TU.Segkk1489_pilon.13","GO:0008408"
"6040","Acerv_evm.TU.Segkk1489_pilon.3","GO:0016668"
"6041","Acerv_evm.TU.Segkk1489_pilon.3","GO:0055114"
"6043","Acerv_evm.TU.Segkk1489_pilon.3","GO:0005102"
"6044","Acerv_evm.TU.Segkk1489_pilon.3","GO:0005576"
"6045","Acerv_evm.TU.Segkk1489_pilon.3","GO:0016055"
"6046","Acerv_evm.TU.Segkk1489_pilon.3","GO:0004791"
"6047","Acerv_evm.TU.Segkk1489_pilon.3","GO:0050660"
"6050","Acerv_evm.TU.Segkk1489_pilon.3","GO:0007275"
"6053","Acerv_evm.TU.Segkk1489_pilon.3","GO:0045454"
"6056","Acerv_evm.TU.Segkk1489_pilon.3","GO:0016491"
"6061","Acerv_evm.TU.Segkk1489_pilon.5","GO:0005044"
"6062","Acerv_evm.TU.Segkk1489_pilon.5","GO:0016020"
"6080","Acerv_evm.TU.Segkk1489_pilon.6","GO:0016020"
"6087","Acerv_evm.TU.Segkk1489_pilon.6","GO:0005044"
"6097","Acerv_evm.TU.Segkk1489_pilon.7","GO:0038023"
"6098","Acerv_evm.TU.Segkk1489_pilon.7","GO:0016021"
"6101","Acerv_evm.TU.Segkk1492_pilon.4","GO:0016491"
"6102","Acerv_evm.TU.Segkk1492_pilon.4","GO:0055114"
"6103","Acerv_evm.TU.Segkk1493_pilon.1","GO:0005096"
"6104","Acerv_evm.TU.Segkk1493_pilon.1","GO:0051056"
"6111","Acerv_evm.TU.Segkk1493_pilon.4","GO:0005524"
"6113","Acerv_evm.TU.Segkk1493_pilon.4","GO:0004672"
"6114","Acerv_evm.TU.Segkk1493_pilon.4","GO:0006468"
"6121","Acerv_evm.TU.Segkk1494_pilon.2","GO:0016021"
"6129","Acerv_evm.TU.Segkk1495_pilon.1","GO:0005524"
"6131","Acerv_evm.TU.Segkk1495_pilon.1","GO:0004222"
"6134","Acerv_evm.TU.Segkk1495_pilon.1","GO:0004176"
"6135","Acerv_evm.TU.Segkk1495_pilon.1","GO:0006508"
"6138","Acerv_evm.TU.Segkk1495_pilon.1","GO:0016887"
"6145","Acerv_evm.TU.Segkk1497_pilon.13","GO:0005965"
"6146","Acerv_evm.TU.Segkk1497_pilon.13","GO:0018343"
"6147","Acerv_evm.TU.Segkk1497_pilon.13","GO:0003824"
"6152","Acerv_evm.TU.Segkk1497_pilon.16","GO:0016020"
"6153","Acerv_evm.TU.Segkk1497_pilon.16","GO:0007156"
"6158","Acerv_evm.TU.Segkk1497_pilon.16","GO:0005509"
"6171","Acerv_evm.TU.Segkk1497_pilon.16","GO:0005886"
"6183","Acerv_evm.TU.Segkk1497_pilon.16","GO:0007155"
"6198","Acerv_evm.TU.Segkk1497_pilon.5","GO:0035556"
"6199","Acerv_evm.TU.Segkk1497_pilon.5","GO:0055085"
"6200","Acerv_evm.TU.Segkk1497_pilon.5","GO:0016021"
"6203","Acerv_evm.TU.Segkk150_pilon.15","GO:0046872"
"6205","Acerv_evm.TU.Segkk150_pilon.15","GO:0016787"
"6207","Acerv_evm.TU.Segkk150_pilon.15","GO:0003676"
"6212","Acerv_evm.TU.Segkk150_pilon.22","GO:0003824"
"6213","Acerv_evm.TU.Segkk150_pilon.22","GO:0009116"
"6218","Acerv_evm.TU.Segkk1500_pilon.1","GO:0005509"
"6222","Acerv_evm.TU.Segkk1500_pilon.3","GO:0005515"
"6243","Acerv_evm.TU.Segkk1501_pilon.10","GO:0006979"
"6244","Acerv_evm.TU.Segkk1501_pilon.10","GO:0055114"
"6245","Acerv_evm.TU.Segkk1501_pilon.10","GO:0004601"
"6246","Acerv_evm.TU.Segkk1501_pilon.10","GO:0020037"
"6247","Acerv_evm.TU.Segkk1501_pilon.4","GO:0016887"
"6248","Acerv_evm.TU.Segkk1501_pilon.4","GO:0005524"
"6251","Acerv_evm.TU.Segkk1501_pilon.5","GO:0020037"
"6252","Acerv_evm.TU.Segkk1501_pilon.5","GO:0004601"
"6253","Acerv_evm.TU.Segkk1501_pilon.5","GO:0055114"
"6254","Acerv_evm.TU.Segkk1501_pilon.5","GO:0006979"
"6255","Acerv_evm.TU.Segkk1509_pilon.1","GO:0071203"
"6256","Acerv_evm.TU.Segkk1509_pilon.11","GO:0046983"
"6262","Acerv_evm.TU.Segkk1509_pilon.2","GO:0051011"
"6263","Acerv_evm.TU.Segkk1509_pilon.7","GO:0008603"
"6264","Acerv_evm.TU.Segkk1509_pilon.7","GO:0005952"
"6265","Acerv_evm.TU.Segkk1509_pilon.7","GO:0001932"
"6266","Acerv_evm.TU.Segkk1509_pilon.8","GO:0006811"
"6267","Acerv_evm.TU.Segkk1509_pilon.8","GO:0005216"
"6269","Acerv_evm.TU.Segkk1509_pilon.8","GO:0038023"
"6271","Acerv_evm.TU.Segkk1509_pilon.8","GO:0015276"
"6272","Acerv_evm.TU.Segkk1509_pilon.8","GO:0016020"
"6276","Acerv_evm.TU.Segkk1509_pilon.8","GO:0004970"
"6280","Acerv_evm.TU.Segkk151_pilon.3","GO:0005524"
"6283","Acerv_evm.TU.Segkk151_pilon.3","GO:0006468"
"6285","Acerv_evm.TU.Segkk151_pilon.3","GO:0004672"
"6290","Acerv_evm.TU.Segkk1511_pilon.10","GO:0003682"
"6293","Acerv_evm.TU.Segkk1511_pilon.11","GO:0046872"
"6295","Acerv_evm.TU.Segkk1511_pilon.2","GO:0006468"
"6297","Acerv_evm.TU.Segkk1511_pilon.2","GO:0005524"
"6300","Acerv_evm.TU.Segkk1511_pilon.2","GO:0004672"
"6302","Acerv_evm.TU.Segkk1511_pilon.2","GO:0004675"
"6305","Acerv_evm.TU.Segkk1511_pilon.2","GO:0016020"
"6309","Acerv_evm.TU.Segkk1511_pilon.3","GO:0004725"
"6311","Acerv_evm.TU.Segkk1511_pilon.3","GO:0006470"
"6314","Acerv_evm.TU.Segkk1511_pilon.3","GO:0016311"
"6317","Acerv_evm.TU.Segkk1511_pilon.3","GO:0005856"
"6325","Acerv_evm.TU.Segkk1511_pilon.3","GO:0016791"
"6328","Acerv_evm.TU.Segkk1511_pilon.4","GO:0006289"
"6329","Acerv_evm.TU.Segkk1511_pilon.4","GO:0006284"
"6332","Acerv_evm.TU.Segkk1511_pilon.4","GO:0003824"
"6333","Acerv_evm.TU.Segkk1511_pilon.4","GO:0008534"
"6334","Acerv_evm.TU.Segkk1511_pilon.4","GO:0003684"
"6335","Acerv_evm.TU.Segkk1511_pilon.4","GO:0006281"
"6336","Acerv_evm.TU.Segkk1511_pilon.5","GO:0005515"
"6337","Acerv_evm.TU.Segkk1511_pilon.5","GO:0008270"
"6343","Acerv_evm.TU.Segkk1511_pilon.7","GO:0006470"
"6344","Acerv_evm.TU.Segkk1511_pilon.7","GO:0004725"
"6347","Acerv_evm.TU.Segkk1511_pilon.7","GO:0016791"
"6349","Acerv_evm.TU.Segkk1511_pilon.7","GO:0016311"
"6360","Acerv_evm.TU.Segkk1511_pilon.7","GO:0005515"
"6364","Acerv_evm.TU.Segkk1513_pilon.10","GO:0005515"
"6367","Acerv_evm.TU.Segkk1514_pilon.3","GO:0005509"
"6370","Acerv_evm.TU.Segkk1514_pilon.7","GO:0009116"
"6371","Acerv_evm.TU.Segkk1514_pilon.7","GO:0003824"
"6374","Acerv_evm.TU.Segkk1525_pilon.1","GO:0003676"
"6381","Acerv_evm.TU.Segkk1526_pilon.1","GO:0003779"
"6382","Acerv_evm.TU.Segkk153_pilon.1","GO:0030001"
"6383","Acerv_evm.TU.Segkk153_pilon.1","GO:0055085"
"6384","Acerv_evm.TU.Segkk153_pilon.1","GO:0016020"
"6385","Acerv_evm.TU.Segkk153_pilon.1","GO:0046873"
"6386","Acerv_evm.TU.Segkk1532_pilon.1","GO:0007165"
"6387","Acerv_evm.TU.Segkk1532_pilon.1","GO:0005515"
"6388","Acerv_evm.TU.Segkk1535_pilon.3","GO:0008324"
"6389","Acerv_evm.TU.Segkk1535_pilon.3","GO:0006812"
"6396","Acerv_evm.TU.Segkk1535_pilon.8","GO:0055114"
"6397","Acerv_evm.TU.Segkk1535_pilon.8","GO:0016491"
"6398","Acerv_evm.TU.Segkk1535_pilon.8","GO:0046872"
"6399","Acerv_evm.TU.Segkk1537_pilon.2","GO:0046872"
"6400","Acerv_evm.TU.Segkk1537_pilon.2","GO:0019509"
"6401","Acerv_evm.TU.Segkk1537_pilon.2","GO:0005737"
"6405","Acerv_evm.TU.Segkk1537_pilon.4","GO:0008484"
"6406","Acerv_evm.TU.Segkk1537_pilon.4","GO:0003824"
"6408","Acerv_evm.TU.Segkk1537_pilon.5","GO:0005509"
"6410","Acerv_evm.TU.Segkk1541_pilon.4","GO:0005201"
"6411","Acerv_evm.TU.Segkk1541_pilon.5","GO:0016021"
"6412","Acerv_evm.TU.Segkk1544_pilon.2","GO:0005515"
"6416","Acerv_evm.TU.Segkk1545_pilon.4","GO:0006355"
"6417","Acerv_evm.TU.Segkk1545_pilon.4","GO:0003677"
"6419","Acerv_evm.TU.Segkk1545_pilon.4","GO:0000981"
"6422","Acerv_evm.TU.Segkk1546_pilon.11","GO:0043531"
"6423","Acerv_evm.TU.Segkk1546_pilon.5","GO:0004862"
"6424","Acerv_evm.TU.Segkk1546_pilon.5","GO:0006469"
"6425","Acerv_evm.TU.Segkk1546_pilon.7","GO:0005525"
"6426","Acerv_evm.TU.Segkk1546_pilon.7","GO:0003924"
"6428","Acerv_evm.TU.Segkk1547_pilon.1","GO:0042981"
"6429","Acerv_evm.TU.Segkk1547_pilon.1","GO:0005515"
"6438","Acerv_evm.TU.Segkk1547_pilon.10","GO:0055114"
"6440","Acerv_evm.TU.Segkk1547_pilon.10","GO:0006979"
"6441","Acerv_evm.TU.Segkk1547_pilon.10","GO:0004602"
"6456","Acerv_evm.TU.Segkk1550_pilon.2","GO:0007186"
"6457","Acerv_evm.TU.Segkk1550_pilon.2","GO:0016021"
"6462","Acerv_evm.TU.Segkk1550_pilon.2","GO:0004930"
"6467","Acerv_evm.TU.Segkk1550_pilon.4","GO:0016021"
"6469","Acerv_evm.TU.Segkk1550_pilon.4","GO:0007186"
"6470","Acerv_evm.TU.Segkk1550_pilon.4","GO:0004930"
"6478","Acerv_evm.TU.Segkk1551_pilon.1","GO:0016780"
"6479","Acerv_evm.TU.Segkk1551_pilon.1","GO:0008654"
"6480","Acerv_evm.TU.Segkk1551_pilon.1","GO:0016020"
"6481","Acerv_evm.TU.Segkk1551_pilon.11","GO:0005515"
"6496","Acerv_evm.TU.Segkk1551_pilon.4","GO:0005509"
"6497","Acerv_evm.TU.Segkk1551_pilon.5","GO:0055114"
"6500","Acerv_evm.TU.Segkk1551_pilon.5","GO:0008233"
"6506","Acerv_evm.TU.Segkk1551_pilon.5","GO:0016491"
"6507","Acerv_evm.TU.Segkk1551_pilon.9","GO:0055114"
"6510","Acerv_evm.TU.Segkk1551_pilon.9","GO:0016491"
"6511","Acerv_evm.TU.Segkk1551_pilon.9","GO:0043546"
"6513","Acerv_evm.TU.Segkk1553_pilon.2","GO:0007156"
"6514","Acerv_evm.TU.Segkk1553_pilon.2","GO:0016020"
"6515","Acerv_evm.TU.Segkk1553_pilon.2","GO:0005509"
"6577","Acerv_evm.TU.Segkk1553_pilon.2","GO:0007155"
"6606","Acerv_evm.TU.Segkk1553_pilon.2","GO:0005886"
"6777","Acerv_evm.TU.Segkk1553_pilon.3","GO:0005509"
"6778","Acerv_evm.TU.Segkk1553_pilon.3","GO:0016020"
"6781","Acerv_evm.TU.Segkk1553_pilon.3","GO:0007156"
"6815","Acerv_evm.TU.Segkk1553_pilon.3","GO:0005886"
"6850","Acerv_evm.TU.Segkk1553_pilon.3","GO:0007155"
"6871","Acerv_evm.TU.Segkk1553_pilon.4","GO:0004252"
"6872","Acerv_evm.TU.Segkk1553_pilon.4","GO:0006508"
"6875","Acerv_evm.TU.Segkk1553_pilon.4","GO:0005515"
"6881","Acerv_evm.TU.Segkk1553_pilon.6","GO:0005515"
"6883","Acerv_evm.TU.Segkk1553_pilon.6","GO:0007165"
"6887","Acerv_evm.TU.Segkk1557_pilon.3","GO:0016020"
"6889","Acerv_evm.TU.Segkk1560_pilon.1","GO:0006412"
"6890","Acerv_evm.TU.Segkk1560_pilon.1","GO:0003735"
"6891","Acerv_evm.TU.Segkk1560_pilon.1","GO:0005840"
"6898","Acerv_evm.TU.Segkk1560_pilon.3","GO:0008146"
"6899","Acerv_evm.TU.Segkk1561_pilon.1","GO:0016747"
"6900","Acerv_evm.TU.Segkk1561_pilon.8","GO:0004252"
"6902","Acerv_evm.TU.Segkk1561_pilon.8","GO:0006508"
"6904","Acerv_evm.TU.Segkk1561_pilon.9","GO:0004252"
"6906","Acerv_evm.TU.Segkk1561_pilon.9","GO:0006508"
"6908","Acerv_evm.TU.Segkk1561_pilon.9","GO:0008236"
"6910","Acerv_evm.TU.Segkk1563_pilon.13","GO:0006486"
"6911","Acerv_evm.TU.Segkk1563_pilon.13","GO:0016020"
"6912","Acerv_evm.TU.Segkk1564_pilon.10","GO:0006412"
"6914","Acerv_evm.TU.Segkk1564_pilon.10","GO:0003735"
"6915","Acerv_evm.TU.Segkk1564_pilon.10","GO:0005840"
"6921","Acerv_evm.TU.Segkk1564_pilon.12","GO:0003723"
"6924","Acerv_evm.TU.Segkk1564_pilon.12","GO:0033897"
"6929","Acerv_evm.TU.Segkk1564_pilon.13","GO:0004371"
"6931","Acerv_evm.TU.Segkk1564_pilon.13","GO:0006071"
"6941","Acerv_evm.TU.Segkk1564_pilon.13","GO:0005524"
"6948","Acerv_evm.TU.Segkk1564_pilon.16","GO:0007186"
"6951","Acerv_evm.TU.Segkk1564_pilon.16","GO:0004930"
"6952","Acerv_evm.TU.Segkk1564_pilon.16","GO:0016021"
"6960","Acerv_evm.TU.Segkk1564_pilon.16","GO:0004977"
"6980","Acerv_evm.TU.Segkk1564_pilon.2","GO:0005515"
"6981","Acerv_evm.TU.Segkk1564_pilon.2","GO:0005871"
"6984","Acerv_evm.TU.Segkk1564_pilon.22","GO:0004930"
"6985","Acerv_evm.TU.Segkk1564_pilon.22","GO:0016021"
"6992","Acerv_evm.TU.Segkk1564_pilon.22","GO:0007186"
"6995","Acerv_evm.TU.Segkk1564_pilon.3","GO:0005515"
"7004","Acerv_evm.TU.Segkk1564_pilon.3","GO:0005871"
"7010","Acerv_evm.TU.Segkk1564_pilon.4","GO:0005524"
"7011","Acerv_evm.TU.Segkk1564_pilon.4","GO:0004386"
"7012","Acerv_evm.TU.Segkk1564_pilon.4","GO:0003676"
"7013","Acerv_evm.TU.Segkk1564_pilon.8","GO:0003676"
"7014","Acerv_evm.TU.Segkk1564_pilon.8","GO:0006351"
"7015","Acerv_evm.TU.Segkk1565_pilon.2","GO:0000145"
"7016","Acerv_evm.TU.Segkk1565_pilon.2","GO:0006904"
"7017","Acerv_evm.TU.Segkk1566_pilon.1","GO:0005524"
"7019","Acerv_evm.TU.Segkk1566_pilon.2","GO:0003723"
"7021","Acerv_evm.TU.Segkk1566_pilon.2","GO:0006400"
"7024","Acerv_evm.TU.Segkk1566_pilon.4","GO:0003676"
"7029","Acerv_evm.TU.Segkk157_pilon.1","GO:0070573"
"7030","Acerv_evm.TU.Segkk157_pilon.1","GO:0006508"
"7033","Acerv_evm.TU.Segkk157_pilon.2","GO:0006508"
"7034","Acerv_evm.TU.Segkk157_pilon.2","GO:0070573"
"7039","Acerv_evm.TU.Segkk1575_pilon.1","GO:0005509"
"7040","Acerv_evm.TU.Segkk1575_pilon.6","GO:0005515"
"7041","Acerv_evm.TU.Segkk1575_pilon.7","GO:0008376"
"7042","Acerv_evm.TU.Segkk1575_pilon.7","GO:0032580"
"7043","Acerv_evm.TU.Segkk1576_pilon.16","GO:0005840"
"7044","Acerv_evm.TU.Segkk1576_pilon.16","GO:0003735"
"7045","Acerv_evm.TU.Segkk1576_pilon.16","GO:0006412"
"7052","Acerv_evm.TU.Segkk1576_pilon.8","GO:0005515"
"7057","Acerv_evm.TU.Segkk1579_pilon.11","GO:0016021"
"7058","Acerv_evm.TU.Segkk1579_pilon.13","GO:0009019"
"7059","Acerv_evm.TU.Segkk1579_pilon.13","GO:0030488"
"7060","Acerv_evm.TU.Segkk1579_pilon.18","GO:0003676"
"7061","Acerv_evm.TU.Segkk1579_pilon.2","GO:0006468"
"7062","Acerv_evm.TU.Segkk1579_pilon.2","GO:0004672"
"7064","Acerv_evm.TU.Segkk1579_pilon.2","GO:0005524"
"7067","Acerv_evm.TU.Segkk1579_pilon.3","GO:0005524"
"7068","Acerv_evm.TU.Segkk1579_pilon.3","GO:0006468"
"7069","Acerv_evm.TU.Segkk1579_pilon.3","GO:0004672"
"7085","Acerv_evm.TU.Segkk158_pilon.5","GO:0008374"
"7086","Acerv_evm.TU.Segkk1582_pilon.2","GO:0005515"
"7108","Acerv_evm.TU.Segkk1584_pilon.3","GO:0006228"
"7109","Acerv_evm.TU.Segkk1584_pilon.3","GO:0006165"
"7110","Acerv_evm.TU.Segkk1584_pilon.3","GO:0006183"
"7111","Acerv_evm.TU.Segkk1584_pilon.3","GO:0006241"
"7113","Acerv_evm.TU.Segkk1584_pilon.3","GO:0005524"
"7119","Acerv_evm.TU.Segkk1584_pilon.3","GO:0004550"
"7130","Acerv_evm.TU.Segkk1587_pilon.1","GO:0016874"
"7131","Acerv_evm.TU.Segkk1587_pilon.9","GO:0042176"
"7132","Acerv_evm.TU.Segkk1587_pilon.9","GO:0000502"
"7133","Acerv_evm.TU.Segkk1587_pilon.9","GO:0030234"
"7134","Acerv_evm.TU.Segkk1588_pilon.5","GO:0006368"
"7135","Acerv_evm.TU.Segkk1588_pilon.5","GO:0008023"
"7136","Acerv_evm.TU.Segkk1588_pilon.6","GO:0003723"
"7137","Acerv_evm.TU.Segkk1588_pilon.6","GO:0005515"
"7138","Acerv_evm.TU.Segkk1588_pilon.6","GO:0003676"
"7145","Acerv_evm.TU.Segkk1588_pilon.6","GO:0004386"
"7148","Acerv_evm.TU.Segkk1588_pilon.6","GO:0005524"
"7149","Acerv_evm.TU.Segkk1589_pilon.1","GO:0055114"
"7156","Acerv_evm.TU.Segkk1589_pilon.1","GO:0016491"
"7158","Acerv_evm.TU.Segkk159_pilon.4","GO:0008270"
"7159","Acerv_evm.TU.Segkk1591_pilon.3","GO:0005515"
"7163","Acerv_evm.TU.Segkk1591_pilon.6","GO:0005515"
"7175","Acerv_evm.TU.Segkk1593_pilon.4","GO:0008080"
"7177","Acerv_evm.TU.Segkk1593_pilon.5","GO:0016021"
"7179","Acerv_evm.TU.Segkk1593_pilon.5","GO:0007186"
"7180","Acerv_evm.TU.Segkk1593_pilon.5","GO:0004930"
"7232","Acerv_evm.TU.Segkk1593_pilon.6","GO:0016021"
"7233","Acerv_evm.TU.Segkk1593_pilon.6","GO:0004930"
"7236","Acerv_evm.TU.Segkk1593_pilon.6","GO:0007186"
"7289","Acerv_evm.TU.Segkk1595_pilon.4","GO:0055085"
"7290","Acerv_evm.TU.Segkk1595_pilon.4","GO:0005216"
"7291","Acerv_evm.TU.Segkk1595_pilon.4","GO:0006811"
"7292","Acerv_evm.TU.Segkk1595_pilon.4","GO:0016020"
"7293","Acerv_evm.TU.Segkk1595_pilon.5","GO:0048478"
"7294","Acerv_evm.TU.Segkk1595_pilon.5","GO:0005634"
"7295","Acerv_evm.TU.Segkk1595_pilon.5","GO:0006974"
"7296","Acerv_evm.TU.Segkk1595_pilon.7","GO:0016757"
"7297","Acerv_evm.TU.Segkk1595_pilon.9","GO:0003950"
"7299","Acerv_evm.TU.Segkk1596_pilon.1","GO:0016020"
"7301","Acerv_evm.TU.Segkk1596_pilon.11","GO:0016787"
"7302","Acerv_evm.TU.Segkk1596_pilon.5","GO:0005515"
"7305","Acerv_evm.TU.Segkk1597_pilon.1","GO:0005783"
"7306","Acerv_evm.TU.Segkk1597_pilon.1","GO:0005524"
"7308","Acerv_evm.TU.Segkk1597_pilon.1","GO:0051085"
"7312","Acerv_evm.TU.Segkk1597_pilon.5","GO:0004843"
"7313","Acerv_evm.TU.Segkk1597_pilon.5","GO:0006511"
"7322","Acerv_evm.TU.Segkk1597_pilon.5","GO:0016579"
"7328","Acerv_evm.TU.Segkk1597_pilon.7","GO:0005515"
"7347","Acerv_evm.TU.Segkk1598_pilon.5","GO:0016973"
"7348","Acerv_evm.TU.Segkk1598_pilon.5","GO:0005643"
"7349","Acerv_evm.TU.Segkk1599_pilon.15","GO:0004222"
"7350","Acerv_evm.TU.Segkk1599_pilon.15","GO:0008237"
"7351","Acerv_evm.TU.Segkk1599_pilon.15","GO:0006508"
"7354","Acerv_evm.TU.Segkk1599_pilon.15","GO:0008270"
"7358","Acerv_evm.TU.Segkk1599_pilon.15","GO:0031012"
"7374","Acerv_evm.TU.Segkk1599_pilon.22","GO:0007186"
"7375","Acerv_evm.TU.Segkk1599_pilon.22","GO:0004930"
"7376","Acerv_evm.TU.Segkk1599_pilon.22","GO:0016021"
"7403","Acerv_evm.TU.Segkk16_pilon.1","GO:0005515"
"7407","Acerv_evm.TU.Segkk16_pilon.10","GO:0004930"
"7409","Acerv_evm.TU.Segkk16_pilon.10","GO:0016021"
"7414","Acerv_evm.TU.Segkk16_pilon.10","GO:0007186"
"7422","Acerv_evm.TU.Segkk16_pilon.11","GO:0007186"
"7423","Acerv_evm.TU.Segkk16_pilon.11","GO:0016021"
"7426","Acerv_evm.TU.Segkk16_pilon.11","GO:0004930"
"7430","Acerv_evm.TU.Segkk16_pilon.14","GO:0015986"
"7431","Acerv_evm.TU.Segkk16_pilon.14","GO:0000276"
"7432","Acerv_evm.TU.Segkk16_pilon.16","GO:0016491"
"7434","Acerv_evm.TU.Segkk16_pilon.16","GO:0071949"
"7435","Acerv_evm.TU.Segkk16_pilon.16","GO:0055114"
"7437","Acerv_evm.TU.Segkk16_pilon.16","GO:0050660"
"7442","Acerv_evm.TU.Segkk16_pilon.2","GO:0005216"
"7443","Acerv_evm.TU.Segkk16_pilon.2","GO:0006811"
"7445","Acerv_evm.TU.Segkk16_pilon.2","GO:0016020"
"7448","Acerv_evm.TU.Segkk16_pilon.2","GO:0016021"
"7451","Acerv_evm.TU.Segkk16_pilon.2","GO:0005230"
"7454","Acerv_evm.TU.Segkk16_pilon.2","GO:0034220"
"7458","Acerv_evm.TU.Segkk16_pilon.2","GO:0004890"
"7465","Acerv_evm.TU.Segkk16_pilon.2","GO:0004888"
